Year,Scenario,Nationality,EB_Category,Count
2034,Uncapped,Overall,EB-5,6
2035,Uncapped,India,Overall,3697
2035,Uncapped,China,Overall,859
2035,Uncapped,Other,Overall,6863
2035,Uncapped,Overall,EB-2,6481
2035,Uncapped,Overall,EB-4,2478
2035,Uncapped,Overall,EB-3,2419
2035,Uncapped,Overall,EB-1,36
2035,Uncapped,Overall,EB-5,5
2036,Uncapped,India,Overall,3950
2036,Uncapped,China,Overall,935
2036,Uncapped,Other,Overall,7414
2036,Uncapped,Overall,EB-2,6976
2036,Uncapped,Overall,EB-4,2622
2036,Uncapped,Overall,EB-3,2653
2036,Uncapped,Overall,EB-1,44
2036,Uncapped,Overall,EB-5,4
2037,Uncapped,Other,Overall,7768
2037,Uncapped,India,Overall,4157
2037,Uncapped,China,Overall,943
2037,Uncapped,Overall,EB-2,7440
2037,Uncapped,Overall,EB-4,2688
2037,Uncapped,Overall,EB-3,2692
2037,Uncapped,Overall,EB-1,38
2037,Uncapped,Overall,EB-5,10
2038,Uncapped,China,Overall,1055
2038,Uncapped,India,Overall,4646
2038,Uncapped,Other,Overall,8239
2038,Uncapped,Overall,EB-2,8108
2038,Uncapped,Overall,EB-4,2796
2038,Uncapped,Overall,EB-3,2978
2038,Uncapped,Overall,EB-1,50
2038,Uncapped,Overall,EB-5,8
2039,Uncapped,Other,Overall,8578
2039,Uncapped,India,Overall,4803
2039,Uncapped,China,Overall,1105
2039,Uncapped,Overall,EB-2,8494
2039,Uncapped,Overall,EB-4,2833
2039,Uncapped,Overall,EB-3,3093
2039,Uncapped,Overall,EB-1,62
2039,Uncapped,Overall,EB-5,4
2040,Uncapped,Other,Overall,9134
2040,Uncapped,India,Overall,5110
2040,Uncapped,China,Overall,1170
2040,Uncapped,Overall,EB-4,3124
2040,Uncapped,Overall,EB-2,8940
2040,Uncapped,Overall,EB-3,3262
2040,Uncapped,Overall,EB-1,82
2040,Uncapped,Overall,EB-5,6
2041,Uncapped,Other,Overall,9337
2041,Uncapped,India,Overall,5463
2041,Uncapped,China,Overall,1215
2041,Uncapped,Overall,EB-4,3086
2041,Uncapped,Overall,EB-2,9405
2041,Uncapped,Overall,EB-3,3431
2041,Uncapped,Overall,EB-1,85
2041,Uncapped,Overall,EB-5,8
2042,Uncapped,Other,Overall,9836
2042,Uncapped,India,Overall,5714
2042,Uncapped,China,Overall,1259
2042,Uncapped,Overall,EB-4,3207
2042,Uncapped,Overall,EB-2,9875
2042,Uncapped,Overall,EB-3,3598
2042,Uncapped,Overall,EB-1,124
2042,Uncapped,Overall,EB-5,5
2043,Uncapped,Other,Overall,9831
2043,Uncapped,India,Overall,6001
2043,Uncapped,China,Overall,1276
2043,Uncapped,Overall,EB-4,3192
2043,Uncapped,Overall,EB-2,10086
2043,Uncapped,Overall,EB-3,3679
2043,Uncapped,Overall,EB-1,144
2043,Uncapped,Overall,EB-5,7
2044,Uncapped,India,Overall,6119
2044,Uncapped,Other,Overall,10120
2044,Uncapped,China,Overall,1325
2044,Uncapped,Overall,EB-4,3362
2044,Uncapped,Overall,EB-2,10281
2044,Uncapped,Overall,EB-3,3786
2044,Uncapped,Overall,EB-1,131
2044,Uncapped,Overall,EB-5,4
2045,Uncapped,Other,Overall,10309
2045,Uncapped,India,Overall,6325
2045,Uncapped,China,Overall,1322
2045,Uncapped,Overall,EB-4,3226
2045,Uncapped,Overall,EB-2,10510
2045,Uncapped,Overall,EB-3,4056
2045,Uncapped,Overall,EB-1,162
2045,Uncapped,Overall,EB-5,2
2046,Uncapped,Other,Overall,10436
2046,Uncapped,India,Overall,6614
2046,Uncapped,China,Overall,1406
2046,Uncapped,Overall,EB-4,3355
2046,Uncapped,Overall,EB-2,10990
2046,Uncapped,Overall,EB-3,3934
2046,Uncapped,Overall,EB-1,174
2046,Uncapped,Overall,EB-5,3
2047,Uncapped,Other,Overall,10948
2047,Uncapped,India,Overall,6845
2047,Uncapped,China,Overall,1428
2047,Uncapped,Overall,EB-4,3441
2047,Uncapped,Overall,EB-2,11232
2047,Uncapped,Overall,EB-3,4323
2047,Uncapped,Overall,EB-1,218
2047,Uncapped,Overall,EB-5,7
2048,Uncapped,Other,Overall,11046
2048,Uncapped,India,Overall,7041
2048,Uncapped,China,Overall,1492
2048,Uncapped,Overall,EB-4,3463
2048,Uncapped,Overall,EB-2,11562
2048,Uncapped,Overall,EB-3,4310
2048,Uncapped,Overall,EB-1,235
2048,Uncapped,Overall,EB-5,9
2049,Uncapped,Other,Overall,11108
2049,Uncapped,India,Overall,7139
2049,Uncapped,China,Overall,1539
2049,Uncapped,Overall,EB-4,3421
2049,Uncapped,Overall,EB-2,11705
2049,Uncapped,Overall,EB-3,4394
2049,Uncapped,Overall,EB-1,264
2049,Uncapped,Overall,EB-5,2
2050,Uncapped,Other,Overall,11297
2050,Uncapped,India,Overall,7307
2050,Uncapped,China,Overall,1482
2050,Uncapped,Overall,EB-4,3371
2050,Uncapped,Overall,EB-2,11821
2050,Uncapped,Overall,EB-3,4659
2050,Uncapped,Overall,EB-1,229
2050,Uncapped,Overall,EB-5,6
2051,Uncapped,Other,Overall,11424
2051,Uncapped,India,Overall,7312
2051,Uncapped,China,Overall,1603
2051,Uncapped,Overall,EB-4,3459
2051,Uncapped,Overall,EB-2,12040
2051,Uncapped,Overall,EB-3,4581
2051,Uncapped,Overall,EB-1,252
2051,Uncapped,Overall,EB-5,7
