Year,Scenario,Nationality,EB_Category,Count
2028,Uncapped,Overall,EB-4,1600
2028,Uncapped,Overall,EB-3,715
2028,Uncapped,Overall,EB-1,9
2028,Uncapped,Overall,EB-5,1
2029,Uncapped,India,Overall,1901
2029,Uncapped,China,Overall,420
2029,Uncapped,Other,Overall,2570
2029,Uncapped,Overall,EB-2,2307
2029,Uncapped,Overall,EB-4,1657
2029,Uncapped,Overall,EB-3,914
2029,Uncapped,Overall,EB-5,3
2029,Uncapped,Overall,EB-1,10
2030,Uncapped,India,Overall,2005
2030,Uncapped,China,Overall,418
2030,Uncapped,Other,Overall,3357
2030,Uncapped,Overall,EB-2,2654
2030,Uncapped,Overall,EB-4,1930
2030,Uncapped,Overall,EB-3,1182
2030,Uncapped,Overall,EB-1,13
2030,Uncapped,Overall,EB-5,1
2031,Uncapped,India,Overall,2081
2031,Uncapped,China,Overall,507
2031,Uncapped,Other,Overall,3842
2031,Uncapped,Overall,EB-2,2974
2031,Uncapped,Overall,EB-4,2052
2031,Uncapped,Overall,EB-3,1387
2031,Uncapped,Overall,EB-1,14
2031,Uncapped,Overall,EB-5,3
2032,Uncapped,India,Overall,2209
2032,Uncapped,China,Overall,574
2032,Uncapped,Other,Overall,4516
2032,Uncapped,Overall,EB-2,3421
2032,Uncapped,Overall,EB-4,2203
2032,Uncapped,Overall,EB-3,1655
2032,Uncapped,Overall,EB-1,15
2032,Uncapped,Overall,EB-5,5
2033,Uncapped,India,Overall,2318
2033,Uncapped,China,Overall,581
2033,Uncapped,Other,Overall,4913
2033,Uncapped,Overall,EB-2,3732
2033,Uncapped,Overall,EB-4,2292
2033,Uncapped,Overall,EB-3,1773
2033,Uncapped,Overall,EB-1,15
2034,Uncapped,India,Overall,2537
2034,Uncapped,China,Overall,643
2034,Uncapped,Other,Overall,5496
2034,Uncapped,Overall,EB-2,4439
2034,Uncapped,Overall,EB-4,2400
2034,Uncapped,Overall,EB-3,1821
2034,Uncapped,Overall,EB-1,12
2034,Uncapped,Overall,EB-5,4
2035,Uncapped,India,Overall,2526
2035,Uncapped,Other,Overall,5953
2035,Uncapped,China,Overall,642
2035,Uncapped,Overall,EB-4,2439
2035,Uncapped,Overall,EB-2,4692
2035,Uncapped,Overall,EB-3,1967
2035,Uncapped,Overall,EB-1,23
2036,Uncapped,India,Overall,2870
2036,Uncapped,Other,Overall,6362
2036,Uncapped,China,Overall,673
2036,Uncapped,Overall,EB-2,5099
2036,Uncapped,Overall,EB-4,2686
2036,Uncapped,Overall,EB-3,2096
2036,Uncapped,Overall,EB-1,23
2036,Uncapped,Overall,EB-5,1
2037,Uncapped,Other,Overall,6427
2037,Uncapped,India,Overall,2972
2037,Uncapped,China,Overall,660
2037,Uncapped,Overall,EB-4,2646
2037,Uncapped,Overall,EB-2,5323
2037,Uncapped,Overall,EB-3,2071
2037,Uncapped,Overall,EB-1,18
2037,Uncapped,Overall,EB-5,1
2038,Uncapped,Other,Overall,6896
2038,Uncapped,India,Overall,3302
2038,Uncapped,China,Overall,735
2038,Uncapped,Overall,EB-4,2781
2038,Uncapped,Overall,EB-2,5775
2038,Uncapped,Overall,EB-3,2349
2038,Uncapped,Overall,EB-1,24
2038,Uncapped,Overall,EB-5,4
2039,Uncapped,Other,Overall,7142
2039,Uncapped,India,Overall,3457
2039,Uncapped,China,Overall,774
2039,Uncapped,Overall,EB-4,2862
2039,Uncapped,Overall,EB-2,6035
2039,Uncapped,Overall,EB-3,2443
2039,Uncapped,Overall,EB-1,31
2039,Uncapped,Overall,EB-5,2
2040,Uncapped,Other,Overall,7487
2040,Uncapped,India,Overall,3754
2040,Uncapped,China,Overall,819
2040,Uncapped,Overall,EB-4,3124
2040,Uncapped,Overall,EB-2,6361
2040,Uncapped,Overall,EB-3,2537
2040,Uncapped,Overall,EB-1,35
2040,Uncapped,Overall,EB-5,3
2011,Capped,Other,Overall,25
2011,Capped,India,Overall,1
2011,Capped,Overall,EB-3,26
2012,Capped,China,Overall,33
2012,Capped,Other,Overall,69
2012,Capped,India,Overall,43
2012,Capped,Overall,EB-3,143
2012,Capped,Overall,EB-4,2
2013,Capped,India,Overall,118
2013,Capped,China,Overall,48
2013,Capped,Other,Overall,36
2013,Capped,Overall,EB-3,191
2013,Capped,Overall,EB-2,2
2013,Capped,Overall,EB-4,9
2014,Capped,India,Overall,177
2014,Capped,China,Overall,53
2014,Capped,Other,Overall,24
2014,Capped,Overall,EB-3,205
2014,Capped,Overall,EB-2,23
2014,Capped,Overall,EB-4,26
2015,Capped,India,Overall,170
2015,Capped,China,Overall,63
2015,Capped,Other,Overall,90
2015,Capped,Overall,EB-3,166
2015,Capped,Overall,EB-2,66
2015,Capped,Overall,EB-4,91
2016,Capped,China,Overall,204
2016,Capped,India,Overall,304
2016,Capped,Other,Overall,171
2016,Capped,Overall,EB-3,398
2016,Capped,Overall,EB-2,104
2016,Capped,Overall,EB-4,177
2017,Capped,India,Overall,515
2017,Capped,China,Overall,129
2017,Capped,Other,Overall,245
2017,Capped,Overall,EB-3,459
2017,Capped,Overall,EB-2,163
2017,Capped,Overall,EB-4,267
2018,Capped,India,Overall,716
2018,Capped,China,Overall,39
2018,Capped,Other,Overall,389
2018,Capped,Overall,EB-3,487
2018,Capped,Overall,EB-2,243
2018,Capped,Overall,EB-4,414
2019,Capped,India,Overall,1074
2019,Capped,China,Overall,101
2019,Capped,Other,Overall,504
2019,Capped,Overall,EB-3,815
2019,Capped,Overall,EB-2,338
2019,Capped,Overall,EB-4,526
2020,Capped,India,Overall,1266
2020,Capped,China,Overall,96
2020,Capped,Other,Overall,647
2020,Capped,Overall,EB-3,762
2020,Capped,Overall,EB-2,572
2020,Capped,Overall,EB-4,675
2021,Capped,India,Overall,1345
2021,Capped,China,Overall,122
2021,Capped,Other,Overall,656
2021,Capped,Overall,EB-3,786
2021,Capped,Overall,EB-2,655
2021,Capped,Overall,EB-4,682
2022,Capped,India,Overall,1286
2022,Capped,China,Overall,86
2022,Capped,Other,Overall,645
2022,Capped,Overall,EB-3,777
2022,Capped,Overall,EB-2,562
2022,Capped,Overall,EB-4,675
2022,Capped,Overall,EB-5,3
2023,Capped,India,Overall,1772
2023,Capped,China,Overall,114
2023,Capped,Other,Overall,735
2023,Capped,Overall,EB-3,990
2023,Capped,Overall,EB-2,867
2023,Capped,Overall,EB-4,764
2024,Capped,India,Overall,2118
2024,Capped,China,Overall,183
2024,Capped,Other,Overall,917
2024,Capped,Overall,EB-3,1068
2024,Capped,Overall,EB-2,1178
2024,Capped,Overall,EB-4,946
2024,Capped,Overall,EB-5,26
2025,Capped,India,Overall,2886
2025,Capped,China,Overall,210
2025,Capped,Other,Overall,1003
2025,Capped,Overall,EB-3,1336
