Year,Scenario,Nationality,EB_Category,Count
2034,Uncapped,Overall,EB-5,19
2035,Uncapped,China,Overall,987
2035,Uncapped,India,Overall,4557
2035,Uncapped,Other,Overall,7500
2035,Uncapped,Overall,EB-2,7227
2035,Uncapped,Overall,EB-4,2693
2035,Uncapped,Overall,EB-3,2985
2035,Uncapped,Overall,EB-1,113
2035,Uncapped,Overall,EB-5,26
2036,Uncapped,India,Overall,4888
2036,Uncapped,China,Overall,1036
2036,Uncapped,Other,Overall,8166
2036,Uncapped,Overall,EB-2,7812
2036,Uncapped,Overall,EB-4,2774
2036,Uncapped,Overall,EB-3,3307
2036,Uncapped,Overall,EB-1,164
2036,Uncapped,Overall,EB-5,33
2037,Uncapped,India,Overall,5023
2037,Uncapped,China,Overall,1099
2037,Uncapped,Other,Overall,8520
2037,Uncapped,Overall,EB-2,8349
2037,Uncapped,Overall,EB-4,2743
2037,Uncapped,Overall,EB-3,3329
2037,Uncapped,Overall,EB-1,174
2037,Uncapped,Overall,EB-5,47
2038,Uncapped,China,Overall,1253
2038,Uncapped,India,Overall,5397
2038,Uncapped,Other,Overall,9304
2038,Uncapped,Overall,EB-2,9134
2038,Uncapped,Overall,EB-4,2841
2038,Uncapped,Overall,EB-3,3660
2038,Uncapped,Overall,EB-1,261
2038,Uncapped,Overall,EB-5,58
2039,Uncapped,India,Overall,5573
2039,Uncapped,China,Overall,1252
2039,Uncapped,Other,Overall,9861
2039,Uncapped,Overall,EB-2,9490
2039,Uncapped,Overall,EB-4,2989
2039,Uncapped,Overall,EB-3,3885
2039,Uncapped,Overall,EB-1,281
2039,Uncapped,Overall,EB-5,41
2040,Uncapped,Other,Overall,10228
2040,Uncapped,India,Overall,5989
2040,Uncapped,China,Overall,1333
2040,Uncapped,Overall,EB-4,3162
2040,Uncapped,Overall,EB-2,9949
2040,Uncapped,Overall,EB-3,4061
2040,Uncapped,Overall,EB-1,336
2040,Uncapped,Overall,EB-5,42
2011,Capped,Other,Overall,31
2011,Capped,India,Overall,1
2011,Capped,Overall,EB-3,32
2012,Capped,China,Overall,35
2012,Capped,Other,Overall,72
2012,Capped,India,Overall,46
2012,Capped,Overall,EB-3,151
2012,Capped,Overall,EB-4,2
2013,Capped,India,Overall,132
2013,Capped,China,Overall,55
2013,Capped,Other,Overall,54
2013,Capped,Overall,EB-3,227
2013,Capped,Overall,EB-2,4
2013,Capped,Overall,EB-4,10
2014,Capped,India,Overall,192
2014,Capped,China,Overall,56
2014,Capped,Other,Overall,34
2014,Capped,Overall,EB-3,223
2014,Capped,Overall,EB-2,26
2014,Capped,Overall,EB-4,33
2015,Capped,China,Overall,79
2015,Capped,India,Overall,186
2015,Capped,Other,Overall,79
2015,Capped,Overall,EB-3,187
2015,Capped,Overall,EB-2,76
2015,Capped,Overall,EB-4,81
2016,Capped,China,Overall,231
2016,Capped,India,Overall,344
2016,Capped,Other,Overall,166
2016,Capped,Overall,EB-3,450
2016,Capped,Overall,EB-2,114
2016,Capped,Overall,EB-4,177
2017,Capped,India,Overall,567
2017,Capped,China,Overall,153
2017,Capped,Other,Overall,241
2017,Capped,Overall,EB-3,525
2017,Capped,Overall,EB-2,176
2017,Capped,Overall,EB-4,260
2018,Capped,India,Overall,760
2018,Capped,China,Overall,46
2018,Capped,Other,Overall,369
2018,Capped,Overall,EB-3,520
2018,Capped,Overall,EB-2,261
2018,Capped,Overall,EB-4,394
2019,Capped,India,Overall,1184
2019,Capped,China,Overall,115
2019,Capped,Other,Overall,513
2019,Capped,Overall,EB-3,858
2019,Capped,Overall,EB-2,417
2019,Capped,Overall,EB-4,537
2020,Capped,India,Overall,1406
2020,Capped,China,Overall,124
2020,Capped,Other,Overall,601
2020,Capped,Overall,EB-3,837
2020,Capped,Overall,EB-2,659
2020,Capped,Overall,EB-4,633
2020,Capped,Overall,EB-1,2
2021,Capped,India,Overall,1563
2021,Capped,China,Overall,168
2021,Capped,Other,Overall,678
2021,Capped,Overall,EB-3,926
2021,Capped,Overall,EB-2,776
2021,Capped,Overall,EB-4,707
2022,Capped,India,Overall,1522
2022,Capped,China,Overall,111
2022,Capped,Other,Overall,658
2022,Capped,Overall,EB-3,897
2022,Capped,Overall,EB-2,709
2022,Capped,Overall,EB-4,684
2022,Capped,Overall,EB-5,1
2023,Capped,India,Overall,2138
2023,Capped,China,Overall,162
2023,Capped,Other,Overall,728
2023,Capped,Overall,EB-3,1177
2023,Capped,Overall,EB-2,1087
2023,Capped,Overall,EB-4,751
2023,Capped,Overall,EB-5,13
2024,Capped,India,Overall,2526
2024,Capped,China,Overall,320
2024,Capped,Other,Overall,935
2024,Capped,Overall,EB-3,1194
2024,Capped,Overall,EB-2,1542
2024,Capped,Overall,EB-4,955
2024,Capped,Overall,EB-5,90
2025,Capped,India,Overall,3448
2025,Capped,China,Overall,398
2025,Capped,Other,Overall,1095
2025,Capped,Overall,EB-3,1555
2025,Capped,Overall,EB-2,2143
2025,Capped,Overall,EB-4,1103
2025,Capped,Overall,EB-5,136
2025,Capped,Overall,EB-1,4
2026,Capped,India,Overall,3953
2026,Capped,China,Overall,455
2026,Capped,Other,Overall,1306
2026,Capped,Overall,EB-3,1606
2026,Capped,Overall,EB-2,2676
2026,Capped,Overall,EB-4,1315
2026,Capped,Overall,EB-5,104
2026,Capped,Overall,EB-1,13
2027,Capped,India,Overall,4635
2027,Capped,China,Overall,434
2027,Capped,Other,Overall,1487
2027,Capped,Overall,EB-3,1776
2027,Capped,Overall,EB-2,3262
2027,Capped,Overall,EB-4,1448
2027,Capped,Overall,EB-5,59
2027,Capped,Overall,EB-1,11
2028,Capped,India,Overall,5368
2028,Capped,China,Overall,458
2028,Capped,Other,Overall,1690
2028,Capped,Overall,EB-3,1964
2028,Capped,Overall,EB-2,3866
2028,Capped,Overall,EB-4,1635
2028,Capped,Overall,EB-5,13
2028,Capped,Overall,EB-1,38
2029,Capped,India,Overall,6305
2029,Capped,China,Overall,563
2029,Capped,Other,Overall,1813
2029,Capped,Overall,EB-3,2104
2029,Capped,Overall,EB-2,4787
2029,Capped,Overall,EB-4,1726
2029,Capped,Overall,EB-1,54
2029,Capped,Overall,EB-5,10
2030,Capped,India,Overall,7170
2030,Capped,China,Overall,612
2030,Capped,Other,Overall,2065
2030,Capped,Overall,EB-3,2251
2030,Capped,Overall,EB-2,5555
2030,Capped,Overall,EB-4,1933
2030,Capped,Overall,EB-1,94
2030,Capped,Overall,EB-5,14
2031,Capped,India,Overall,7808
2031,Capped,China,Overall,802
2031,Capped,Other,Overall,2296
2031,Capped,Overall,EB-3,2475
2031,Capped,Overall,EB-2,6176
2031,Capped,Overall,EB-4,2074
2031,Capped,Overall,EB-1,158
2031,Capped,Overall,EB-5,23
2032,Capped,India,Overall,8647
2032,Capped,China,Overall,943
2032,Capped,Other,Overall,2625
2032,Capped,Overall,EB-3,2726
2032,Capped,Overall,EB-2,6970
2032,Capped,Overall,EB-4,2303
2032,Capped,Overall,EB-1,194
2032,Capped,Overall,EB-5,22
2033,Capped,India,Overall,9589
2033,Capped,China,Overall,1041
2033,Capped,Other,Overall,2903
2033,Capped,Overall,EB-3,2952
2033,Capped,Overall,EB-2,7724
2033,Capped,Overall,EB-4,2478
2033,Capped,Overall,EB-1,330
2033,Capped,Overall,EB-5,49
2034,Capped,India,Overall,10231
2034,Capped,China,Overall,1243
2034,Capped,Other,Overall,3136
2034,Capped,Overall,EB-3,3234
2034,Capped,Overall,EB-2,8378
2034,Capped,Overall,EB-4,2580
2034,Capped,Overall,EB-1,372
2034,Capped,Overall,EB-5,46
2035,Capped,India,Overall,11257
2035,Capped,China,Overall,1402
2035,Capped,Other,Overall,3317
2035,Capped,Overall,EB-3,3686
2035,Capped,Overall,EB-2,9093
2035,Capped,Overall,EB-4,2651
2035,Capped,Overall,EB-1,487
2035,Capped,Overall,EB-5,59
2036,Capped,India,Overall,11903
2036,Capped,China,Overall,1575
2036,Capped,Other,Overall,3514
2036,Capped,Overall,EB-2,9711
2036,Capped,Overall,EB-3,3847
2036,Capped,Overall,EB-4,2756
2036,Capped,Overall,EB-1,610
2036,Capped,Overall,EB-5,68
2037,Capped,India,Overall,12299
2037,Capped,China,Overall,1700
2037,Capped,Other,Overall,3693
2037,Capped,Overall,EB-2,9862
2037,Capped,Overall,EB-3,4261
2037,Capped,Overall,EB-4,2794
2037,Capped,Overall,EB-1,675
2037,Capped,Overall,EB-5,100
2038,Capped,India,Overall,12498
2038,Capped,China,Overall,1930
2038,Capped,Other,Overall,3896
2038,Capped,Overall,EB-2,10138
2038,Capped,Overall,EB-3,4477
2038,Capped,Overall,EB-4,2837
2038,Capped,Overall,EB-1,761
2038,Capped,Overall,EB-5,111
2039,Capped,India,Overall,12583
2039,Capped,China,Overall,2022
2039,Capped,Other,Overall,4174
2039,Capped,Overall,EB-2,10002
2039,Capped,Overall,EB-3,4763
2039,Capped,Overall,EB-4,2990
2039,Capped,Overall,EB-1,906
2039,Capped,Overall,EB-5,118
2040,Capped,India,Overall,12557
2040,Capped,China,Overall,2158
2040,Capped,Other,Overall,4461
2040,Capped,Overall,EB-2,9931
2040,Capped,Overall,EB-3,4900
2040,Capped,Overall,EB-4,3133
2040,Capped,Overall,EB-1,1081
2040,Capped,Overall,EB-5,131
