Year,Scenario,Nationality,EB_Category,Count
2029,Uncapped,Overall,EB-2,3328
2029,Uncapped,Overall,EB-4,2279
2029,Uncapped,Overall,EB-3,1105
2029,Uncapped,Overall,EB-5,4
2029,Uncapped,Overall,EB-1,7
2030,Uncapped,India,Overall,2930
2030,Uncapped,China,Overall,605
2030,Uncapped,ROW,Overall,4420
2030,Uncapped,Overall,EB-2,3924
2030,Uncapped,Overall,EB-4,2474
2030,Uncapped,Overall,EB-3,1543
2030,Uncapped,Overall,EB-5,7
2030,Uncapped,Overall,EB-1,7
2031,Uncapped,India,Overall,3141
2031,Uncapped,China,Overall,731
2031,Uncapped,ROW,Overall,5214
2031,Uncapped,Overall,EB-2,4580
2031,Uncapped,Overall,EB-4,2701
2031,Uncapped,Overall,EB-3,1790
2031,Uncapped,Overall,EB-5,5
2031,Uncapped,Overall,EB-1,10
2032,Uncapped,India,Overall,3297
2032,Uncapped,China,Overall,806
2032,Uncapped,ROW,Overall,6044
2032,Uncapped,Overall,EB-2,5139
2032,Uncapped,Overall,EB-4,3002
2032,Uncapped,Overall,EB-3,1995
2032,Uncapped,Overall,EB-5,6
2032,Uncapped,Overall,EB-1,5
2033,Uncapped,India,Overall,3587
2033,Uncapped,China,Overall,836
2033,Uncapped,ROW,Overall,6760
2033,Uncapped,Overall,EB-2,5827
2033,Uncapped,Overall,EB-4,3202
2033,Uncapped,Overall,EB-3,2133
2033,Uncapped,Overall,EB-5,8
2033,Uncapped,Overall,EB-1,13
2034,Uncapped,India,Overall,3886
2034,Uncapped,China,Overall,905
2034,Uncapped,ROW,Overall,7546
2034,Uncapped,Overall,EB-2,6642
2034,Uncapped,Overall,EB-4,3315
2034,Uncapped,Overall,EB-3,2358
2034,Uncapped,Overall,EB-5,5
2034,Uncapped,Overall,EB-1,17
2035,Uncapped,India,Overall,4082
2035,Uncapped,China,Overall,910
2035,Uncapped,ROW,Overall,8271
2035,Uncapped,Overall,EB-2,7271
2035,Uncapped,Overall,EB-4,3464
2035,Uncapped,Overall,EB-3,2512
2035,Uncapped,Overall,EB-1,13
2035,Uncapped,Overall,EB-5,3
2036,Uncapped,India,Overall,4557
2036,Uncapped,China,Overall,964
