Year,Scenario,Nationality,EB_Category,Count
2026,Capped,Overall,EB-2,3500
2026,Capped,Overall,EB-4,1582
2026,Capped,Overall,EB-5,186
2026,Capped,Overall,EB-1,28
2027,Capped,India,Overall,6124
2027,Capped,China,Overall,659
2027,Capped,Other,Overall,1929
2027,Capped,Overall,EB-3,2284
2027,Capped,Overall,EB-2,4434
2027,Capped,Overall,EB-4,1826
2027,Capped,Overall,EB-5,113
2027,Capped,Overall,EB-1,55
2028,Capped,India,Overall,7151
2028,Capped,China,Overall,678
2028,Capped,Other,Overall,2098
2028,Capped,Overall,EB-3,2562
2028,Capped,Overall,EB-2,5332
2028,Capped,Overall,EB-4,1938
2028,Capped,Overall,EB-5,40
2028,Capped,Overall,EB-1,55
2029,Capped,India,Overall,7739
2029,Capped,China,Overall,689
2029,Capped,Other,Overall,2321
2029,Capped,Overall,EB-3,2556
2029,Capped,Overall,EB-2,5975
2029,Capped,Overall,EB-4,2116
2029,Capped,Overall,EB-1,82
2029,Capped,Overall,EB-5,20
2030,Capped,India,Overall,8892
2030,Capped,China,Overall,782
2030,Capped,Other,Overall,2562
2030,Capped,Overall,EB-3,2704
2030,Capped,Overall,EB-2,7024
2030,Capped,Overall,EB-4,2325
2030,Capped,Overall,EB-1,164
2030,Capped,Overall,EB-5,19
2031,Capped,India,Overall,9712
2031,Capped,China,Overall,1053
2031,Capped,Other,Overall,2853
2031,Capped,Overall,EB-3,2938
2031,Capped,Overall,EB-2,7948
2031,Capped,Overall,EB-4,2497
2031,Capped,Overall,EB-1,221
2031,Capped,Overall,EB-5,14
2032,Capped,India,Overall,10627
2032,Capped,China,Overall,1195
2032,Capped,Other,Overall,3131
2032,Capped,Overall,EB-3,3092
2032,Capped,Overall,EB-2,8864
2032,Capped,Overall,EB-4,2683
2032,Capped,Overall,EB-1,299
2032,Capped,Overall,EB-5,15
2033,Capped,India,Overall,11526
2033,Capped,China,Overall,1344
2033,Capped,Other,Overall,3429
2033,Capped,Overall,EB-3,3362
2033,Capped,Overall,EB-2,9672
2033,Capped,Overall,EB-4,2879
2033,Capped,Overall,EB-1,370
2033,Capped,Overall,EB-5,16
2034,Capped,India,Overall,12615
2034,Capped,China,Overall,1438
2034,Capped,Other,Overall,3843
2034,Capped,Overall,EB-3,3828
2034,Capped,Overall,EB-2,10448
2034,Capped,Overall,EB-4,3125
2034,Capped,Overall,EB-1,453
2034,Capped,Overall,EB-5,42
2035,Capped,India,Overall,13416
2035,Capped,China,Overall,1708
2035,Capped,Other,Overall,3802
2035,Capped,Overall,EB-2,11051
2035,Capped,Overall,EB-3,4174
2035,Capped,Overall,EB-4,3064
2035,Capped,Overall,EB-1,592
2035,Capped,Overall,EB-5,45
2036,Capped,India,Overall,14008
2036,Capped,China,Overall,1791
2036,Capped,Other,Overall,4010
2036,Capped,Overall,EB-2,11588
2036,Capped,Overall,EB-3,4383
2036,Capped,Overall,EB-4,3154
2036,Capped,Overall,EB-1,636
2036,Capped,Overall,EB-5,48
2037,Capped,India,Overall,14697
2037,Capped,China,Overall,1968
2037,Capped,Other,Overall,4302
2037,Capped,Overall,EB-2,12001
2037,Capped,Overall,EB-3,4846
2037,Capped,Overall,EB-4,3306
2037,Capped,Overall,EB-1,759
2037,Capped,Overall,EB-5,55
2038,Capped,India,Overall,14555
2038,Capped,China,Overall,2180
2038,Capped,Other,Overall,4542
2038,Capped,Overall,EB-2,11911
2038,Capped,Overall,EB-3,5072
2038,Capped,Overall,EB-4,3378
2038,Capped,Overall,EB-1,845
2038,Capped,Overall,EB-5,71
2039,Capped,India,Overall,14766
2039,Capped,China,Overall,2296
2039,Capped,Other,Overall,4869
2039,Capped,Overall,EB-2,11928
2039,Capped,Overall,EB-3,5503
2039,Capped,Overall,EB-4,3508
2039,Capped,Overall,EB-1,944
2039,Capped,Overall,EB-5,48
2040,Capped,India,Overall,14625
2040,Capped,China,Overall,2370
2040,Capped,Other,Overall,5180
2040,Capped,Overall,EB-2,11728
2040,Capped,Overall,EB-3,5618
2040,Capped,Overall,EB-4,3670
2040,Capped,Overall,EB-1,1082
2040,Capped,Overall,EB-5,77
