Year,Scenario,Nationality,EB_Category,Count
2038,Uncapped,China,Overall,8948
2038,Uncapped,Overall,EB-2,34399
2038,Uncapped,Overall,EB-4,41596
2038,Uncapped,Overall,EB-3,22736
2038,Uncapped,Overall,EB-1,2816
2038,Uncapped,Overall,EB-5,604
2039,Uncapped,ROW,Overall,74373
2039,Uncapped,India,Overall,20851
2039,Uncapped,China,Overall,9231
2039,Uncapped,Overall,EB-4,42280
2039,Uncapped,Overall,EB-2,35556
2039,Uncapped,Overall,EB-3,23090
2039,Uncapped,Overall,EB-1,2909
2039,Uncapped,Overall,EB-5,620
2040,Uncapped,ROW,Overall,76371
2040,Uncapped,India,Overall,22075
2040,Uncapped,China,Overall,9436
2040,Uncapped,Overall,EB-4,43410
2040,Uncapped,Overall,EB-2,36977
2040,Uncapped,Overall,EB-3,23744
2040,Uncapped,Overall,EB-1,3136
2040,Uncapped,Overall,EB-5,615
2009,Capped,India,Overall,2526
2009,Capped,China,Overall,1641
2009,Capped,ROW,Overall,3859
2009,Capped,Overall,EB-2,535
2009,Capped,Overall,EB-3,7486
2009,Capped,Overall,EB-4,5
2010,Capped,India,Overall,2921
2010,Capped,China,Overall,1774
2010,Capped,ROW,Overall,3744
2010,Capped,Overall,EB-2,836
2010,Capped,Overall,EB-3,7510
2010,Capped,Overall,EB-4,93
2011,Capped,India,Overall,3388
2011,Capped,China,Overall,1611
2011,Capped,ROW,Overall,3634
2011,Capped,Overall,EB-2,1221
2011,Capped,Overall,EB-3,7022
2011,Capped,Overall,EB-4,390
2012,Capped,China,Overall,1600
2012,Capped,India,Overall,3749
2012,Capped,ROW,Overall,3228
2012,Capped,Overall,EB-3,6201
2012,Capped,Overall,EB-2,1579
2012,Capped,Overall,EB-4,797
2013,Capped,India,Overall,4063
2013,Capped,China,Overall,1573
2013,Capped,ROW,Overall,3297
2013,Capped,Overall,EB-3,5243
2013,Capped,Overall,EB-2,1765
2013,Capped,Overall,EB-4,1925
2014,Capped,China,Overall,1524
2014,Capped,India,Overall,4357
2014,Capped,ROW,Overall,3368
2014,Capped,Overall,EB-3,4139
2014,Capped,Overall,EB-2,2339
2014,Capped,Overall,EB-4,2743
2014,Capped,Overall,EB-1,8
2014,Capped,Overall,EB-5,20
2015,Capped,India,Overall,5164
2015,Capped,China,Overall,1711
