Year,Scenario,Nationality,EB_Category,Count
2013,Capped,China,Overall,47
2013,Capped,ROW,Overall,23
2013,Capped,Overall,EB-3,177
2013,Capped,Overall,EB-4,10
2014,Capped,India,Overall,143
2014,Capped,China,Overall,35
2014,Capped,ROW,Overall,21
2014,Capped,Overall,EB-3,174
2014,Capped,Overall,EB-2,1
2014,Capped,Overall,EB-4,24
2015,Capped,India,Overall,105
2015,Capped,China,Overall,57
2015,Capped,ROW,Overall,67
2015,Capped,Overall,EB-3,149
2015,Capped,Overall,EB-2,12
2015,Capped,Overall,EB-4,68
2016,Capped,India,Overall,216
2016,Capped,China,Overall,188
2016,Capped,ROW,Overall,160
2016,Capped,Overall,EB-3,361
2016,Capped,Overall,EB-2,38
2016,Capped,Overall,EB-4,165
2017,Capped,India,Overall,374
2017,Capped,China,Overall,121
2017,Capped,ROW,Overall,211
2017,Capped,Overall,EB-3,412
2017,Capped,Overall,EB-2,71
2017,Capped,Overall,EB-4,223
2018,Capped,India,Overall,509
2018,Capped,China,Overall,35
2018,Capped,ROW,Overall,341
2018,Capped,Overall,EB-3,432
2018,Capped,Overall,EB-2,98
2018,Capped,Overall,EB-4,355
2019,Capped,India,Overall,885
2019,Capped,China,Overall,123
2019,Capped,ROW,Overall,456
2019,Capped,Overall,EB-3,746
2019,Capped,Overall,EB-2,239
2019,Capped,Overall,EB-4,479
2020,Capped,India,Overall,1004
2020,Capped,China,Overall,99
2020,Capped,ROW,Overall,624
2020,Capped,Overall,EB-3,713
2020,Capped,Overall,EB-2,353
2020,Capped,Overall,EB-4,661
2021,Capped,India,Overall,999
2021,Capped,China,Overall,124
2021,Capped,ROW,Overall,662
2021,Capped,Overall,EB-3,667
2021,Capped,Overall,EB-2,423
2021,Capped,Overall,EB-4,695
2022,Capped,India,Overall,1178
2022,Capped,China,Overall,104
2022,Capped,ROW,Overall,660
2022,Capped,Overall,EB-3,794
2022,Capped,Overall,EB-2,458
2022,Capped,Overall,EB-4,690
2023,Capped,India,Overall,1500
2023,Capped,China,Overall,100
2023,Capped,ROW,Overall,748
2023,Capped,Overall,EB-3,935
2023,Capped,Overall,EB-2,627
2023,Capped,Overall,EB-4,786
2024,Capped,India,Overall,1878
2024,Capped,China,Overall,223
2024,Capped,ROW,Overall,950
2024,Capped,Overall,EB-3,1097
2024,Capped,Overall,EB-2,927
2024,Capped,Overall,EB-4,984
2024,Capped,Overall,EB-5,43
2025,Capped,India,Overall,2612
2025,Capped,China,Overall,231
2025,Capped,ROW,Overall,1057
2025,Capped,Overall,EB-3,1425
2025,Capped,Overall,EB-2,1340
2025,Capped,Overall,EB-4,1106
2025,Capped,Overall,EB-5,29
2026,Capped,India,Overall,3164
2026,Capped,ROW,Overall,1194
2026,Capped,China,Overall,223
2026,Capped,Overall,EB-3,1409
2026,Capped,Overall,EB-2,1918
2026,Capped,Overall,EB-4,1254
2027,Capped,India,Overall,3912
2027,Capped,China,Overall,337
2027,Capped,ROW,Overall,1475
2027,Capped,Overall,EB-3,1778
2027,Capped,Overall,EB-2,2433
2027,Capped,Overall,EB-4,1513
2028,Capped,India,Overall,4614
2028,Capped,China,Overall,387
2028,Capped,ROW,Overall,1535
2028,Capped,Overall,EB-3,1937
2028,Capped,Overall,EB-2,3008
2028,Capped,Overall,EB-4,1591
2029,Capped,India,Overall,5557
2029,Capped,China,Overall,438
2029,Capped,ROW,Overall,1740
2029,Capped,Overall,EB-3,2154
2029,Capped,Overall,EB-2,3807
2029,Capped,Overall,EB-4,1774
2030,Capped,India,Overall,6434
2030,Capped,China,Overall,431
2030,Capped,ROW,Overall,1998
