Year,Scenario,Nationality,EB_Category,Count
2032,Uncapped,Overall,EB-4,3899
2032,Uncapped,Overall,EB-3,3448
2032,Uncapped,Overall,EB-5,66
2032,Uncapped,Overall,EB-1,79
2033,Uncapped,China,Overall,1212
2033,Uncapped,India,Overall,6426
2033,Uncapped,ROW,Overall,10057
2033,Uncapped,Overall,EB-2,9528
2033,Uncapped,Overall,EB-4,4040
2033,Uncapped,Overall,EB-3,3939
2033,Uncapped,Overall,EB-5,73
2033,Uncapped,Overall,EB-1,115
2034,Uncapped,China,Overall,1333
2034,Uncapped,India,Overall,7050
2034,Uncapped,ROW,Overall,11327
2034,Uncapped,Overall,EB-2,10748
2034,Uncapped,Overall,EB-4,4423
2034,Uncapped,Overall,EB-3,4314
2034,Uncapped,Overall,EB-5,71
2034,Uncapped,Overall,EB-1,154
2035,Uncapped,India,Overall,7457
2035,Uncapped,China,Overall,1510
2035,Uncapped,ROW,Overall,12455
2035,Uncapped,Overall,EB-2,11786
2035,Uncapped,Overall,EB-4,4650
2035,Uncapped,Overall,EB-3,4685
2035,Uncapped,Overall,EB-5,81
2035,Uncapped,Overall,EB-1,220
2036,Uncapped,India,Overall,8246
2036,Uncapped,China,Overall,1643
2036,Uncapped,ROW,Overall,13395
2036,Uncapped,Overall,EB-2,13195
2036,Uncapped,Overall,EB-4,4687
2036,Uncapped,Overall,EB-3,5078
2036,Uncapped,Overall,EB-1,257
2036,Uncapped,Overall,EB-5,67
2037,Uncapped,India,Overall,8864
2037,Uncapped,China,Overall,1638
2037,Uncapped,ROW,Overall,14699
2037,Uncapped,Overall,EB-2,14349
2037,Uncapped,Overall,EB-4,5094
2037,Uncapped,Overall,EB-3,5339
2037,Uncapped,Overall,EB-5,100
2037,Uncapped,Overall,EB-1,319
2038,Uncapped,India,Overall,9300
2038,Uncapped,China,Overall,1792
2038,Uncapped,ROW,Overall,15984
2038,Uncapped,Overall,EB-2,15670
2038,Uncapped,Overall,EB-4,5137
2038,Uncapped,Overall,EB-3,5743
2038,Uncapped,Overall,EB-5,101
2038,Uncapped,Overall,EB-1,425
2039,Uncapped,India,Overall,10218
2039,Uncapped,China,Overall,1973
2039,Uncapped,ROW,Overall,16527
2039,Uncapped,Overall,EB-2,16842
2039,Uncapped,Overall,EB-4,5274
2039,Uncapped,Overall,EB-3,6026
2039,Uncapped,Overall,EB-5,136
2039,Uncapped,Overall,EB-1,440
2040,Uncapped,India,Overall,10906
2040,Uncapped,ROW,Overall,17768
2040,Uncapped,China,Overall,2077
2040,Uncapped,Overall,EB-2,18230
2040,Uncapped,Overall,EB-4,5396
2040,Uncapped,Overall,EB-3,6499
2040,Uncapped,Overall,EB-1,501
2040,Uncapped,Overall,EB-5,125
2011,Capped,India,Overall,3
2011,Capped,ROW,Overall,39
2011,Capped,Overall,EB-2,1
2011,Capped,Overall,EB-3,41
2012,Capped,India,Overall,43
2012,Capped,China,Overall,46
2012,Capped,ROW,Overall,118
2012,Capped,Overall,EB-2,4
2012,Capped,Overall,EB-3,202
2012,Capped,Overall,EB-4,1
2013,Capped,India,Overall,155
2013,Capped,China,Overall,68
2013,Capped,ROW,Overall,106
2013,Capped,Overall,EB-3,305
2013,Capped,Overall,EB-2,10
