Year,Scenario,Nationality,EB_Category,Count
2022,Uncapped,Overall,EB-5,563
2022,Uncapped,Overall,EB-1,24
2023,Uncapped,India,Overall,4066
2023,Uncapped,China,Overall,809
2023,Uncapped,ROW,Overall,2442
2023,Uncapped,Overall,EB-3,1949
2023,Uncapped,Overall,EB-2,2658
2023,Uncapped,Overall,EB-4,2318
2023,Uncapped,Overall,EB-5,369
2023,Uncapped,Overall,EB-1,23
2024,Uncapped,India,Overall,5071
2024,Uncapped,China,Overall,685
2024,Uncapped,ROW,Overall,2944
2024,Uncapped,Overall,EB-3,2547
2024,Uncapped,Overall,EB-2,3330
2024,Uncapped,Overall,EB-4,2608
2024,Uncapped,Overall,EB-5,161
2024,Uncapped,Overall,EB-1,54
2025,Uncapped,India,Overall,4692
2025,Uncapped,China,Overall,822
2025,Uncapped,ROW,Overall,3437
2025,Uncapped,Overall,EB-3,2169
2025,Uncapped,Overall,EB-2,3884
2025,Uncapped,Overall,EB-4,2674
2025,Uncapped,Overall,EB-5,188
2025,Uncapped,Overall,EB-1,36
2026,Uncapped,India,Overall,4557
2026,Uncapped,China,Overall,841
2026,Uncapped,ROW,Overall,4224
2026,Uncapped,Overall,EB-3,2044
2026,Uncapped,Overall,EB-2,4481
2026,Uncapped,Overall,EB-4,2847
2026,Uncapped,Overall,EB-5,134
2026,Uncapped,Overall,EB-1,116
2027,Uncapped,India,Overall,4639
2027,Uncapped,China,Overall,899
2027,Uncapped,ROW,Overall,5372
2027,Uncapped,Overall,EB-2,5297
2027,Uncapped,Overall,EB-3,2212
2027,Uncapped,Overall,EB-4,3096
2027,Uncapped,Overall,EB-5,140
2027,Uncapped,Overall,EB-1,165
2028,Uncapped,India,Overall,4727
2028,Uncapped,China,Overall,923
2028,Uncapped,ROW,Overall,6136
2028,Uncapped,Overall,EB-2,5707
2028,Uncapped,Overall,EB-4,3046
2028,Uncapped,Overall,EB-3,2656
2028,Uncapped,Overall,EB-5,151
2028,Uncapped,Overall,EB-1,226
2029,Uncapped,India,Overall,4825
2029,Uncapped,China,Overall,1053
2029,Uncapped,ROW,Overall,6752
2029,Uncapped,Overall,EB-2,5778
2029,Uncapped,Overall,EB-4,3573
2029,Uncapped,Overall,EB-3,2876
2029,Uncapped,Overall,EB-5,174
2029,Uncapped,Overall,EB-1,229
2030,Uncapped,China,Overall,1112
2030,Uncapped,India,Overall,4781
2030,Uncapped,ROW,Overall,7979
2030,Uncapped,Overall,EB-2,6210
2030,Uncapped,Overall,EB-4,3977
2030,Uncapped,Overall,EB-3,3223
2030,Uncapped,Overall,EB-5,168
2030,Uncapped,Overall,EB-1,294
2031,Uncapped,India,Overall,4986
