Year,Scenario,Nationality,EB_Category,Count
2039,Uncapped,Overall,EB-5,4
2040,Uncapped,India,Overall,5731
2040,Uncapped,Other,Overall,9376
2040,Uncapped,China,Overall,1210
2040,Uncapped,Overall,EB-2,9513
2040,Uncapped,Overall,EB-4,3185
2040,Uncapped,Overall,EB-3,3523
2040,Uncapped,Overall,EB-1,85
2040,Uncapped,Overall,EB-5,11
2011,Capped,Other,Overall,36
2011,Capped,India,Overall,1
2011,Capped,Overall,EB-3,37
2012,Capped,China,Overall,35
2012,Capped,India,Overall,45
2012,Capped,Other,Overall,68
2012,Capped,Overall,EB-3,147
2012,Capped,Overall,EB-4,1
2013,Capped,India,Overall,145
2013,Capped,China,Overall,56
2013,Capped,Other,Overall,55
2013,Capped,Overall,EB-3,240
2013,Capped,Overall,EB-2,3
2013,Capped,Overall,EB-4,13
2014,Capped,India,Overall,215
2014,Capped,China,Overall,43
2014,Capped,Other,Overall,29
2014,Capped,Overall,EB-3,230
2014,Capped,Overall,EB-2,26
2014,Capped,Overall,EB-4,31
2015,Capped,India,Overall,191
2015,Capped,China,Overall,87
2015,Capped,Other,Overall,87
2015,Capped,Overall,EB-3,198
2015,Capped,Overall,EB-2,78
2015,Capped,Overall,EB-4,89
2016,Capped,China,Overall,227
2016,Capped,India,Overall,355
2016,Capped,Other,Overall,165
2016,Capped,Overall,EB-3,463
2016,Capped,Overall,EB-2,114
2016,Capped,Overall,EB-4,170
2017,Capped,India,Overall,617
2017,Capped,China,Overall,154
2017,Capped,Other,Overall,245
2017,Capped,Overall,EB-3,569
2017,Capped,Overall,EB-2,180
2017,Capped,Overall,EB-4,267
2018,Capped,India,Overall,851
2018,Capped,China,Overall,41
2018,Capped,Other,Overall,375
2018,Capped,Overall,EB-3,588
2018,Capped,Overall,EB-2,280
2018,Capped,Overall,EB-4,399
2019,Capped,India,Overall,1308
2019,Capped,China,Overall,127
2019,Capped,Other,Overall,505
2019,Capped,Overall,EB-3,970
2019,Capped,Overall,EB-2,439
2019,Capped,Overall,EB-4,530
2019,Capped,Overall,EB-1,1
2020,Capped,India,Overall,1549
2020,Capped,China,Overall,111
2020,Capped,Other,Overall,636
2020,Capped,Overall,EB-3,903
2020,Capped,Overall,EB-2,723
2020,Capped,Overall,EB-4,668
2020,Capped,Overall,EB-1,2
2021,Capped,India,Overall,1713
2021,Capped,China,Overall,158
2021,Capped,Other,Overall,696
2021,Capped,Overall,EB-3,1024
2021,Capped,Overall,EB-2,817
2021,Capped,Overall,EB-4,726
2022,Capped,India,Overall,1712
2022,Capped,China,Overall,121
2022,Capped,Other,Overall,638
2022,Capped,Overall,EB-3,1023
2022,Capped,Overall,EB-2,778
2022,Capped,Overall,EB-4,667
2022,Capped,Overall,EB-5,3
2023,Capped,India,Overall,2400
2023,Capped,China,Overall,156
2023,Capped,Other,Overall,742
2023,Capped,Overall,EB-3,1302
2023,Capped,Overall,EB-2,1212
2023,Capped,Overall,EB-4,771
2023,Capped,Overall,EB-5,13
2024,Capped,India,Overall,2861
2024,Capped,China,Overall,317
2024,Capped,Other,Overall,902
2024,Capped,Overall,EB-3,1396
2024,Capped,Overall,EB-2,1658
2024,Capped,Overall,EB-4,930
2024,Capped,Overall,EB-5,96
2025,Capped,India,Overall,3828
2025,Capped,China,Overall,367
