case,role,scenario,entry_cohort_window,dimension,group,quantity,n,mean,sd_across_runs,mcse_mean,mean_ci95_low,mean_ci95_high,positive_runs,zero_runs,negative_runs
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-5 / ROW,saved,50,28320.3,166.3439085700686,23.524581151794113,28273.025584253515,28367.574415746483,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,overall,All,saved,50,841604.48,1016.2537092835888,143.71997784808158,841315.6638914357,841893.2961085642,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,nationality,India,saved,50,285146.28,501.58121567535534,70.9342957839672,285003.7321957294,285288.82780427067,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,nationality,China,saved,50,75223.2,284.86831902420016,40.28646402544494,75142.24131950297,75304.15868049703,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,nationality,ROW,saved,50,481235.0,857.6699331827567,121.29284515466807,480991.25290193624,481478.74709806376,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,category,EB-1,saved,50,181233.58,591.1192458862619,83.59688545121078,181065.5857690961,181401.57423090388,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,category,EB-2,saved,50,303283.02,473.9289316394368,67.0236722725483,303148.3308878996,303417.7091121004,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,category,EB-3,saved,50,247630.88,547.0701794326664,77.36740673235593,247475.40437526975,247786.35562473026,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,category,EB-4,saved,50,64475.48,180.31335989078025,25.50015990346023,64424.23551011518,64526.72448988483,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,category,EB-5,saved,50,44981.52,206.58083756481284,29.214942221055164,44922.8103755584,45040.22962444159,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-1 / India,saved,50,52964.26,299.51265245326755,42.35748552017502,52879.1394459916,53049.38055400841,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-1 / China,saved,50,18673.84,148.41920223420126,20.98964487162026,18631.659729429855,18716.020270570145,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-1 / ROW,saved,50,109595.48,527.4346168977164,74.5905188481808,109445.58474039807,109745.37525960192,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-2 / India,saved,50,145380.2,321.38685443571217,45.450964831141185,145288.86286657173,145471.5371334283,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-2 / China,saved,50,13671.82,135.31379856331225,19.13626091044572,13633.364243943124,13710.275756056875,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-2 / ROW,saved,50,144231.0,398.475410861479,56.35293303124949,144117.7545412408,144344.2454587592,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-3 / India,saved,50,78692.84,264.0307928856722,37.339592818303935,78617.80327890784,78767.87672109215,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-3 / China,saved,50,16381.56,142.54511065423665,20.158922873719504,16341.049127785775,16422.070872214223,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-3 / ROW,saved,50,152556.48,476.12827288966776,67.33470609498461,152421.16584203215,152691.79415796787,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-4 / India,saved,50,4240.56,74.61387954267063,10.551996039051723,4219.354970057636,4261.765029942365,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-4 / China,saved,50,512.0,35.813576265125484,5.064804527122363,501.82189424139483,522.1781057586052,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-4 / ROW,saved,50,59722.92,183.00583686464924,25.88093364874251,59670.9103166257,59774.9296833743,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-5 / India,saved,50,3868.42,68.25106413164589,9.652158054136951,3849.023262189549,3887.8167378104513,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-5 / China,saved,50,25983.98,159.08866607483193,22.49853491828718,25938.76750135652,26029.19249864348,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,joint,EB-5 / ROW,saved,50,15129.12,151.02853359277404,21.358660051222163,15086.198165662803,15172.041834337198,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,overall,All,saved,50,235565.8,427.975252002415,60.52484057418584,235444.1707791509,235687.42922084907,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,nationality,India,saved,50,68663.44,320.7408617687545,45.35960767206067,68572.28645565633,68754.59354434368,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,nationality,China,saved,50,40337.0,192.45386407115438,27.217086470053463,40282.30521700298,40391.69478299702,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,nationality,ROW,saved,50,126565.36,446.1249829455455,63.091600139505616,126438.57268268878,126692.14731731122,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,category,EB-1,saved,50,159134.0,299.6057273096339,42.37064829259394,159048.8529944101,159219.1470055899,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,category,EB-2,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Uncapped,entries_2025_2040,category,EB-3,saved,50,39602.42,186.51925435433728,26.377805915162075,39549.41181442309,39655.42818557691,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,category,EB-4,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Uncapped,entries_2025_2040,category,EB-5,saved,50,36829.38,151.5852141300633,21.437386567796523,36786.299958804586,36872.46004119541,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-1 / India,saved,50,51172.32,270.4887066185264,38.25287973686772,51095.44796013191,51249.19203986809,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-1 / China,saved,50,20480.82,150.81502252895154,21.328465027004714,20437.958844835754,20523.681155164246,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-1 / ROW,saved,50,87480.86,352.75076534145126,49.88649164833695,87380.60934171625,87581.11065828375,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-2 / India,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-2 / China,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-2 / ROW,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-3 / India,saved,50,10083.1,99.94615897510795,14.134521352969509,10054.695615900398,10111.504384099602,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-3 / China,saved,50,3626.0,64.84392565134803,9.170315909364902,3607.571560231888,3644.428439768112,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-3 / ROW,saved,50,25893.32,183.58187185413865,25.962397298196244,25841.146609293035,25945.493390706964,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-4 / India,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-4 / China,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-4 / ROW,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-5 / India,saved,50,7408.02,109.43332514851782,15.476209260061859,7376.91939310635,7439.120606893651,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-5 / China,saved,50,16230.18,99.22365789323777,14.032344270088505,16201.980948435958,16258.379051564043,50,0,0
catchall_60_65,primary,Uncapped,entries_2025_2040,joint,EB-5 / ROW,saved,50,13191.18,116.44525559687011,16.467845973909526,13158.086624521973,13224.273375478027,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,overall,All,saved,50,1157654.02,935.5165437732619,132.30201840285503,1157388.1491399955,1157919.8908600046,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,nationality,India,saved,50,153934.84,487.2793005399408,68.91169954872596,153796.35675503837,154073.32324496162,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,nationality,China,saved,50,95993.1,271.4608439460807,38.39036071617936,95915.95168176031,96070.2483182397,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,nationality,ROW,saved,50,907726.08,986.2848626051612,139.48174290595034,907445.7809434246,908006.3790565754,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,category,EB-1,saved,50,352092.96,647.6527779731409,91.59193423182268,351908.89911704697,352277.0208829531,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,category,EB-2,saved,50,354240.7,514.765064304651,72.79877353754958,354094.4053874056,354386.9946125944,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,category,EB-3,saved,50,302208.52,486.368644934591,68.78291339795229,302070.2955604979,302346.74443950213,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,category,EB-4,saved,50,65604.82,191.74395022784836,27.116689491521484,65550.32697228492,65659.31302771509,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,category,EB-5,saved,50,83507.02,190.6786472854584,26.9660329046051,83452.8297280313,83561.21027196871,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-1 / India,saved,50,82344.28,367.78054903012196,52.01202404154215,82239.75792445315,82448.80207554685,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-1 / China,saved,50,30045.98,192.64045922550187,27.243475009848595,29991.23218724686,30100.72781275314,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-1 / ROW,saved,50,239702.7,711.8036948485166,100.66424390020521,239500.40762819382,239904.9923718062,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-2 / India,saved,50,39834.36,204.63274819210403,28.939440779895197,39776.204016432355,39892.515983567646,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-2 / China,saved,50,12303.78,117.25034963613506,16.58170346484095,12270.457819327636,12337.102180672366,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-2 / ROW,saved,50,302102.56,543.735798688582,76.89585408531596,301948.03199579223,302257.08800420776,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-3 / India,saved,50,16124.98,115.99216898267798,16.403769850437506,16092.015390312994,16157.944609687005,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-3 / China,saved,50,14112.26,84.76349088938646,11.987367840985861,14088.170482428395,14136.349517571605,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-3 / ROW,saved,50,271971.28,499.9876341327996,70.70892932094422,271829.18508659274,272113.3749134073,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-4 / India,saved,50,5973.7,71.98476312699083,10.180182829840511,5953.242156675704,5994.157843324296,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-4 / China,saved,50,1392.78,52.480235346659946,7.421826058377838,1377.8652821388034,1407.6947178611965,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-4 / ROW,saved,50,58238.34,178.53217968667013,25.248262983291927,58187.60171592825,58289.078284071744,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-5 / India,saved,50,9657.52,113.99252392242256,16.120977334022946,9625.123683151227,9689.916316848774,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-5 / China,saved,50,38138.3,173.20569934535723,24.49498490945209,38089.07548489211,38187.52451510789,50,0,0
catchall_60_65,primary,Capped,all_entries_2009_2040,joint,EB-5 / ROW,saved,50,35711.2,226.61628091447935,32.04838179238079,35646.79636555997,35775.60363444003,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,overall,All,saved,50,702170.14,1028.3618637703087,145.43232947712437,701877.8827920047,702462.3972079953,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,nationality,India,saved,50,118269.1,428.7628263090094,60.63622040076208,118147.24695300953,118390.95304699049,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,nationality,China,saved,50,71013.5,246.00317320004186,34.79010239263167,70943.58667173458,71083.41332826542,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,nationality,ROW,saved,50,512887.54,923.5902265239777,130.6153824425448,512625.0585618553,513150.0214381447,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,category,EB-1,saved,50,181054.3,594.6285841272891,84.09318082475231,180885.30842620315,181223.29157379683,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,category,EB-2,saved,50,217373.38,497.76438529218433,70.39451445465139,217231.9169269222,217514.84307307782,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,category,EB-3,saved,50,194926.6,525.0282791217546,74.25021129633923,194777.38861402727,195075.81138597275,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,category,EB-4,saved,50,64357.0,191.75930916923232,27.118861573842374,64302.50260732207,64411.49739267793,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,category,EB-5,saved,50,44458.86,201.1400172283284,28.445494030025998,44401.696639589354,44516.02336041065,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-1 / India,saved,50,52844.5,303.3972441455295,42.906849745722894,52758.27545724777,52930.72454275223,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-1 / China,saved,50,18614.32,146.36415865496414,20.69901782151777,18572.72376635298,18655.916233647018,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-1 / ROW,saved,50,109595.48,527.4346168977164,74.5905188481808,109445.58474039807,109745.37525960192,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-2 / India,saved,50,39834.36,204.63274819210403,28.939440779895197,39776.204016432355,39892.515983567646,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-2 / China,saved,50,12303.78,117.25034963613506,16.58170346484095,12270.457819327636,12337.102180672366,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-2 / ROW,saved,50,165235.24,497.51806694709643,70.35967978022292,165093.8469298213,165376.63307017868,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-3 / India,saved,50,16124.98,115.99216898267798,16.403769850437506,16092.015390312994,16157.944609687005,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-3 / China,saved,50,14112.26,84.76349088938646,11.987367840985861,14088.170482428395,14136.349517571605,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-3 / ROW,saved,50,164689.36,525.6117042774727,74.33272007312384,164539.98280643258,164838.7371935674,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-4 / India,saved,50,5606.66,75.87600249816829,10.730487179156443,5585.096278682434,5628.223721317566,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-4 / China,saved,50,512.0,35.813576265125484,5.064804527122363,501.82189424139483,522.1781057586052,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-4 / ROW,saved,50,58238.34,178.53217968667013,25.248262983291927,58187.60171592825,58289.078284071744,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-5 / India,saved,50,3858.6,65.29681056060667,9.23436350745167,3840.042851764775,3877.1571482352247,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-5 / China,saved,50,25471.14,154.67662250973936,21.874577733533695,25427.18139026403,25515.098609735967,50,0,0
catchall_60_65,primary,Capped,entries_2009_2024,joint,EB-5 / ROW,saved,50,15129.12,151.02853359277404,21.358660051222163,15086.198165662803,15172.041834337198,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,overall,All,saved,50,455483.88,596.0776089724956,84.29810388358297,455314.4766178986,455653.2833821014,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,nationality,India,saved,50,35665.74,258.7377373610079,36.591041727366516,35592.20754864392,35739.272451356075,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,nationality,China,saved,50,24979.6,178.17109410763072,25.19719777098644,24928.964335314377,25030.23566468562,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,nationality,ROW,saved,50,394838.54,641.3259609303723,90.69718718496901,394656.2771785558,395020.8028214442,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,category,EB-1,saved,50,171038.66,362.11164193448656,51.21031951169408,170935.74901002384,171141.57098997617,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,category,EB-2,saved,50,136867.32,371.22903651387566,52.499713818461984,136761.81787515405,136972.82212484596,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,category,EB-3,saved,50,107281.92,333.72497781305873,47.19583897258879,107187.07641070515,107376.76358929485,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,category,EB-4,saved,50,1247.82,49.60113971699128,7.014660449693184,1233.7235120634266,1261.9164879365733,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,category,EB-5,saved,50,39048.16,145.14768833354333,20.526982938840003,39006.90948339314,39089.41051660687,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-1 / India,saved,50,29499.78,250.17008826241494,35.379393172078146,29428.68244757673,29570.877552423266,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-1 / China,saved,50,11431.66,143.5880743726331,20.306420217281435,11390.852720776611,11472.467279223389,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-1 / ROW,saved,50,130107.22,449.88231068734825,63.622966524579425,129979.3648619595,130235.0751380405,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-2 / India,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-2 / China,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-2 / ROW,saved,50,136867.32,371.22903651387566,52.499713818461984,136761.81787515405,136972.82212484596,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-3 / India,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-3 / China,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-3 / ROW,saved,50,107281.92,333.72497781305873,47.19583897258879,107187.07641070515,107376.76358929485,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-4 / India,saved,50,367.04,29.14142853641285,4.121220346312138,358.75809764529794,375.3219023547021,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-4 / China,saved,50,880.78,40.84030122417846,5.775690788263569,869.1733148145901,892.3866851854099,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-4 / ROW,saved,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-5 / India,saved,50,5798.92,96.44112934102041,13.63883530846489,5771.511734300825,5826.328265699175,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-5 / China,saved,50,12667.16,114.93482802822454,16.25423925865345,12634.495883287436,12699.824116712563,50,0,0
catchall_60_65,primary,Capped,entries_2025_2040,joint,EB-5 / ROW,saved,50,20582.08,163.89902815017373,23.178822846974537,20535.500411580917,20628.659588419087,50,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,overall,All,saved,1,1080824.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,nationality,India,saved,1,355515.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,nationality,China,saved,1,115809.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,nationality,ROW,saved,1,609500.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,category,EB-1,saved,1,339746.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,category,EB-2,saved,1,306929.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,category,EB-3,saved,1,291140.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,category,EB-4,saved,1,61189.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,category,EB-5,saved,1,81820.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-1 / India,saved,1,104460.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-1 / China,saved,1,39179.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-1 / ROW,saved,1,196107.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-2 / India,saved,1,146185.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-2 / China,saved,1,14385.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-2 / ROW,saved,1,146359.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-3 / India,saved,1,89074.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-3 / China,saved,1,20135.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-3 / ROW,saved,1,181931.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-4 / India,saved,1,4107.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-4 / China,saved,1,470.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-4 / ROW,saved,1,56612.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-5 / India,saved,1,11689.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-5 / China,saved,1,41640.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-5 / ROW,saved,1,28491.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,overall,All,saved,1,835209.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,nationality,India,saved,1,283289.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,nationality,China,saved,1,73284.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,nationality,ROW,saved,1,478636.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,category,EB-1,saved,1,180521.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,category,EB-2,saved,1,306929.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,category,EB-3,saved,1,243773.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,category,EB-4,saved,1,61189.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,category,EB-5,saved,1,42797.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-1 / India,saved,1,52552.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-1 / China,saved,1,18421.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-1 / ROW,saved,1,109548.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-2 / India,saved,1,146185.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-2 / China,saved,1,14385.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-2 / ROW,saved,1,146359.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-3 / India,saved,1,76752.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-3 / China,saved,1,15671.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-3 / ROW,saved,1,151350.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-4 / India,saved,1,4107.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-4 / China,saved,1,470.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-4 / ROW,saved,1,56612.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-5 / India,saved,1,3693.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-5 / China,saved,1,24337.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2009_2024,joint,EB-5 / ROW,saved,1,14767.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,overall,All,saved,1,245615.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,nationality,India,saved,1,72226.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,nationality,China,saved,1,42525.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,nationality,ROW,saved,1,130864.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,category,EB-1,saved,1,159225.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,category,EB-2,saved,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,category,EB-3,saved,1,47367.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,category,EB-4,saved,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,category,EB-5,saved,1,39023.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-1 / India,saved,1,51908.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-1 / China,saved,1,20758.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-1 / ROW,saved,1,86559.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-2 / India,saved,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-2 / China,saved,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-2 / ROW,saved,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-3 / India,saved,1,12322.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-3 / China,saved,1,4464.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-3 / ROW,saved,1,30581.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-4 / India,saved,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,entries_2025_2040,joint,EB-4 / China,saved,1,0.0,,,,,0,1,0
