seed,metric,period,dimension,group,scenario,value
2027,ageouts,projection,nationality,China,Capped,18520.0
2027,ageouts,projection,nationality,China,Capped minus uncapped,3879.0
2027,ageouts,full,nationality,China,Uncapped,16669.0
2027,ageouts,full,nationality,China,Capped,20548.0
2027,ageouts,full,nationality,China,Capped minus uncapped,3879.0
2027,ageouts,historical,nationality,ROW,Uncapped,6822.0
2027,ageouts,historical,nationality,ROW,Capped,6822.0
2027,ageouts,historical,nationality,ROW,Capped minus uncapped,0.0
2027,ageouts,projection,nationality,ROW,Uncapped,111332.0
2027,ageouts,projection,nationality,ROW,Capped,54315.0
2027,ageouts,projection,nationality,ROW,Capped minus uncapped,-57017.0
2027,ageouts,full,nationality,ROW,Uncapped,118154.0
2027,ageouts,full,nationality,ROW,Capped,61137.0
2027,ageouts,full,nationality,ROW,Capped minus uncapped,-57017.0
2027,ageouts,historical,category,EB-1,Uncapped,3.0
2027,ageouts,historical,category,EB-1,Capped,3.0
2027,ageouts,historical,category,EB-1,Capped minus uncapped,0.0
2027,ageouts,projection,category,EB-1,Uncapped,720.0
2027,ageouts,projection,category,EB-1,Capped,2488.0
2027,ageouts,projection,category,EB-1,Capped minus uncapped,1768.0
2027,ageouts,full,category,EB-1,Uncapped,723.0
2027,ageouts,full,category,EB-1,Capped,2491.0
2027,ageouts,full,category,EB-1,Capped minus uncapped,1768.0
2027,ageouts,historical,category,EB-2,Uncapped,6320.0
2027,ageouts,historical,category,EB-2,Capped,6320.0
2027,ageouts,historical,category,EB-2,Capped minus uncapped,0.0
2027,ageouts,projection,category,EB-2,Uncapped,108441.0
2027,ageouts,projection,category,EB-2,Capped,149677.0
2027,ageouts,projection,category,EB-2,Capped minus uncapped,41236.0
2027,ageouts,full,category,EB-2,Uncapped,114761.0
2027,ageouts,full,category,EB-2,Capped,155997.0
2027,ageouts,full,category,EB-2,Capped minus uncapped,41236.0
2027,ageouts,historical,category,EB-3,Uncapped,9526.0
2027,ageouts,historical,category,EB-3,Capped,9526.0
2027,ageouts,historical,category,EB-3,Capped minus uncapped,0.0
2027,ageouts,projection,category,EB-3,Uncapped,40154.0
2027,ageouts,projection,category,EB-3,Capped,63529.0
2027,ageouts,projection,category,EB-3,Capped minus uncapped,23375.0
2027,ageouts,full,category,EB-3,Uncapped,49680.0
2027,ageouts,full,category,EB-3,Capped,73055.0
2027,ageouts,full,category,EB-3,Capped minus uncapped,23375.0
2027,ageouts,historical,category,EB-4,Uncapped,7015.0
2027,ageouts,historical,category,EB-4,Capped,7015.0
2027,ageouts,historical,category,EB-4,Capped minus uncapped,0.0
2027,ageouts,projection,category,EB-4,Uncapped,49804.0
2027,ageouts,projection,category,EB-4,Capped,49656.0
2027,ageouts,projection,category,EB-4,Capped minus uncapped,-148.0
2027,ageouts,full,category,EB-4,Uncapped,56819.0
2027,ageouts,full,category,EB-4,Capped,56671.0
2027,ageouts,full,category,EB-4,Capped minus uncapped,-148.0
2027,ageouts,historical,category,EB-5,Uncapped,210.0
2027,ageouts,historical,category,EB-5,Capped,210.0
2027,ageouts,historical,category,EB-5,Capped minus uncapped,0.0
2027,ageouts,projection,category,EB-5,Uncapped,552.0
2027,ageouts,projection,category,EB-5,Capped,1097.0
2027,ageouts,projection,category,EB-5,Capped minus uncapped,545.0
2027,ageouts,full,category,EB-5,Uncapped,762.0
2027,ageouts,full,category,EB-5,Capped,1307.0
2027,ageouts,full,category,EB-5,Capped minus uncapped,545.0
2027,exits,historical,overall,All,Uncapped,240058.0
2027,exits,historical,overall,All,Capped,240058.0
2027,exits,historical,overall,All,Capped minus uncapped,0.0
2027,exits,projection,overall,All,Uncapped,1071449.0
2027,exits,projection,overall,All,Capped,1093159.0
2027,exits,projection,overall,All,Capped minus uncapped,21710.0
2027,exits,full,overall,All,Uncapped,1311507.0
2027,exits,full,overall,All,Capped,1333217.0
2027,exits,full,overall,All,Capped minus uncapped,21710.0
2027,exits,historical,nationality,India,Uncapped,96831.0
2027,exits,historical,nationality,India,Capped,96831.0
2027,exits,historical,nationality,India,Capped minus uncapped,0.0
2027,exits,projection,nationality,India,Uncapped,187169.0
2027,exits,projection,nationality,India,Capped,334356.0
2027,exits,projection,nationality,India,Capped minus uncapped,147187.0
2027,exits,full,nationality,India,Uncapped,284000.0
2027,exits,full,nationality,India,Capped,431187.0
2027,exits,full,nationality,India,Capped minus uncapped,147187.0
2027,exits,historical,nationality,China,Uncapped,32327.0
2027,exits,historical,nationality,China,Capped,32327.0
2027,exits,historical,nationality,China,Capped minus uncapped,0.0
2027,exits,projection,nationality,China,Uncapped,95187.0
2027,exits,projection,nationality,China,Capped,104497.0
2027,exits,projection,nationality,China,Capped minus uncapped,9310.0
2027,exits,full,nationality,China,Uncapped,127514.0
2027,exits,full,nationality,China,Capped,136824.0
2027,exits,full,nationality,China,Capped minus uncapped,9310.0
2027,exits,historical,nationality,ROW,Uncapped,110900.0
2027,exits,historical,nationality,ROW,Capped,110900.0
2027,exits,historical,nationality,ROW,Capped minus uncapped,0.0
2027,exits,projection,nationality,ROW,Uncapped,789093.0
2027,exits,projection,nationality,ROW,Capped,654306.0
2027,exits,projection,nationality,ROW,Capped minus uncapped,-134787.0
2027,exits,full,nationality,ROW,Uncapped,899993.0
2027,exits,full,nationality,ROW,Capped,765206.0
2027,exits,full,nationality,ROW,Capped minus uncapped,-134787.0
2027,exits,historical,category,EB-1,Uncapped,2364.0
2027,exits,historical,category,EB-1,Capped,2364.0
2027,exits,historical,category,EB-1,Capped minus uncapped,0.0
2027,exits,projection,category,EB-1,Uncapped,16231.0
2027,exits,projection,category,EB-1,Capped,15523.0
2027,exits,projection,category,EB-1,Capped minus uncapped,-708.0
2027,exits,full,category,EB-1,Uncapped,18595.0
2027,exits,full,category,EB-1,Capped,17887.0
2027,exits,full,category,EB-1,Capped minus uncapped,-708.0
2027,exits,historical,category,EB-2,Uncapped,68767.0
2027,exits,historical,category,EB-2,Capped,68767.0
2027,exits,historical,category,EB-2,Capped minus uncapped,0.0
2027,exits,projection,category,EB-2,Uncapped,282579.0
2027,exits,projection,category,EB-2,Capped,309180.0
2027,exits,projection,category,EB-2,Capped minus uncapped,26601.0
2027,exits,full,category,EB-2,Uncapped,351346.0
2027,exits,full,category,EB-2,Capped,377947.0
2027,exits,full,category,EB-2,Capped minus uncapped,26601.0
2027,exits,historical,category,EB-3,Uncapped,84914.0
2027,exits,historical,category,EB-3,Capped,84914.0
2027,exits,historical,category,EB-3,Capped minus uncapped,0.0
2027,exits,projection,category,EB-3,Uncapped,249612.0
2027,exits,projection,category,EB-3,Capped,244368.0
2027,exits,projection,category,EB-3,Capped minus uncapped,-5244.0
2027,exits,full,category,EB-3,Uncapped,334526.0
2027,exits,full,category,EB-3,Capped,329282.0
2027,exits,full,category,EB-3,Capped minus uncapped,-5244.0
2027,exits,historical,category,EB-4,Uncapped,82109.0
2027,exits,historical,category,EB-4,Capped,82109.0
2027,exits,historical,category,EB-4,Capped minus uncapped,0.0
2027,exits,projection,category,EB-4,Uncapped,519731.0
2027,exits,projection,category,EB-4,Capped,520294.0
2027,exits,projection,category,EB-4,Capped minus uncapped,563.0
2027,exits,full,category,EB-4,Uncapped,601840.0
2027,exits,full,category,EB-4,Capped,602403.0
2027,exits,full,category,EB-4,Capped minus uncapped,563.0
2027,exits,historical,category,EB-5,Uncapped,1904.0
2027,exits,historical,category,EB-5,Capped,1904.0
2027,exits,historical,category,EB-5,Capped minus uncapped,0.0
2027,exits,projection,category,EB-5,Uncapped,3296.0
2027,exits,projection,category,EB-5,Capped,3794.0
2027,exits,projection,category,EB-5,Capped minus uncapped,498.0
2027,exits,full,category,EB-5,Uncapped,5200.0
2027,exits,full,category,EB-5,Capped,5698.0
2027,exits,full,category,EB-5,Capped minus uncapped,498.0
2027,visas,historical,overall,All,Uncapped,2571033.0
2027,visas,historical,overall,All,Capped,2571033.0
2027,visas,historical,overall,All,Capped minus uncapped,0.0
2027,visas,projection,overall,All,Uncapped,2678304.0
2027,visas,projection,overall,All,Capped,2678304.0
2027,visas,projection,overall,All,Capped minus uncapped,0.0
2027,visas,full,overall,All,Uncapped,5249337.0
2027,visas,full,overall,All,Capped,5249337.0
2027,visas,full,overall,All,Capped minus uncapped,0.0
2027,conversions,historical,overall,All,Uncapped,1163992.0
2027,conversions,historical,overall,All,Capped,1163992.0
2027,conversions,historical,overall,All,Capped minus uncapped,0.0
2027,conversions,projection,overall,All,Uncapped,1267312.0
2027,conversions,projection,overall,All,Capped,1263591.0
2027,conversions,projection,overall,All,Capped minus uncapped,-3721.0
2027,conversions,full,overall,All,Uncapped,2431304.0
2027,conversions,full,overall,All,Capped,2427583.0
2027,conversions,full,overall,All,Capped minus uncapped,-3721.0
2027,backlog,end2040,overall,All,Uncapped,2790611.0
2027,backlog,end2040,overall,All,Capped,2772622.0
2027,backlog,end2040,overall,All,Capped minus uncapped,-17989.0
2027,relative_ageout_change_pct,historical,overall,All,Capped minus uncapped,0.0
2027,relative_ageout_change_pct,projection,overall,All,Capped minus uncapped,33.443013757631306
2027,relative_ageout_change_pct,full,overall,All,Capped minus uncapped,29.978675166670406
2028,ageouts,historical,overall,All,Uncapped,23210.0
2028,ageouts,historical,overall,All,Capped,23210.0
2028,ageouts,historical,overall,All,Capped minus uncapped,0.0
2028,ageouts,projection,overall,All,Uncapped,199220.0
2028,ageouts,projection,overall,All,Capped,266468.0
2028,ageouts,projection,overall,All,Capped minus uncapped,67248.0
2028,ageouts,full,overall,All,Uncapped,222430.0
2028,ageouts,full,overall,All,Capped,289678.0
2028,ageouts,full,overall,All,Capped minus uncapped,67248.0
2028,ageouts,historical,nationality,India,Uncapped,14217.0
2028,ageouts,historical,nationality,India,Capped,14217.0
2028,ageouts,historical,nationality,India,Capped minus uncapped,0.0
2028,ageouts,projection,nationality,India,Uncapped,73204.0
2028,ageouts,projection,nationality,India,Capped,192980.0
2028,ageouts,projection,nationality,India,Capped minus uncapped,119776.0
2028,ageouts,full,nationality,India,Uncapped,87421.0
2028,ageouts,full,nationality,India,Capped,207197.0
2028,ageouts,full,nationality,India,Capped minus uncapped,119776.0
2028,ageouts,historical,nationality,China,Uncapped,2031.0
2028,ageouts,historical,nationality,China,Capped,2031.0
2028,ageouts,historical,nationality,China,Capped minus uncapped,0.0
2028,ageouts,projection,nationality,China,Uncapped,14699.0
2028,ageouts,projection,nationality,China,Capped,18579.0
2028,ageouts,projection,nationality,China,Capped minus uncapped,3880.0
2028,ageouts,full,nationality,China,Uncapped,16730.0
2028,ageouts,full,nationality,China,Capped,20610.0
2028,ageouts,full,nationality,China,Capped minus uncapped,3880.0
2028,ageouts,historical,nationality,ROW,Uncapped,6962.0
2028,ageouts,historical,nationality,ROW,Capped,6962.0
2028,ageouts,historical,nationality,ROW,Capped minus uncapped,0.0
2028,ageouts,projection,nationality,ROW,Uncapped,111317.0
2028,ageouts,projection,nationality,ROW,Capped,54909.0
2028,ageouts,projection,nationality,ROW,Capped minus uncapped,-56408.0
2028,ageouts,full,nationality,ROW,Uncapped,118279.0
2028,ageouts,full,nationality,ROW,Capped,61871.0
2028,ageouts,full,nationality,ROW,Capped minus uncapped,-56408.0
2028,ageouts,historical,category,EB-1,Uncapped,2.0
2028,ageouts,historical,category,EB-1,Capped,2.0
2028,ageouts,historical,category,EB-1,Capped minus uncapped,0.0
2028,ageouts,projection,category,EB-1,Uncapped,690.0
2028,ageouts,projection,category,EB-1,Capped,2384.0
2028,ageouts,projection,category,EB-1,Capped minus uncapped,1694.0
2028,ageouts,full,category,EB-1,Uncapped,692.0
2028,ageouts,full,category,EB-1,Capped,2386.0
2028,ageouts,full,category,EB-1,Capped minus uncapped,1694.0
2028,ageouts,historical,category,EB-2,Uncapped,6350.0
2028,ageouts,historical,category,EB-2,Capped,6350.0
2028,ageouts,historical,category,EB-2,Capped minus uncapped,0.0
2028,ageouts,projection,category,EB-2,Uncapped,107977.0
2028,ageouts,projection,category,EB-2,Capped,149432.0
2028,ageouts,projection,category,EB-2,Capped minus uncapped,41455.0
2028,ageouts,full,category,EB-2,Uncapped,114327.0
2028,ageouts,full,category,EB-2,Capped,155782.0
2028,ageouts,full,category,EB-2,Capped minus uncapped,41455.0
2028,ageouts,historical,category,EB-3,Uncapped,9495.0
2028,ageouts,historical,category,EB-3,Capped,9495.0
2028,ageouts,historical,category,EB-3,Capped minus uncapped,0.0
2028,ageouts,projection,category,EB-3,Uncapped,40053.0
2028,ageouts,projection,category,EB-3,Capped,63529.0
2028,ageouts,projection,category,EB-3,Capped minus uncapped,23476.0
2028,ageouts,full,category,EB-3,Uncapped,49548.0
2028,ageouts,full,category,EB-3,Capped,73024.0
2028,ageouts,full,category,EB-3,Capped minus uncapped,23476.0
2028,ageouts,historical,category,EB-4,Uncapped,7141.0
2028,ageouts,historical,category,EB-4,Capped,7141.0
2028,ageouts,historical,category,EB-4,Capped minus uncapped,0.0
2028,ageouts,projection,category,EB-4,Uncapped,49907.0
2028,ageouts,projection,category,EB-4,Capped,50042.0
2028,ageouts,projection,category,EB-4,Capped minus uncapped,135.0
2028,ageouts,full,category,EB-4,Uncapped,57048.0
2028,ageouts,full,category,EB-4,Capped,57183.0
2028,ageouts,full,category,EB-4,Capped minus uncapped,135.0
2028,ageouts,historical,category,EB-5,Uncapped,222.0
2028,ageouts,historical,category,EB-5,Capped,222.0
2028,ageouts,historical,category,EB-5,Capped minus uncapped,0.0
2028,ageouts,projection,category,EB-5,Uncapped,593.0
2028,ageouts,projection,category,EB-5,Capped,1081.0
2028,ageouts,projection,category,EB-5,Capped minus uncapped,488.0
2028,ageouts,full,category,EB-5,Uncapped,815.0
2028,ageouts,full,category,EB-5,Capped,1303.0
2028,ageouts,full,category,EB-5,Capped minus uncapped,488.0
2028,exits,historical,overall,All,Uncapped,239057.0
2028,exits,historical,overall,All,Capped,239057.0
2028,exits,historical,overall,All,Capped minus uncapped,0.0
2028,exits,projection,overall,All,Uncapped,1072369.0
2028,exits,projection,overall,All,Capped,1094153.0
2028,exits,projection,overall,All,Capped minus uncapped,21784.0
2028,exits,full,overall,All,Uncapped,1311426.0
2028,exits,full,overall,All,Capped,1333210.0
2028,exits,full,overall,All,Capped minus uncapped,21784.0
2028,exits,historical,nationality,India,Uncapped,96423.0
2028,exits,historical,nationality,India,Capped,96423.0
2028,exits,historical,nationality,India,Capped minus uncapped,0.0
2028,exits,projection,nationality,India,Uncapped,187266.0
2028,exits,projection,nationality,India,Capped,334977.0
2028,exits,projection,nationality,India,Capped minus uncapped,147711.0
2028,exits,full,nationality,India,Uncapped,283689.0
2028,exits,full,nationality,India,Capped,431400.0
2028,exits,full,nationality,India,Capped minus uncapped,147711.0
2028,exits,historical,nationality,China,Uncapped,32097.0
2028,exits,historical,nationality,China,Capped,32097.0
2028,exits,historical,nationality,China,Capped minus uncapped,0.0
2028,exits,projection,nationality,China,Uncapped,95520.0
2028,exits,projection,nationality,China,Capped,104814.0
2028,exits,projection,nationality,China,Capped minus uncapped,9294.0
2028,exits,full,nationality,China,Uncapped,127617.0
2028,exits,full,nationality,China,Capped,136911.0
2028,exits,full,nationality,China,Capped minus uncapped,9294.0
2028,exits,historical,nationality,ROW,Uncapped,110537.0
2028,exits,historical,nationality,ROW,Capped,110537.0
2028,exits,historical,nationality,ROW,Capped minus uncapped,0.0
2028,exits,projection,nationality,ROW,Uncapped,789583.0
2028,exits,projection,nationality,ROW,Capped,654362.0
2028,exits,projection,nationality,ROW,Capped minus uncapped,-135221.0
2028,exits,full,nationality,ROW,Uncapped,900120.0
2028,exits,full,nationality,ROW,Capped,764899.0
2028,exits,full,nationality,ROW,Capped minus uncapped,-135221.0
2028,exits,historical,category,EB-1,Uncapped,2373.0
2028,exits,historical,category,EB-1,Capped,2373.0
2028,exits,historical,category,EB-1,Capped minus uncapped,0.0
2028,exits,projection,category,EB-1,Uncapped,16612.0
2028,exits,projection,category,EB-1,Capped,15717.0
2028,exits,projection,category,EB-1,Capped minus uncapped,-895.0
2028,exits,full,category,EB-1,Uncapped,18985.0
2028,exits,full,category,EB-1,Capped,18090.0
2028,exits,full,category,EB-1,Capped minus uncapped,-895.0
2028,exits,historical,category,EB-2,Uncapped,68175.0
2028,exits,historical,category,EB-2,Capped,68175.0
2028,exits,historical,category,EB-2,Capped minus uncapped,0.0
2028,exits,projection,category,EB-2,Uncapped,282691.0
2028,exits,projection,category,EB-2,Capped,309196.0
2028,exits,projection,category,EB-2,Capped minus uncapped,26505.0
2028,exits,full,category,EB-2,Uncapped,350866.0
2028,exits,full,category,EB-2,Capped,377371.0
2028,exits,full,category,EB-2,Capped minus uncapped,26505.0
2028,exits,historical,category,EB-3,Uncapped,84739.0
2028,exits,historical,category,EB-3,Capped,84739.0
2028,exits,historical,category,EB-3,Capped minus uncapped,0.0
2028,exits,projection,category,EB-3,Uncapped,249480.0
2028,exits,projection,category,EB-3,Capped,245257.0
2028,exits,projection,category,EB-3,Capped minus uncapped,-4223.0
2028,exits,full,category,EB-3,Uncapped,334219.0
2028,exits,full,category,EB-3,Capped,329996.0
2028,exits,full,category,EB-3,Capped minus uncapped,-4223.0
2028,exits,historical,category,EB-4,Uncapped,81890.0
2028,exits,historical,category,EB-4,Capped,81890.0
2028,exits,historical,category,EB-4,Capped minus uncapped,0.0
2028,exits,projection,category,EB-4,Uncapped,520219.0
2028,exits,projection,category,EB-4,Capped,520138.0
2028,exits,projection,category,EB-4,Capped minus uncapped,-81.0
2028,exits,full,category,EB-4,Uncapped,602109.0
2028,exits,full,category,EB-4,Capped,602028.0
2028,exits,full,category,EB-4,Capped minus uncapped,-81.0
2028,exits,historical,category,EB-5,Uncapped,1880.0
2028,exits,historical,category,EB-5,Capped,1880.0
2028,exits,historical,category,EB-5,Capped minus uncapped,0.0
2028,exits,projection,category,EB-5,Uncapped,3367.0
2028,exits,projection,category,EB-5,Capped,3845.0
2028,exits,projection,category,EB-5,Capped minus uncapped,478.0
2028,exits,full,category,EB-5,Uncapped,5247.0
2028,exits,full,category,EB-5,Capped,5725.0
2028,exits,full,category,EB-5,Capped minus uncapped,478.0
2028,visas,historical,overall,All,Uncapped,2571033.0
2028,visas,historical,overall,All,Capped,2571033.0
2028,visas,historical,overall,All,Capped minus uncapped,0.0
2028,visas,projection,overall,All,Uncapped,2678304.0
2028,visas,projection,overall,All,Capped,2678304.0
2028,visas,projection,overall,All,Capped minus uncapped,0.0
2028,visas,full,overall,All,Uncapped,5249337.0
2028,visas,full,overall,All,Capped,5249337.0
2028,visas,full,overall,All,Capped minus uncapped,0.0
2028,conversions,historical,overall,All,Uncapped,1163623.0
2028,conversions,historical,overall,All,Capped,1163623.0
2028,conversions,historical,overall,All,Capped minus uncapped,0.0
2028,conversions,projection,overall,All,Uncapped,1267942.0
2028,conversions,projection,overall,All,Capped,1263926.0
2028,conversions,projection,overall,All,Capped minus uncapped,-4016.0
2028,conversions,full,overall,All,Uncapped,2431565.0
2028,conversions,full,overall,All,Capped,2427549.0
2028,conversions,full,overall,All,Capped minus uncapped,-4016.0
2028,backlog,end2040,overall,All,Uncapped,2790431.0
2028,backlog,end2040,overall,All,Capped,2772663.0
2028,backlog,end2040,overall,All,Capped minus uncapped,-17768.0
2028,relative_ageout_change_pct,historical,overall,All,Capped minus uncapped,0.0
2028,relative_ageout_change_pct,projection,overall,All,Capped minus uncapped,33.75564702339123
2028,relative_ageout_change_pct,full,overall,All,Capped minus uncapped,30.233331834734525
2029,ageouts,historical,overall,All,Uncapped,23314.0
2029,ageouts,historical,overall,All,Capped,23314.0
2029,ageouts,historical,overall,All,Capped minus uncapped,0.0
2029,ageouts,projection,overall,All,Uncapped,199738.0
2029,ageouts,projection,overall,All,Capped,267124.0
2029,ageouts,projection,overall,All,Capped minus uncapped,67386.0
2029,ageouts,full,overall,All,Uncapped,223052.0
2029,ageouts,full,overall,All,Capped,290438.0
2029,ageouts,full,overall,All,Capped minus uncapped,67386.0
2029,ageouts,historical,nationality,India,Uncapped,14220.0
2029,ageouts,historical,nationality,India,Capped,14220.0
2029,ageouts,historical,nationality,India,Capped minus uncapped,0.0
2029,ageouts,projection,nationality,India,Uncapped,72911.0
2029,ageouts,projection,nationality,India,Capped,193243.0
2029,ageouts,projection,nationality,India,Capped minus uncapped,120332.0
2029,ageouts,full,nationality,India,Uncapped,87131.0
2029,ageouts,full,nationality,India,Capped,207463.0
2029,ageouts,full,nationality,India,Capped minus uncapped,120332.0
2029,ageouts,historical,nationality,China,Uncapped,2067.0
2029,ageouts,historical,nationality,China,Capped,2067.0
2029,ageouts,historical,nationality,China,Capped minus uncapped,0.0
2029,ageouts,projection,nationality,China,Uncapped,14619.0
2029,ageouts,projection,nationality,China,Capped,18712.0
2029,ageouts,projection,nationality,China,Capped minus uncapped,4093.0
2029,ageouts,full,nationality,China,Uncapped,16686.0
2029,ageouts,full,nationality,China,Capped,20779.0
2029,ageouts,full,nationality,China,Capped minus uncapped,4093.0
2029,ageouts,historical,nationality,ROW,Uncapped,7027.0
2029,ageouts,historical,nationality,ROW,Capped,7027.0
2029,ageouts,historical,nationality,ROW,Capped minus uncapped,0.0
2029,ageouts,projection,nationality,ROW,Uncapped,112208.0
2029,ageouts,projection,nationality,ROW,Capped,55169.0
2029,ageouts,projection,nationality,ROW,Capped minus uncapped,-57039.0
2029,ageouts,full,nationality,ROW,Uncapped,119235.0
2029,ageouts,full,nationality,ROW,Capped,62196.0
2029,ageouts,full,nationality,ROW,Capped minus uncapped,-57039.0
2029,ageouts,historical,category,EB-1,Uncapped,4.0
2029,ageouts,historical,category,EB-1,Capped,4.0
2029,ageouts,historical,category,EB-1,Capped minus uncapped,0.0
2029,ageouts,projection,category,EB-1,Uncapped,758.0
2029,ageouts,projection,category,EB-1,Capped,2552.0
2029,ageouts,projection,category,EB-1,Capped minus uncapped,1794.0
2029,ageouts,full,category,EB-1,Uncapped,762.0
2029,ageouts,full,category,EB-1,Capped,2556.0
2029,ageouts,full,category,EB-1,Capped minus uncapped,1794.0
2029,ageouts,historical,category,EB-2,Uncapped,6332.0
2029,ageouts,historical,category,EB-2,Capped,6332.0
2029,ageouts,historical,category,EB-2,Capped minus uncapped,0.0
2029,ageouts,projection,category,EB-2,Uncapped,108145.0
2029,ageouts,projection,category,EB-2,Capped,149278.0
2029,ageouts,projection,category,EB-2,Capped minus uncapped,41133.0
2029,ageouts,full,category,EB-2,Uncapped,114477.0
2029,ageouts,full,category,EB-2,Capped,155610.0
2029,ageouts,full,category,EB-2,Capped minus uncapped,41133.0
2029,ageouts,historical,category,EB-3,Uncapped,9576.0
2029,ageouts,historical,category,EB-3,Capped,9576.0
2029,ageouts,historical,category,EB-3,Capped minus uncapped,0.0
2029,ageouts,projection,category,EB-3,Uncapped,40052.0
2029,ageouts,projection,category,EB-3,Capped,63815.0
2029,ageouts,projection,category,EB-3,Capped minus uncapped,23763.0
2029,ageouts,full,category,EB-3,Uncapped,49628.0
2029,ageouts,full,category,EB-3,Capped,73391.0
2029,ageouts,full,category,EB-3,Capped minus uncapped,23763.0
2029,ageouts,historical,category,EB-4,Uncapped,7202.0
2029,ageouts,historical,category,EB-4,Capped,7202.0
2029,ageouts,historical,category,EB-4,Capped minus uncapped,0.0
2029,ageouts,projection,category,EB-4,Uncapped,50174.0
2029,ageouts,projection,category,EB-4,Capped,50314.0
2029,ageouts,projection,category,EB-4,Capped minus uncapped,140.0
2029,ageouts,full,category,EB-4,Uncapped,57376.0
2029,ageouts,full,category,EB-4,Capped,57516.0
2029,ageouts,full,category,EB-4,Capped minus uncapped,140.0
2029,ageouts,historical,category,EB-5,Uncapped,200.0
2029,ageouts,historical,category,EB-5,Capped,200.0
2029,ageouts,historical,category,EB-5,Capped minus uncapped,0.0
2029,ageouts,projection,category,EB-5,Uncapped,609.0
2029,ageouts,projection,category,EB-5,Capped,1165.0
2029,ageouts,projection,category,EB-5,Capped minus uncapped,556.0
2029,ageouts,full,category,EB-5,Uncapped,809.0
2029,ageouts,full,category,EB-5,Capped,1365.0
2029,ageouts,full,category,EB-5,Capped minus uncapped,556.0
2029,exits,historical,overall,All,Uncapped,239112.0
2029,exits,historical,overall,All,Capped,239112.0
2029,exits,historical,overall,All,Capped minus uncapped,0.0
2029,exits,projection,overall,All,Uncapped,1072100.0
2029,exits,projection,overall,All,Capped,1093010.0
2029,exits,projection,overall,All,Capped minus uncapped,20910.0
2029,exits,full,overall,All,Uncapped,1311212.0
2029,exits,full,overall,All,Capped,1332122.0
2029,exits,full,overall,All,Capped minus uncapped,20910.0
2029,exits,historical,nationality,India,Uncapped,96688.0
2029,exits,historical,nationality,India,Capped,96688.0
2029,exits,historical,nationality,India,Capped minus uncapped,0.0
2029,exits,projection,nationality,India,Uncapped,187592.0
2029,exits,projection,nationality,India,Capped,335238.0
2029,exits,projection,nationality,India,Capped minus uncapped,147646.0
2029,exits,full,nationality,India,Uncapped,284280.0
2029,exits,full,nationality,India,Capped,431926.0
2029,exits,full,nationality,India,Capped minus uncapped,147646.0
2029,exits,historical,nationality,China,Uncapped,32304.0
2029,exits,historical,nationality,China,Capped,32304.0
2029,exits,historical,nationality,China,Capped minus uncapped,0.0
2029,exits,projection,nationality,China,Uncapped,94665.0
2029,exits,projection,nationality,China,Capped,104199.0
2029,exits,projection,nationality,China,Capped minus uncapped,9534.0
2029,exits,full,nationality,China,Uncapped,126969.0
2029,exits,full,nationality,China,Capped,136503.0
2029,exits,full,nationality,China,Capped minus uncapped,9534.0
2029,exits,historical,nationality,ROW,Uncapped,110120.0
2029,exits,historical,nationality,ROW,Capped,110120.0
2029,exits,historical,nationality,ROW,Capped minus uncapped,0.0
2029,exits,projection,nationality,ROW,Uncapped,789843.0
2029,exits,projection,nationality,ROW,Capped,653573.0
2029,exits,projection,nationality,ROW,Capped minus uncapped,-136270.0
2029,exits,full,nationality,ROW,Uncapped,899963.0
2029,exits,full,nationality,ROW,Capped,763693.0
2029,exits,full,nationality,ROW,Capped minus uncapped,-136270.0
2029,exits,historical,category,EB-1,Uncapped,2329.0
2029,exits,historical,category,EB-1,Capped,2329.0
2029,exits,historical,category,EB-1,Capped minus uncapped,0.0
2029,exits,projection,category,EB-1,Uncapped,16559.0
2029,exits,projection,category,EB-1,Capped,15942.0
2029,exits,projection,category,EB-1,Capped minus uncapped,-617.0
2029,exits,full,category,EB-1,Uncapped,18888.0
2029,exits,full,category,EB-1,Capped,18271.0
2029,exits,full,category,EB-1,Capped minus uncapped,-617.0
2029,exits,historical,category,EB-2,Uncapped,68491.0
2029,exits,historical,category,EB-2,Capped,68491.0
2029,exits,historical,category,EB-2,Capped minus uncapped,0.0
2029,exits,projection,category,EB-2,Uncapped,282513.0
2029,exits,projection,category,EB-2,Capped,309288.0
2029,exits,projection,category,EB-2,Capped minus uncapped,26775.0
2029,exits,full,category,EB-2,Uncapped,351004.0
2029,exits,full,category,EB-2,Capped,377779.0
2029,exits,full,category,EB-2,Capped minus uncapped,26775.0
2029,exits,historical,category,EB-3,Uncapped,84640.0
2029,exits,historical,category,EB-3,Capped,84640.0
2029,exits,historical,category,EB-3,Capped minus uncapped,0.0
2029,exits,projection,category,EB-3,Uncapped,250517.0
2029,exits,projection,category,EB-3,Capped,245016.0
2029,exits,projection,category,EB-3,Capped minus uncapped,-5501.0
2029,exits,full,category,EB-3,Uncapped,335157.0
2029,exits,full,category,EB-3,Capped,329656.0
2029,exits,full,category,EB-3,Capped minus uncapped,-5501.0
2029,exits,historical,category,EB-4,Uncapped,81708.0
2029,exits,historical,category,EB-4,Capped,81708.0
2029,exits,historical,category,EB-4,Capped minus uncapped,0.0
2029,exits,projection,category,EB-4,Uncapped,519120.0
2029,exits,projection,category,EB-4,Capped,518926.0
2029,exits,projection,category,EB-4,Capped minus uncapped,-194.0
