seed,scenario,year,principals,spouses,children,visas
2045,Capped,2020,66588.0,46276.0,34289.0,147153.0
2045,Capped,2021,88548.0,65180.0,41779.0,195507.0
2045,Capped,2022,126233.0,90679.0,58338.0,275250.0
2045,Capped,2023,88480.0,61750.0,43698.0,193928.0
2045,Capped,2024,76661.0,52400.0,38333.0,167394.0
2045,Capped,2025,77009.0,52605.0,37780.0,167394.0
2045,Capped,2026,77206.0,52936.0,37252.0,167394.0
2045,Capped,2027,77339.0,52726.0,37329.0,167394.0
2045,Capped,2028,77401.0,52906.0,37087.0,167394.0
2045,Capped,2029,77270.0,53038.0,37086.0,167394.0
2045,Capped,2030,78526.0,52405.0,36463.0,167394.0
2045,Capped,2031,78856.0,52470.0,36068.0,167394.0
2045,Capped,2032,79533.0,52054.0,35807.0,167394.0
2045,Capped,2033,80010.0,52036.0,35348.0,167394.0
2045,Capped,2034,80591.0,52119.0,34684.0,167394.0
2045,Capped,2035,79708.0,52622.0,35064.0,167394.0
2045,Capped,2036,79380.0,53235.0,34779.0,167394.0
2045,Capped,2037,79287.0,53382.0,34725.0,167394.0
2045,Capped,2038,79248.0,53570.0,34576.0,167394.0
2045,Capped,2039,80158.0,53061.0,34175.0,167394.0
2045,Capped,2040,81386.0,52375.0,33633.0,167394.0
2046,Uncapped,2009,64014.0,44304.0,32669.0,140987.0
2046,Uncapped,2010,68222.0,47358.0,34682.0,150262.0
2046,Uncapped,2011,63614.0,44534.0,31154.0,139302.0
2046,Uncapped,2012,65167.0,46463.0,33017.0,144647.0
2046,Uncapped,2013,72788.0,51907.0,36574.0,161269.0
2046,Uncapped,2014,68149.0,48508.0,34702.0,151359.0
2046,Uncapped,2015,64516.0,45222.0,34214.0,143952.0
2046,Uncapped,2016,62856.0,44498.0,32996.0,140350.0
2046,Uncapped,2017,62719.0,44335.0,32550.0,139604.0
2046,Uncapped,2018,62333.0,43921.0,33229.0,139483.0
2046,Uncapped,2019,63473.0,44570.0,32543.0,140586.0
2046,Uncapped,2020,66414.0,46351.0,34388.0,147153.0
2046,Uncapped,2021,88310.0,65129.0,42068.0,195507.0
2046,Uncapped,2022,126182.0,90782.0,58286.0,275250.0
2046,Uncapped,2023,88440.0,61826.0,43662.0,193928.0
2046,Uncapped,2024,76583.0,52540.0,38271.0,167394.0
2046,Uncapped,2025,76390.0,61059.0,29945.0,167394.0
2046,Uncapped,2026,76511.0,60444.0,30439.0,167394.0
2046,Uncapped,2027,76270.0,58555.0,32569.0,167394.0
2046,Uncapped,2028,75973.0,58366.0,33055.0,167394.0
2046,Uncapped,2029,76645.0,57749.0,33000.0,167394.0
2046,Uncapped,2030,77599.0,57614.0,32181.0,167394.0
2046,Uncapped,2031,78115.0,57510.0,31769.0,167394.0
2046,Uncapped,2032,79437.0,56710.0,31247.0,167394.0
2046,Uncapped,2033,80736.0,55617.0,31041.0,167394.0
2046,Uncapped,2034,81280.0,55652.0,30462.0,167394.0
2046,Uncapped,2035,80422.0,56748.0,30224.0,167394.0
2046,Uncapped,2036,80056.0,57028.0,30310.0,167394.0
2046,Uncapped,2037,80249.0,57322.0,29823.0,167394.0
2046,Uncapped,2038,80596.0,57504.0,29294.0,167394.0
2046,Uncapped,2039,83053.0,56117.0,28224.0,167394.0
2046,Uncapped,2040,83832.0,56197.0,27365.0,167394.0
2046,Capped,2009,64014.0,44304.0,32669.0,140987.0
2046,Capped,2010,68222.0,47358.0,34682.0,150262.0
2046,Capped,2011,63614.0,44534.0,31154.0,139302.0
2046,Capped,2012,65167.0,46463.0,33017.0,144647.0
2046,Capped,2013,72788.0,51907.0,36574.0,161269.0
2046,Capped,2014,68149.0,48508.0,34702.0,151359.0
2046,Capped,2015,64516.0,45222.0,34214.0,143952.0
2046,Capped,2016,62856.0,44498.0,32996.0,140350.0
2046,Capped,2017,62719.0,44335.0,32550.0,139604.0
2046,Capped,2018,62333.0,43921.0,33229.0,139483.0
2046,Capped,2019,63473.0,44570.0,32543.0,140586.0
2046,Capped,2020,66414.0,46351.0,34388.0,147153.0
2046,Capped,2021,88310.0,65129.0,42068.0,195507.0
2046,Capped,2022,126182.0,90782.0,58286.0,275250.0
2046,Capped,2023,88440.0,61826.0,43662.0,193928.0
2046,Capped,2024,76583.0,52540.0,38271.0,167394.0
2046,Capped,2025,76999.0,52679.0,37716.0,167394.0
2046,Capped,2026,77152.0,52741.0,37501.0,167394.0
2046,Capped,2027,77640.0,52718.0,37036.0,167394.0
2046,Capped,2028,77371.0,53032.0,36991.0,167394.0
2046,Capped,2029,77104.0,53190.0,37100.0,167394.0
2046,Capped,2030,78561.0,52301.0,36532.0,167394.0
2046,Capped,2031,78825.0,52360.0,36209.0,167394.0
2046,Capped,2032,79633.0,52194.0,35567.0,167394.0
2046,Capped,2033,79960.0,51851.0,35583.0,167394.0
2046,Capped,2034,80332.0,51966.0,35096.0,167394.0
2046,Capped,2035,79751.0,52614.0,35029.0,167394.0
2046,Capped,2036,79356.0,53277.0,34761.0,167394.0
2046,Capped,2037,79138.0,53430.0,34826.0,167394.0
2046,Capped,2038,79308.0,53697.0,34389.0,167394.0
2046,Capped,2039,79817.0,53118.0,34459.0,167394.0
2046,Capped,2040,81384.0,52315.0,33695.0,167394.0
2047,Uncapped,2009,63665.0,44238.0,33084.0,140987.0
2047,Uncapped,2010,68237.0,47336.0,34689.0,150262.0
2047,Uncapped,2011,63417.0,44531.0,31354.0,139302.0
2047,Uncapped,2012,65259.0,46490.0,32898.0,144647.0
2047,Uncapped,2013,72676.0,52059.0,36534.0,161269.0
2047,Uncapped,2014,68107.0,48454.0,34798.0,151359.0
2047,Uncapped,2015,64526.0,45451.0,33975.0,143952.0
2047,Uncapped,2016,62556.0,44269.0,33525.0,140350.0
2047,Uncapped,2017,62470.0,44158.0,32976.0,139604.0
2047,Uncapped,2018,62519.0,44150.0,32814.0,139483.0
2047,Uncapped,2019,63381.0,44551.0,32654.0,140586.0
2047,Uncapped,2020,66202.0,46146.0,34805.0,147153.0
2047,Uncapped,2021,88496.0,65124.0,41887.0,195507.0
2047,Uncapped,2022,126049.0,90775.0,58426.0,275250.0
2047,Uncapped,2023,88426.0,61518.0,43984.0,193928.0
2047,Uncapped,2024,76604.0,52576.0,38214.0,167394.0
2047,Uncapped,2025,76507.0,61049.0,29838.0,167394.0
2047,Uncapped,2026,76345.0,60461.0,30588.0,167394.0
2047,Uncapped,2027,76149.0,58594.0,32651.0,167394.0
2047,Uncapped,2028,76096.0,58425.0,32873.0,167394.0
2047,Uncapped,2029,76414.0,57920.0,33060.0,167394.0
2047,Uncapped,2030,77690.0,57330.0,32374.0,167394.0
2047,Uncapped,2031,77829.0,57333.0,32232.0,167394.0
2047,Uncapped,2032,79352.0,56720.0,31322.0,167394.0
2047,Uncapped,2033,80581.0,55576.0,31237.0,167394.0
2047,Uncapped,2034,81219.0,55569.0,30606.0,167394.0
2047,Uncapped,2035,80405.0,56738.0,30251.0,167394.0
2047,Uncapped,2036,80053.0,56938.0,30403.0,167394.0
2047,Uncapped,2037,80204.0,57345.0,29845.0,167394.0
2047,Uncapped,2038,80414.0,57745.0,29235.0,167394.0
2047,Uncapped,2039,82850.0,56097.0,28447.0,167394.0
2047,Uncapped,2040,83944.0,56192.0,27258.0,167394.0
2047,Capped,2009,63665.0,44238.0,33084.0,140987.0
2047,Capped,2010,68237.0,47336.0,34689.0,150262.0
2047,Capped,2011,63417.0,44531.0,31354.0,139302.0
2047,Capped,2012,65259.0,46490.0,32898.0,144647.0
2047,Capped,2013,72676.0,52059.0,36534.0,161269.0
2047,Capped,2014,68107.0,48454.0,34798.0,151359.0
2047,Capped,2015,64526.0,45451.0,33975.0,143952.0
2047,Capped,2016,62556.0,44269.0,33525.0,140350.0
2047,Capped,2017,62470.0,44158.0,32976.0,139604.0
2047,Capped,2018,62519.0,44150.0,32814.0,139483.0
2047,Capped,2019,63381.0,44551.0,32654.0,140586.0
2047,Capped,2020,66202.0,46146.0,34805.0,147153.0
2047,Capped,2021,88496.0,65124.0,41887.0,195507.0
2047,Capped,2022,126049.0,90775.0,58426.0,275250.0
2047,Capped,2023,88426.0,61518.0,43984.0,193928.0
2047,Capped,2024,76604.0,52576.0,38214.0,167394.0
2047,Capped,2025,77124.0,52690.0,37580.0,167394.0
2047,Capped,2026,76906.0,52768.0,37720.0,167394.0
2047,Capped,2027,77428.0,52593.0,37373.0,167394.0
2047,Capped,2028,77487.0,52758.0,37149.0,167394.0
2047,Capped,2029,77124.0,53064.0,37206.0,167394.0
2047,Capped,2030,78617.0,52325.0,36452.0,167394.0
2047,Capped,2031,78921.0,52394.0,36079.0,167394.0
2047,Capped,2032,79412.0,52127.0,35855.0,167394.0
2047,Capped,2033,80090.0,52060.0,35244.0,167394.0
2047,Capped,2034,80295.0,52077.0,35022.0,167394.0
2047,Capped,2035,79830.0,52579.0,34985.0,167394.0
2047,Capped,2036,79318.0,53068.0,35008.0,167394.0
2047,Capped,2037,79262.0,53277.0,34855.0,167394.0
2047,Capped,2038,79076.0,53670.0,34648.0,167394.0
2047,Capped,2039,79752.0,53178.0,34464.0,167394.0
2047,Capped,2040,81385.0,52419.0,33590.0,167394.0
2048,Uncapped,2009,63785.0,44196.0,33006.0,140987.0
2048,Uncapped,2010,68272.0,47450.0,34540.0,150262.0
2048,Uncapped,2011,63572.0,44429.0,31301.0,139302.0
2048,Uncapped,2012,65390.0,46426.0,32831.0,144647.0
2048,Uncapped,2013,72764.0,51943.0,36562.0,161269.0
2048,Uncapped,2014,68208.0,48578.0,34573.0,151359.0
2048,Uncapped,2015,64662.0,45339.0,33951.0,143952.0
2048,Uncapped,2016,63051.0,44408.0,32891.0,140350.0
2048,Uncapped,2017,62512.0,44122.0,32970.0,139604.0
2048,Uncapped,2018,62450.0,44102.0,32931.0,139483.0
2048,Uncapped,2019,63288.0,44563.0,32735.0,140586.0
2048,Uncapped,2020,66648.0,46342.0,34163.0,147153.0
2048,Uncapped,2021,88708.0,65098.0,41701.0,195507.0
2048,Uncapped,2022,125771.0,90615.0,58864.0,275250.0
2048,Uncapped,2023,88617.0,61669.0,43642.0,193928.0
2048,Uncapped,2024,77007.0,52483.0,37904.0,167394.0
2048,Uncapped,2025,76632.0,61010.0,29752.0,167394.0
2048,Uncapped,2026,76352.0,60352.0,30690.0,167394.0
2048,Uncapped,2027,76057.0,58365.0,32972.0,167394.0
2048,Uncapped,2028,75860.0,58419.0,33115.0,167394.0
2048,Uncapped,2029,76665.0,57782.0,32947.0,167394.0
2048,Uncapped,2030,77554.0,57665.0,32175.0,167394.0
2048,Uncapped,2031,77977.0,57564.0,31853.0,167394.0
2048,Uncapped,2032,79301.0,56393.0,31700.0,167394.0
2048,Uncapped,2033,80939.0,55324.0,31131.0,167394.0
2048,Uncapped,2034,81151.0,55532.0,30711.0,167394.0
2048,Uncapped,2035,80391.0,56566.0,30437.0,167394.0
2048,Uncapped,2036,80192.0,56836.0,30366.0,167394.0
2048,Uncapped,2037,80128.0,57333.0,29933.0,167394.0
2048,Uncapped,2038,80618.0,57433.0,29343.0,167394.0
2048,Uncapped,2039,82989.0,55872.0,28533.0,167394.0
2048,Uncapped,2040,83767.0,56135.0,27492.0,167394.0
2048,Capped,2009,63785.0,44196.0,33006.0,140987.0
2048,Capped,2010,68272.0,47450.0,34540.0,150262.0
2048,Capped,2011,63572.0,44429.0,31301.0,139302.0
2048,Capped,2012,65390.0,46426.0,32831.0,144647.0
2048,Capped,2013,72764.0,51943.0,36562.0,161269.0
2048,Capped,2014,68208.0,48578.0,34573.0,151359.0
2048,Capped,2015,64662.0,45339.0,33951.0,143952.0
2048,Capped,2016,63051.0,44408.0,32891.0,140350.0
2048,Capped,2017,62512.0,44122.0,32970.0,139604.0
2048,Capped,2018,62450.0,44102.0,32931.0,139483.0
2048,Capped,2019,63288.0,44563.0,32735.0,140586.0
2048,Capped,2020,66648.0,46342.0,34163.0,147153.0
2048,Capped,2021,88708.0,65098.0,41701.0,195507.0
2048,Capped,2022,125771.0,90615.0,58864.0,275250.0
2048,Capped,2023,88617.0,61669.0,43642.0,193928.0
2048,Capped,2024,77007.0,52483.0,37904.0,167394.0
2048,Capped,2025,76932.0,52531.0,37931.0,167394.0
2048,Capped,2026,77255.0,52660.0,37479.0,167394.0
2048,Capped,2027,77412.0,52691.0,37291.0,167394.0
2048,Capped,2028,77392.0,52851.0,37151.0,167394.0
2048,Capped,2029,77323.0,52861.0,37210.0,167394.0
2048,Capped,2030,78793.0,52239.0,36362.0,167394.0
2048,Capped,2031,79002.0,52310.0,36082.0,167394.0
2048,Capped,2032,79619.0,51948.0,35827.0,167394.0
2048,Capped,2033,80128.0,51833.0,35433.0,167394.0
2048,Capped,2034,80346.0,51916.0,35132.0,167394.0
2048,Capped,2035,79640.0,52632.0,35122.0,167394.0
2048,Capped,2036,79046.0,53154.0,35194.0,167394.0
2048,Capped,2037,79183.0,53473.0,34738.0,167394.0
2048,Capped,2038,79372.0,53445.0,34577.0,167394.0
2048,Capped,2039,80385.0,53164.0,33845.0,167394.0
2048,Capped,2040,81590.0,52418.0,33386.0,167394.0
2049,Uncapped,2009,63967.0,44209.0,32811.0,140987.0
2049,Uncapped,2010,68111.0,47429.0,34722.0,150262.0
2049,Uncapped,2011,63729.0,44630.0,30943.0,139302.0
2049,Uncapped,2012,65153.0,46366.0,33128.0,144647.0
2049,Uncapped,2013,72687.0,51917.0,36665.0,161269.0
2049,Uncapped,2014,68233.0,48298.0,34828.0,151359.0
2049,Uncapped,2015,64524.0,45438.0,33990.0,143952.0
2049,Uncapped,2016,62860.0,44421.0,33069.0,140350.0
2049,Uncapped,2017,62519.0,44217.0,32868.0,139604.0
2049,Uncapped,2018,62355.0,44126.0,33002.0,139483.0
2049,Uncapped,2019,63174.0,44506.0,32906.0,140586.0
2049,Uncapped,2020,66464.0,46415.0,34274.0,147153.0
2049,Uncapped,2021,88504.0,65281.0,41722.0,195507.0
2049,Uncapped,2022,125923.0,90501.0,58826.0,275250.0
2049,Uncapped,2023,88647.0,61864.0,43417.0,193928.0
2049,Uncapped,2024,76694.0,52467.0,38233.0,167394.0
2049,Uncapped,2025,76395.0,61107.0,29892.0,167394.0
2049,Uncapped,2026,76538.0,60289.0,30567.0,167394.0
2049,Uncapped,2027,76153.0,58511.0,32730.0,167394.0
2049,Uncapped,2028,75988.0,58527.0,32879.0,167394.0
2049,Uncapped,2029,76744.0,57952.0,32698.0,167394.0
2049,Uncapped,2030,77602.0,57562.0,32230.0,167394.0
2049,Uncapped,2031,77972.0,57491.0,31931.0,167394.0
2049,Uncapped,2032,79379.0,56777.0,31238.0,167394.0
2049,Uncapped,2033,80901.0,55529.0,30964.0,167394.0
2049,Uncapped,2034,81432.0,55686.0,30276.0,167394.0
2049,Uncapped,2035,80404.0,56613.0,30377.0,167394.0
2049,Uncapped,2036,80088.0,56870.0,30436.0,167394.0
2049,Uncapped,2037,80257.0,57352.0,29785.0,167394.0
2049,Uncapped,2038,80504.0,57483.0,29407.0,167394.0
2049,Uncapped,2039,82976.0,56008.0,28410.0,167394.0
2049,Uncapped,2040,83628.0,56126.0,27640.0,167394.0
2049,Capped,2009,63967.0,44209.0,32811.0,140987.0
2049,Capped,2010,68111.0,47429.0,34722.0,150262.0
2049,Capped,2011,63729.0,44630.0,30943.0,139302.0
2049,Capped,2012,65153.0,46366.0,33128.0,144647.0
2049,Capped,2013,72687.0,51917.0,36665.0,161269.0
2049,Capped,2014,68233.0,48298.0,34828.0,151359.0
2049,Capped,2015,64524.0,45438.0,33990.0,143952.0
2049,Capped,2016,62860.0,44421.0,33069.0,140350.0
2049,Capped,2017,62519.0,44217.0,32868.0,139604.0
2049,Capped,2018,62355.0,44126.0,33002.0,139483.0
2049,Capped,2019,63174.0,44506.0,32906.0,140586.0
2049,Capped,2020,66464.0,46415.0,34274.0,147153.0
2049,Capped,2021,88504.0,65281.0,41722.0,195507.0
2049,Capped,2022,125923.0,90501.0,58826.0,275250.0
2049,Capped,2023,88647.0,61864.0,43417.0,193928.0
2049,Capped,2024,76694.0,52467.0,38233.0,167394.0
2049,Capped,2025,77129.0,52639.0,37626.0,167394.0
2049,Capped,2026,77191.0,52919.0,37284.0,167394.0
2049,Capped,2027,77430.0,52748.0,37216.0,167394.0
2049,Capped,2028,77504.0,52834.0,37056.0,167394.0
2049,Capped,2029,77285.0,53099.0,37010.0,167394.0
2049,Capped,2030,78825.0,52095.0,36474.0,167394.0
2049,Capped,2031,79107.0,52370.0,35917.0,167394.0
2049,Capped,2032,79427.0,52260.0,35707.0,167394.0
2049,Capped,2033,80276.0,52016.0,35102.0,167394.0
2049,Capped,2034,80351.0,51942.0,35101.0,167394.0
2049,Capped,2035,79745.0,52460.0,35189.0,167394.0
2049,Capped,2036,79354.0,52962.0,35078.0,167394.0
2049,Capped,2037,79203.0,53364.0,34827.0,167394.0
2049,Capped,2038,79283.0,53592.0,34519.0,167394.0
2049,Capped,2039,80227.0,52926.0,34241.0,167394.0
2049,Capped,2040,81407.0,52381.0,33606.0,167394.0
2050,Uncapped,2009,63742.0,44365.0,32880.0,140987.0
2050,Uncapped,2010,68162.0,47481.0,34619.0,150262.0
2050,Uncapped,2011,63494.0,44507.0,31301.0,139302.0
2050,Uncapped,2012,65111.0,46300.0,33236.0,144647.0
2050,Uncapped,2013,72516.0,51927.0,36826.0,161269.0
2050,Uncapped,2014,68008.0,48544.0,34807.0,151359.0
2050,Uncapped,2015,64677.0,45495.0,33780.0,143952.0
2050,Uncapped,2016,62952.0,44328.0,33070.0,140350.0
2050,Uncapped,2017,62503.0,44238.0,32863.0,139604.0
2050,Uncapped,2018,62327.0,44169.0,32987.0,139483.0
2050,Uncapped,2019,63150.0,44697.0,32739.0,140586.0
2050,Uncapped,2020,66557.0,46433.0,34163.0,147153.0
2050,Uncapped,2021,88376.0,64971.0,42160.0,195507.0
2050,Uncapped,2022,125939.0,90534.0,58777.0,275250.0
2050,Uncapped,2023,88454.0,61711.0,43763.0,193928.0
2050,Uncapped,2024,76598.0,52519.0,38277.0,167394.0
2050,Uncapped,2025,76537.0,61036.0,29821.0,167394.0
2050,Uncapped,2026,76539.0,60315.0,30540.0,167394.0
2050,Uncapped,2027,76227.0,58380.0,32787.0,167394.0
2050,Uncapped,2028,75900.0,58437.0,33057.0,167394.0
2050,Uncapped,2029,76561.0,57950.0,32883.0,167394.0
2050,Uncapped,2030,77499.0,57439.0,32456.0,167394.0
2050,Uncapped,2031,77784.0,57425.0,32185.0,167394.0
2050,Uncapped,2032,79598.0,56462.0,31334.0,167394.0
2050,Uncapped,2033,80874.0,55379.0,31141.0,167394.0
2050,Uncapped,2034,81194.0,55708.0,30492.0,167394.0
2050,Uncapped,2035,80303.0,56600.0,30491.0,167394.0
2050,Uncapped,2036,80386.0,56916.0,30092.0,167394.0
2050,Uncapped,2037,80169.0,57341.0,29884.0,167394.0
2050,Uncapped,2038,80428.0,57572.0,29394.0,167394.0
2050,Uncapped,2039,82971.0,56072.0,28351.0,167394.0
2050,Uncapped,2040,83775.0,56025.0,27594.0,167394.0
2050,Capped,2009,63742.0,44365.0,32880.0,140987.0
2050,Capped,2010,68162.0,47481.0,34619.0,150262.0
2050,Capped,2011,63494.0,44507.0,31301.0,139302.0
2050,Capped,2012,65111.0,46300.0,33236.0,144647.0
2050,Capped,2013,72516.0,51927.0,36826.0,161269.0
2050,Capped,2014,68008.0,48544.0,34807.0,151359.0
2050,Capped,2015,64677.0,45495.0,33780.0,143952.0
2050,Capped,2016,62952.0,44328.0,33070.0,140350.0
2050,Capped,2017,62503.0,44238.0,32863.0,139604.0
2050,Capped,2018,62327.0,44169.0,32987.0,139483.0
2050,Capped,2019,63150.0,44697.0,32739.0,140586.0
2050,Capped,2020,66557.0,46433.0,34163.0,147153.0
2050,Capped,2021,88376.0,64971.0,42160.0,195507.0
2050,Capped,2022,125939.0,90534.0,58777.0,275250.0
2050,Capped,2023,88454.0,61711.0,43763.0,193928.0
2050,Capped,2024,76598.0,52519.0,38277.0,167394.0
2050,Capped,2025,77067.0,52669.0,37658.0,167394.0
2050,Capped,2026,77297.0,52627.0,37470.0,167394.0
2050,Capped,2027,77614.0,52579.0,37201.0,167394.0
2050,Capped,2028,77365.0,52866.0,37163.0,167394.0
2050,Capped,2029,77267.0,53146.0,36981.0,167394.0
2050,Capped,2030,78559.0,52329.0,36506.0,167394.0
2050,Capped,2031,78807.0,52378.0,36209.0,167394.0
2050,Capped,2032,79619.0,52037.0,35738.0,167394.0
2050,Capped,2033,80066.0,51936.0,35392.0,167394.0
2050,Capped,2034,80319.0,52073.0,35002.0,167394.0
2050,Capped,2035,79883.0,52730.0,34781.0,167394.0
2050,Capped,2036,79218.0,53069.0,35107.0,167394.0
2050,Capped,2037,79222.0,53321.0,34851.0,167394.0
2050,Capped,2038,79315.0,53566.0,34513.0,167394.0
2050,Capped,2039,80034.0,53060.0,34300.0,167394.0
2050,Capped,2040,81584.0,52323.0,33487.0,167394.0
2051,Uncapped,2009,63901.0,44107.0,32979.0,140987.0
2051,Uncapped,2010,68435.0,47337.0,34490.0,150262.0
2051,Uncapped,2011,63773.0,44555.0,30974.0,139302.0
2051,Uncapped,2012,65246.0,46372.0,33029.0,144647.0
2051,Uncapped,2013,72601.0,52184.0,36484.0,161269.0
2051,Uncapped,2014,67884.0,48412.0,35063.0,151359.0
2051,Uncapped,2015,64494.0,45369.0,34089.0,143952.0
2051,Uncapped,2016,62673.0,44439.0,33238.0,140350.0
2051,Uncapped,2017,62767.0,44304.0,32533.0,139604.0
2051,Uncapped,2018,62274.0,44076.0,33133.0,139483.0
2051,Uncapped,2019,63286.0,44480.0,32820.0,140586.0
2051,Uncapped,2020,66352.0,46233.0,34568.0,147153.0
2051,Uncapped,2021,88337.0,65277.0,41893.0,195507.0
2051,Uncapped,2022,125498.0,90758.0,58994.0,275250.0
2051,Uncapped,2023,88552.0,61676.0,43700.0,193928.0
2051,Uncapped,2024,76721.0,52605.0,38068.0,167394.0
2051,Uncapped,2025,76475.0,61041.0,29878.0,167394.0
2051,Uncapped,2026,76416.0,60422.0,30556.0,167394.0
2051,Uncapped,2027,76110.0,58562.0,32722.0,167394.0
2051,Uncapped,2028,76023.0,58396.0,32975.0,167394.0
2051,Uncapped,2029,76276.0,57834.0,33284.0,167394.0
2051,Uncapped,2030,77690.0,57507.0,32197.0,167394.0
2051,Uncapped,2031,77908.0,57504.0,31982.0,167394.0
2051,Uncapped,2032,79200.0,56573.0,31621.0,167394.0
2051,Uncapped,2033,80811.0,55501.0,31082.0,167394.0
2051,Uncapped,2034,81236.0,55576.0,30582.0,167394.0
2051,Uncapped,2035,80275.0,56617.0,30502.0,167394.0
2051,Uncapped,2036,80244.0,56777.0,30373.0,167394.0
2051,Uncapped,2037,80145.0,57471.0,29778.0,167394.0
2051,Uncapped,2038,80527.0,57565.0,29302.0,167394.0
2051,Uncapped,2039,83094.0,56092.0,28208.0,167394.0
2051,Uncapped,2040,83843.0,56227.0,27324.0,167394.0
2051,Capped,2009,63901.0,44107.0,32979.0,140987.0
2051,Capped,2010,68435.0,47337.0,34490.0,150262.0
2051,Capped,2011,63773.0,44555.0,30974.0,139302.0
2051,Capped,2012,65246.0,46372.0,33029.0,144647.0
2051,Capped,2013,72601.0,52184.0,36484.0,161269.0
2051,Capped,2014,67884.0,48412.0,35063.0,151359.0
2051,Capped,2015,64494.0,45369.0,34089.0,143952.0
2051,Capped,2016,62673.0,44439.0,33238.0,140350.0
2051,Capped,2017,62767.0,44304.0,32533.0,139604.0
2051,Capped,2018,62274.0,44076.0,33133.0,139483.0
2051,Capped,2019,63286.0,44480.0,32820.0,140586.0
2051,Capped,2020,66352.0,46233.0,34568.0,147153.0
2051,Capped,2021,88337.0,65277.0,41893.0,195507.0
2051,Capped,2022,125498.0,90758.0,58994.0,275250.0
2051,Capped,2023,88552.0,61676.0,43700.0,193928.0
2051,Capped,2024,76721.0,52605.0,38068.0,167394.0
2051,Capped,2025,76746.0,52617.0,38031.0,167394.0
2051,Capped,2026,77429.0,52558.0,37407.0,167394.0
2051,Capped,2027,77222.0,52698.0,37474.0,167394.0
2051,Capped,2028,77539.0,52954.0,36901.0,167394.0
2051,Capped,2029,77129.0,53103.0,37162.0,167394.0
2051,Capped,2030,78786.0,52318.0,36290.0,167394.0
2051,Capped,2031,78906.0,52425.0,36063.0,167394.0
2051,Capped,2032,79547.0,52056.0,35791.0,167394.0
2051,Capped,2033,80148.0,51999.0,35247.0,167394.0
2051,Capped,2034,80543.0,51999.0,34852.0,167394.0
2051,Capped,2035,79787.0,52609.0,34998.0,167394.0
2051,Capped,2036,79275.0,53140.0,34979.0,167394.0
2051,Capped,2037,79073.0,53425.0,34896.0,167394.0
2051,Capped,2038,79250.0,53580.0,34564.0,167394.0
2051,Capped,2039,80088.0,53189.0,34117.0,167394.0
2051,Capped,2040,81389.0,52178.0,33827.0,167394.0
2052,Uncapped,2009,64168.0,44298.0,32521.0,140987.0
2052,Uncapped,2010,68178.0,47301.0,34783.0,150262.0
2052,Uncapped,2011,63651.0,44565.0,31086.0,139302.0
2052,Uncapped,2012,65250.0,46330.0,33067.0,144647.0
2052,Uncapped,2013,72782.0,51963.0,36524.0,161269.0
2052,Uncapped,2014,68161.0,48503.0,34695.0,151359.0
2052,Uncapped,2015,64635.0,45456.0,33861.0,143952.0
2052,Uncapped,2016,62800.0,44395.0,33155.0,140350.0
2052,Uncapped,2017,62416.0,44192.0,32996.0,139604.0
2052,Uncapped,2018,62575.0,44055.0,32853.0,139483.0
2052,Uncapped,2019,63157.0,44597.0,32832.0,140586.0
2052,Uncapped,2020,66513.0,46347.0,34293.0,147153.0
2052,Uncapped,2021,88326.0,65244.0,41937.0,195507.0
2052,Uncapped,2022,125775.0,90897.0,58578.0,275250.0
2052,Uncapped,2023,88526.0,61657.0,43745.0,193928.0
2052,Uncapped,2024,76774.0,52665.0,37955.0,167394.0
2052,Uncapped,2025,76398.0,61098.0,29898.0,167394.0
2052,Uncapped,2026,76317.0,60206.0,30871.0,167394.0
2052,Uncapped,2027,76092.0,58634.0,32668.0,167394.0
2052,Uncapped,2028,75911.0,58395.0,33088.0,167394.0
2052,Uncapped,2029,76687.0,57938.0,32769.0,167394.0
2052,Uncapped,2030,77516.0,57594.0,32284.0,167394.0
2052,Uncapped,2031,78184.0,57482.0,31728.0,167394.0
2052,Uncapped,2032,79550.0,56576.0,31268.0,167394.0
2052,Uncapped,2033,80681.0,55511.0,31202.0,167394.0
2052,Uncapped,2034,81127.0,55719.0,30548.0,167394.0
2052,Uncapped,2035,80398.0,56769.0,30227.0,167394.0
2052,Uncapped,2036,80097.0,56896.0,30401.0,167394.0
2052,Uncapped,2037,80199.0,57345.0,29850.0,167394.0
2052,Uncapped,2038,80426.0,57482.0,29486.0,167394.0
2052,Uncapped,2039,82855.0,56116.0,28423.0,167394.0
2052,Uncapped,2040,83944.0,55982.0,27468.0,167394.0
2052,Capped,2009,64168.0,44298.0,32521.0,140987.0
2052,Capped,2010,68178.0,47301.0,34783.0,150262.0
2052,Capped,2011,63651.0,44565.0,31086.0,139302.0
2052,Capped,2012,65250.0,46330.0,33067.0,144647.0
2052,Capped,2013,72782.0,51963.0,36524.0,161269.0
2052,Capped,2014,68161.0,48503.0,34695.0,151359.0
2052,Capped,2015,64635.0,45456.0,33861.0,143952.0
2052,Capped,2016,62800.0,44395.0,33155.0,140350.0
2052,Capped,2017,62416.0,44192.0,32996.0,139604.0
2052,Capped,2018,62575.0,44055.0,32853.0,139483.0
2052,Capped,2019,63157.0,44597.0,32832.0,140586.0
2052,Capped,2020,66513.0,46347.0,34293.0,147153.0
2052,Capped,2021,88326.0,65244.0,41937.0,195507.0
2052,Capped,2022,125775.0,90897.0,58578.0,275250.0
