scenario,entry_year,nationality,eb_category,seed,fate,value,observation_end_year
Uncapped,2031,India,EB-4,2014,aged_out,47.27891156462585,2061
Uncapped,2031,India,EB-4,2014,exited,52.72108843537415,2061
Uncapped,2031,India,EB-4,2014,still_dependent,0.0,2061
Uncapped,2031,India,EB-5,2014,saved,96.03399433427762,2061
Uncapped,2031,India,EB-5,2014,aged_out,1.4164305949008498,2061
Uncapped,2031,India,EB-5,2014,exited,2.54957507082153,2061
Uncapped,2031,India,EB-5,2014,still_dependent,0.0,2061
Uncapped,2031,ROW,EB-1,2014,saved,94.68715962725402,2061
Uncapped,2031,ROW,EB-1,2014,aged_out,0.32675783613699627,2061
Uncapped,2031,ROW,EB-1,2014,exited,4.98608253660898,2061
Uncapped,2031,ROW,EB-1,2014,still_dependent,0.0,2061
Uncapped,2031,ROW,EB-2,2014,saved,0.13372138755604498,2061
Uncapped,2031,ROW,EB-2,2014,aged_out,59.30150239911901,2061
Uncapped,2031,ROW,EB-2,2014,exited,40.56477621332494,2061
Uncapped,2031,ROW,EB-2,2014,still_dependent,0.0,2061
Uncapped,2031,ROW,EB-3,2014,saved,35.699011732069586,2061
Uncapped,2031,ROW,EB-3,2014,aged_out,26.319135410044503,2061
Uncapped,2031,ROW,EB-3,2014,exited,37.98185285788592,2061
Uncapped,2031,ROW,EB-3,2014,still_dependent,0.0,2061
Uncapped,2031,ROW,EB-4,2014,saved,0.0,2061
Uncapped,2031,ROW,EB-4,2014,aged_out,44.891612549163085,2061
Uncapped,2031,ROW,EB-4,2014,exited,55.108387450836915,2061
Uncapped,2031,ROW,EB-4,2014,still_dependent,0.0,2061
Uncapped,2031,ROW,EB-5,2014,saved,93.88846447669977,2061
Uncapped,2031,ROW,EB-5,2014,aged_out,1.757066462948816,2061
Uncapped,2031,ROW,EB-5,2014,exited,4.354469060351414,2061
Uncapped,2031,ROW,EB-5,2014,still_dependent,0.0,2061
Uncapped,2032,China,EB-1,2014,saved,96.33225458468176,2061
Uncapped,2032,China,EB-1,2014,aged_out,0.0,2061
Uncapped,2032,China,EB-1,2014,exited,3.667745415318231,2061
Uncapped,2032,China,EB-1,2014,still_dependent,0.0,2061
Uncapped,2032,China,EB-2,2014,saved,0.0,2061
Uncapped,2032,China,EB-2,2014,aged_out,66.112828438949,2061
Uncapped,2032,China,EB-2,2014,exited,33.887171561051005,2061
Uncapped,2032,China,EB-2,2014,still_dependent,0.0,2061
Uncapped,2032,China,EB-3,2014,saved,34.249662009914374,2061
Uncapped,2032,China,EB-3,2014,aged_out,27.3997296079315,2061
Uncapped,2032,China,EB-3,2014,exited,38.35060838215412,2061
Uncapped,2032,China,EB-3,2014,still_dependent,0.0,2061
Uncapped,2032,China,EB-4,2014,saved,0.0,2061
Uncapped,2032,China,EB-4,2014,aged_out,38.0,2061
Uncapped,2032,China,EB-4,2014,exited,62.0,2061
Uncapped,2032,China,EB-4,2014,still_dependent,0.0,2061
Uncapped,2032,China,EB-5,2014,saved,95.8736299161831,2061
Uncapped,2032,China,EB-5,2014,aged_out,0.0,2061
Uncapped,2032,China,EB-5,2014,exited,4.126370083816893,2061
Uncapped,2032,China,EB-5,2014,still_dependent,0.0,2061
Uncapped,2032,India,EB-1,2014,saved,96.18598671523462,2061
Uncapped,2032,India,EB-1,2014,aged_out,0.19284336833083351,2061
Uncapped,2032,India,EB-1,2014,exited,3.6211699164345403,2061
Uncapped,2032,India,EB-1,2014,still_dependent,0.0,2061
Uncapped,2032,India,EB-2,2014,saved,0.0,2061
Uncapped,2032,India,EB-2,2014,aged_out,70.67760224583036,2061
Uncapped,2032,India,EB-2,2014,exited,29.32239775416965,2061
Uncapped,2032,India,EB-2,2014,still_dependent,0.0,2061
Uncapped,2032,India,EB-3,2014,saved,57.22852859284643,2061
Uncapped,2032,India,EB-3,2014,aged_out,16.920111372884985,2061
Uncapped,2032,India,EB-3,2014,exited,25.85136003426858,2061
Uncapped,2032,India,EB-3,2014,still_dependent,0.0,2061
Uncapped,2032,India,EB-4,2014,saved,0.0,2061
Uncapped,2032,India,EB-4,2014,aged_out,50.87514585764294,2061
Uncapped,2032,India,EB-4,2014,exited,49.12485414235706,2061
Uncapped,2032,India,EB-4,2014,still_dependent,0.0,2061
Uncapped,2032,India,EB-5,2014,saved,93.17548746518106,2061
Uncapped,2032,India,EB-5,2014,aged_out,2.2284122562674096,2061
Uncapped,2032,India,EB-5,2014,exited,4.596100278551532,2061
Uncapped,2032,India,EB-5,2014,still_dependent,0.0,2061
Uncapped,2032,ROW,EB-1,2014,saved,94.95860620289139,2061
Uncapped,2032,ROW,EB-1,2014,aged_out,0.4324725071049055,2061
Uncapped,2032,ROW,EB-1,2014,exited,4.608921290003707,2061
Uncapped,2032,ROW,EB-1,2014,still_dependent,0.0,2061
Uncapped,2032,ROW,EB-2,2014,saved,0.0,2061
Uncapped,2032,ROW,EB-2,2014,aged_out,59.36387731919727,2061
Uncapped,2032,ROW,EB-2,2014,exited,40.63612268080273,2061
Uncapped,2032,ROW,EB-2,2014,still_dependent,0.0,2061
Uncapped,2032,ROW,EB-3,2014,saved,34.47612384117544,2061
Uncapped,2032,ROW,EB-3,2014,aged_out,27.14127456125007,2061
Uncapped,2032,ROW,EB-3,2014,exited,38.382601597574485,2061
Uncapped,2032,ROW,EB-3,2014,still_dependent,0.0,2061
Uncapped,2032,ROW,EB-4,2014,saved,0.0,2061
Uncapped,2032,ROW,EB-4,2014,aged_out,45.24895130403064,2061
Uncapped,2032,ROW,EB-4,2014,exited,54.75104869596936,2061
Uncapped,2032,ROW,EB-4,2014,still_dependent,0.0,2061
Uncapped,2032,ROW,EB-5,2014,saved,92.22303741746148,2061
Uncapped,2032,ROW,EB-5,2014,aged_out,1.9075568598679384,2061
Uncapped,2032,ROW,EB-5,2014,exited,5.86940572267058,2061
Uncapped,2032,ROW,EB-5,2014,still_dependent,0.0,2061
Uncapped,2033,China,EB-1,2014,saved,95.19131334022751,2061
Uncapped,2033,China,EB-1,2014,aged_out,0.10341261633919338,2061
Uncapped,2033,China,EB-1,2014,exited,4.705274043433299,2061
Uncapped,2033,China,EB-1,2014,still_dependent,0.0,2061
Uncapped,2033,China,EB-2,2014,saved,0.0,2061
Uncapped,2033,China,EB-2,2014,aged_out,67.4187380497132,2061
Uncapped,2033,China,EB-2,2014,exited,32.58126195028681,2061
Uncapped,2033,China,EB-2,2014,still_dependent,0.0,2061
Uncapped,2033,China,EB-3,2014,saved,32.694819329560296,2061
Uncapped,2033,China,EB-3,2014,aged_out,29.12494558119286,2061
Uncapped,2033,China,EB-3,2014,exited,38.18023508924684,2061
Uncapped,2033,China,EB-3,2014,still_dependent,0.0,2061
Uncapped,2033,China,EB-4,2014,saved,0.0,2061
Uncapped,2033,China,EB-4,2014,aged_out,48.0,2061
Uncapped,2033,China,EB-4,2014,exited,52.0,2061
Uncapped,2033,China,EB-4,2014,still_dependent,0.0,2061
Uncapped,2033,China,EB-5,2014,saved,95.16752577319588,2061
Uncapped,2033,China,EB-5,2014,aged_out,0.0,2061
Uncapped,2033,China,EB-5,2014,exited,4.832474226804123,2061
Uncapped,2033,China,EB-5,2014,still_dependent,0.0,2061
Uncapped,2033,India,EB-1,2014,saved,95.98195100988397,2061
Uncapped,2033,India,EB-1,2014,aged_out,0.45122475290073055,2061
Uncapped,2033,India,EB-1,2014,exited,3.5668242372152985,2061
Uncapped,2033,India,EB-1,2014,still_dependent,0.0,2061
Uncapped,2033,India,EB-2,2014,saved,0.0,2061
Uncapped,2033,India,EB-2,2014,aged_out,69.75518717751675,2061
Uncapped,2033,India,EB-2,2014,exited,30.244812822483258,2061
Uncapped,2033,India,EB-2,2014,still_dependent,0.0,2061
Uncapped,2033,India,EB-3,2014,saved,53.513174404015054,2061
Uncapped,2033,India,EB-3,2014,aged_out,19.657047260560436,2061
Uncapped,2033,India,EB-3,2014,exited,26.829778335424507,2061
Uncapped,2033,India,EB-3,2014,still_dependent,0.0,2061
Uncapped,2033,India,EB-4,2014,saved,0.0,2061
Uncapped,2033,India,EB-4,2014,aged_out,47.52358490566038,2061
Uncapped,2033,India,EB-4,2014,exited,52.47641509433962,2061
Uncapped,2033,India,EB-4,2014,still_dependent,0.0,2061
Uncapped,2033,India,EB-5,2014,saved,93.56223175965665,2061
Uncapped,2033,India,EB-5,2014,aged_out,2.2889842632331905,2061
Uncapped,2033,India,EB-5,2014,exited,4.148783977110157,2061
Uncapped,2033,India,EB-5,2014,still_dependent,0.0,2061
Uncapped,2033,ROW,EB-1,2014,saved,94.17769376181475,2061
Uncapped,2033,ROW,EB-1,2014,aged_out,0.6553245116572148,2061
Uncapped,2033,ROW,EB-1,2014,exited,5.16698172652804,2061
Uncapped,2033,ROW,EB-1,2014,still_dependent,0.0,2061
Uncapped,2033,ROW,EB-2,2014,saved,0.0,2061
Uncapped,2033,ROW,EB-2,2014,aged_out,59.34049196557764,2061
Uncapped,2033,ROW,EB-2,2014,exited,40.65950803442236,2061
Uncapped,2033,ROW,EB-2,2014,still_dependent,0.0,2061
Uncapped,2033,ROW,EB-3,2014,saved,32.59767200645384,2061
Uncapped,2033,ROW,EB-3,2014,aged_out,28.500633859628905,2061
Uncapped,2033,ROW,EB-3,2014,exited,38.90169413391725,2061
Uncapped,2033,ROW,EB-3,2014,still_dependent,0.0,2061
Uncapped,2033,ROW,EB-4,2014,saved,0.0,2061
Uncapped,2033,ROW,EB-4,2014,aged_out,43.45853747051352,2061
Uncapped,2033,ROW,EB-4,2014,exited,56.54146252948648,2061
Uncapped,2033,ROW,EB-4,2014,still_dependent,0.0,2061
Uncapped,2033,ROW,EB-5,2014,saved,93.6964980544747,2061
Uncapped,2033,ROW,EB-5,2014,aged_out,1.3229571984435797,2061
Uncapped,2033,ROW,EB-5,2014,exited,4.980544747081712,2061
Uncapped,2033,ROW,EB-5,2014,still_dependent,0.0,2061
Uncapped,2034,China,EB-1,2014,saved,94.07407407407408,2061
Uncapped,2034,China,EB-1,2014,aged_out,0.15873015873015872,2061
Uncapped,2034,China,EB-1,2014,exited,5.767195767195767,2061
Uncapped,2034,China,EB-1,2014,still_dependent,0.0,2061
Uncapped,2034,China,EB-2,2014,saved,0.0,2061
Uncapped,2034,China,EB-2,2014,aged_out,67.84192173576133,2061
Uncapped,2034,China,EB-2,2014,exited,32.15807826423867,2061
Uncapped,2034,China,EB-2,2014,still_dependent,0.0,2061
Uncapped,2034,China,EB-3,2014,saved,31.25758188435099,2061
Uncapped,2034,China,EB-3,2014,aged_out,30.489284270117267,2061
Uncapped,2034,China,EB-3,2014,exited,38.25313384553174,2061
Uncapped,2034,China,EB-3,2014,still_dependent,0.0,2061
Uncapped,2034,China,EB-4,2014,saved,0.0,2061
Uncapped,2034,China,EB-4,2014,aged_out,36.36363636363637,2061
Uncapped,2034,China,EB-4,2014,exited,63.63636363636363,2061
Uncapped,2034,China,EB-4,2014,still_dependent,0.0,2061
Uncapped,2034,China,EB-5,2014,saved,95.56840077071291,2061
Uncapped,2034,China,EB-5,2014,aged_out,0.0,2061
Uncapped,2034,China,EB-5,2014,exited,4.431599229287091,2061
Uncapped,2034,China,EB-5,2014,still_dependent,0.0,2061
Uncapped,2034,India,EB-1,2014,saved,94.5798319327731,2061
Uncapped,2034,India,EB-1,2014,aged_out,0.46218487394957986,2061
Uncapped,2034,India,EB-1,2014,exited,4.957983193277311,2061
Uncapped,2034,India,EB-1,2014,still_dependent,0.0,2061
Uncapped,2034,India,EB-2,2014,saved,0.0,2061
Uncapped,2034,India,EB-2,2014,aged_out,70.88838520647907,2061
Uncapped,2034,India,EB-2,2014,exited,29.111614793520925,2061
Uncapped,2034,India,EB-2,2014,still_dependent,0.0,2061
Uncapped,2034,India,EB-3,2014,saved,51.63172682083423,2061
Uncapped,2034,India,EB-3,2014,aged_out,20.920682947914415,2061
Uncapped,2034,India,EB-3,2014,exited,27.44759023125135,2061
Uncapped,2034,India,EB-3,2014,still_dependent,0.0,2061
Uncapped,2034,India,EB-4,2014,saved,0.0,2061
Uncapped,2034,India,EB-4,2014,aged_out,52.78350515463917,2061
Uncapped,2034,India,EB-4,2014,exited,47.21649484536083,2061
Uncapped,2034,India,EB-4,2014,still_dependent,0.0,2061
Uncapped,2034,India,EB-5,2014,saved,94.18282548476455,2061
Uncapped,2034,India,EB-5,2014,aged_out,1.8005540166204985,2061
Uncapped,2034,India,EB-5,2014,exited,4.016620498614959,2061
Uncapped,2034,India,EB-5,2014,still_dependent,0.0,2061
Uncapped,2034,ROW,EB-1,2014,saved,92.62284936254487,2061
Uncapped,2034,ROW,EB-1,2014,aged_out,0.7055328629780914,2061
Uncapped,2034,ROW,EB-1,2014,exited,6.671617774477039,2061
Uncapped,2034,ROW,EB-1,2014,still_dependent,0.0,2061
Uncapped,2034,ROW,EB-2,2014,saved,0.0,2061
Uncapped,2034,ROW,EB-2,2014,aged_out,59.558767007456375,2061
Uncapped,2034,ROW,EB-2,2014,exited,40.441232992543625,2061
Uncapped,2034,ROW,EB-2,2014,still_dependent,0.0,2061
Uncapped,2034,ROW,EB-3,2014,saved,30.85149665794827,2061
Uncapped,2034,ROW,EB-3,2014,aged_out,30.09590235396687,2061
Uncapped,2034,ROW,EB-3,2014,exited,39.05260098808486,2061
Uncapped,2034,ROW,EB-3,2014,still_dependent,0.0,2061
Uncapped,2034,ROW,EB-4,2014,saved,0.0,2061
Uncapped,2034,ROW,EB-4,2014,aged_out,44.522776572668114,2061
Uncapped,2034,ROW,EB-4,2014,exited,55.477223427331886,2061
Uncapped,2034,ROW,EB-4,2014,still_dependent,0.0,2061
Uncapped,2034,ROW,EB-5,2014,saved,92.6948051948052,2061
Uncapped,2034,ROW,EB-5,2014,aged_out,1.5422077922077921,2061
Uncapped,2034,ROW,EB-5,2014,exited,5.762987012987013,2061
Uncapped,2034,ROW,EB-5,2014,still_dependent,0.0,2061
Uncapped,2035,China,EB-1,2014,saved,93.8090241343127,2061
Uncapped,2035,China,EB-1,2014,aged_out,0.3147953830010493,2061
Uncapped,2035,China,EB-1,2014,exited,5.876180482686254,2061
Uncapped,2035,China,EB-1,2014,still_dependent,0.0,2061
Uncapped,2035,China,EB-2,2014,saved,0.0,2061
Uncapped,2035,China,EB-2,2014,aged_out,69.70986460348162,2061
Uncapped,2035,China,EB-2,2014,exited,30.290135396518377,2061
Uncapped,2035,China,EB-2,2014,still_dependent,0.0,2061
Uncapped,2035,China,EB-3,2014,saved,29.193341869398207,2061
Uncapped,2035,China,EB-3,2014,aged_out,30.17498932991891,2061
Uncapped,2035,China,EB-3,2014,exited,40.63166880068289,2061
Uncapped,2035,China,EB-3,2014,still_dependent,0.0,2061
Uncapped,2035,China,EB-4,2014,saved,0.0,2061
Uncapped,2035,China,EB-4,2014,aged_out,44.11764705882353,2061
Uncapped,2035,China,EB-4,2014,exited,55.88235294117647,2061
Uncapped,2035,China,EB-4,2014,still_dependent,0.0,2061
Uncapped,2035,China,EB-5,2014,saved,94.39739413680782,2061
Uncapped,2035,China,EB-5,2014,aged_out,0.0,2061
Uncapped,2035,China,EB-5,2014,exited,5.602605863192182,2061
Uncapped,2035,China,EB-5,2014,still_dependent,0.0,2061
Uncapped,2035,India,EB-1,2014,saved,95.74647294167193,2061
Uncapped,2035,India,EB-1,2014,aged_out,0.4211412929037692,2061
Uncapped,2035,India,EB-1,2014,exited,3.8323857654243,2061
Uncapped,2035,India,EB-1,2014,still_dependent,0.0,2061
Uncapped,2035,India,EB-2,2014,saved,0.0,2061
Uncapped,2035,India,EB-2,2014,aged_out,70.2090209020902,2061
Uncapped,2035,India,EB-2,2014,exited,29.79097909790979,2061
Uncapped,2035,India,EB-2,2014,still_dependent,0.0,2061
Uncapped,2035,India,EB-3,2014,saved,51.05386416861827,2061
Uncapped,2035,India,EB-3,2014,aged_out,21.865020225675963,2061
Uncapped,2035,India,EB-3,2014,exited,27.08111560570577,2061
Uncapped,2035,India,EB-3,2014,still_dependent,0.0,2061
Uncapped,2035,India,EB-4,2014,saved,0.0,2061
Uncapped,2035,India,EB-4,2014,aged_out,51.55555555555556,2061
Uncapped,2035,India,EB-4,2014,exited,48.44444444444444,2061
Uncapped,2035,India,EB-4,2014,still_dependent,0.0,2061
Uncapped,2035,India,EB-5,2014,saved,93.47496206373293,2061
Uncapped,2035,India,EB-5,2014,aged_out,2.8831562974203337,2061
Uncapped,2035,India,EB-5,2014,exited,3.6418816388467374,2061
Uncapped,2035,India,EB-5,2014,still_dependent,0.0,2061
Uncapped,2035,ROW,EB-1,2014,saved,92.32,2061
Uncapped,2035,ROW,EB-1,2014,aged_out,0.9476923076923077,2061
Uncapped,2035,ROW,EB-1,2014,exited,6.7323076923076925,2061
Uncapped,2035,ROW,EB-1,2014,still_dependent,0.0,2061
Uncapped,2035,ROW,EB-2,2014,saved,0.0,2061
Uncapped,2035,ROW,EB-2,2014,aged_out,59.831526401996726,2061
Uncapped,2035,ROW,EB-2,2014,exited,40.168473598003274,2061
Uncapped,2035,ROW,EB-2,2014,still_dependent,0.0,2061
Uncapped,2035,ROW,EB-3,2014,saved,29.024476347375852,2061
Uncapped,2035,ROW,EB-3,2014,aged_out,29.624617557072252,2061
Uncapped,2035,ROW,EB-3,2014,exited,41.35090609555189,2061
Uncapped,2035,ROW,EB-3,2014,still_dependent,0.0,2061
Uncapped,2035,ROW,EB-4,2014,saved,0.0,2061
Uncapped,2035,ROW,EB-4,2014,aged_out,44.04815787091518,2061
Uncapped,2035,ROW,EB-4,2014,exited,55.95184212908482,2061
Uncapped,2035,ROW,EB-4,2014,still_dependent,0.0,2061
Uncapped,2035,ROW,EB-5,2014,saved,91.9245283018868,2061
Uncapped,2035,ROW,EB-5,2014,aged_out,1.509433962264151,2061
Uncapped,2035,ROW,EB-5,2014,exited,6.566037735849057,2061
Uncapped,2035,ROW,EB-5,2014,still_dependent,0.0,2061
Uncapped,2036,China,EB-1,2014,saved,92.22050489438433,2061
Uncapped,2036,China,EB-1,2014,aged_out,0.7727975270479135,2061
Uncapped,2036,China,EB-1,2014,exited,7.006697578567748,2061
Uncapped,2036,China,EB-1,2014,still_dependent,0.0,2061
Uncapped,2036,China,EB-2,2014,saved,0.0,2061
Uncapped,2036,China,EB-2,2014,aged_out,67.02371843917368,2061
Uncapped,2036,China,EB-2,2014,exited,32.97628156082632,2061
Uncapped,2036,China,EB-2,2014,still_dependent,0.0,2061
Uncapped,2036,China,EB-3,2014,saved,27.868852459016395,2061
Uncapped,2036,China,EB-3,2014,aged_out,32.46812386156648,2061
Uncapped,2036,China,EB-3,2014,exited,39.66302367941712,2061
Uncapped,2036,China,EB-3,2014,still_dependent,0.0,2061
Uncapped,2036,China,EB-4,2014,saved,0.0,2061
Uncapped,2036,China,EB-4,2014,aged_out,45.09803921568628,2061
Uncapped,2036,China,EB-4,2014,exited,54.90196078431372,2061
Uncapped,2036,China,EB-4,2014,still_dependent,0.0,2061
Uncapped,2036,China,EB-5,2014,saved,95.26098901098901,2061
Uncapped,2036,China,EB-5,2014,aged_out,0.0,2061
Uncapped,2036,China,EB-5,2014,exited,4.739010989010989,2061
Uncapped,2036,China,EB-5,2014,still_dependent,0.0,2061
Uncapped,2036,India,EB-1,2014,saved,95.38561525129982,2061
Uncapped,2036,India,EB-1,2014,aged_out,0.7365684575389948,2061
Uncapped,2036,India,EB-1,2014,exited,3.8778162911611784,2061
Uncapped,2036,India,EB-1,2014,still_dependent,0.0,2061
Uncapped,2036,India,EB-2,2014,saved,0.0,2061
Uncapped,2036,India,EB-2,2014,aged_out,70.80721643865482,2061
Uncapped,2036,India,EB-2,2014,exited,29.19278356134518,2061
Uncapped,2036,India,EB-2,2014,still_dependent,0.0,2061
Uncapped,2036,India,EB-3,2014,saved,48.59853385079776,2061
Uncapped,2036,India,EB-3,2014,aged_out,24.191461836998705,2061
Uncapped,2036,India,EB-3,2014,exited,27.210004312203537,2061
Uncapped,2036,India,EB-3,2014,still_dependent,0.0,2061
Uncapped,2036,India,EB-4,2014,saved,0.0,2061
Uncapped,2036,India,EB-4,2014,aged_out,49.41798941798942,2061
Uncapped,2036,India,EB-4,2014,exited,50.58201058201058,2061
Uncapped,2036,India,EB-4,2014,still_dependent,0.0,2061
Uncapped,2036,India,EB-5,2014,saved,92.99719887955182,2061
Uncapped,2036,India,EB-5,2014,aged_out,2.8011204481792715,2061
Uncapped,2036,India,EB-5,2014,exited,4.201680672268908,2061
Uncapped,2036,India,EB-5,2014,still_dependent,0.0,2061
Uncapped,2036,ROW,EB-1,2014,saved,91.95774816948746,2061
Uncapped,2036,ROW,EB-1,2014,aged_out,1.3923898691633658,2061
Uncapped,2036,ROW,EB-1,2014,exited,6.649861961349178,2061
Uncapped,2036,ROW,EB-1,2014,still_dependent,0.0,2061
Uncapped,2036,ROW,EB-2,2014,saved,0.0,2061
Uncapped,2036,ROW,EB-2,2014,aged_out,59.380762138905965,2061
Uncapped,2036,ROW,EB-2,2014,exited,40.619237861094035,2061
Uncapped,2036,ROW,EB-2,2014,still_dependent,0.0,2061
Uncapped,2036,ROW,EB-3,2014,saved,27.998353038056585,2061
Uncapped,2036,ROW,EB-3,2014,aged_out,31.48638315393212,2061
Uncapped,2036,ROW,EB-3,2014,exited,40.51526380801129,2061
Uncapped,2036,ROW,EB-3,2014,still_dependent,0.0,2061
Uncapped,2036,ROW,EB-4,2014,saved,0.0,2061
Uncapped,2036,ROW,EB-4,2014,aged_out,42.80166184971098,2061
Uncapped,2036,ROW,EB-4,2014,exited,57.19833815028902,2061
Uncapped,2036,ROW,EB-4,2014,still_dependent,0.0,2061
Uncapped,2036,ROW,EB-5,2014,saved,91.19448698315468,2061
Uncapped,2036,ROW,EB-5,2014,aged_out,2.5267993874425727,2061
Uncapped,2036,ROW,EB-5,2014,exited,6.278713629402756,2061
Uncapped,2036,ROW,EB-5,2014,still_dependent,0.0,2061
Uncapped,2037,China,EB-1,2014,saved,92.86504424778761,2061
Uncapped,2037,China,EB-1,2014,aged_out,0.38716814159292035,2061
Uncapped,2037,China,EB-1,2014,exited,6.747787610619469,2061
Uncapped,2037,China,EB-1,2014,still_dependent,0.0,2061
Uncapped,2037,China,EB-2,2014,saved,0.0,2061
Uncapped,2037,China,EB-2,2014,aged_out,66.15079365079364,2061
Uncapped,2037,China,EB-2,2014,exited,33.84920634920635,2061
Uncapped,2037,China,EB-2,2014,still_dependent,0.0,2061
Uncapped,2037,China,EB-3,2014,saved,25.886824324324323,2061
Uncapped,2037,China,EB-3,2014,aged_out,32.854729729729726,2061
Uncapped,2037,China,EB-3,2014,exited,41.258445945945944,2061
Uncapped,2037,China,EB-3,2014,still_dependent,0.0,2061
Uncapped,2037,China,EB-4,2014,saved,0.0,2061
Uncapped,2037,China,EB-4,2014,aged_out,36.36363636363637,2061
Uncapped,2037,China,EB-4,2014,exited,63.63636363636363,2061
Uncapped,2037,China,EB-4,2014,still_dependent,0.0,2061
Uncapped,2037,China,EB-5,2014,saved,95.44846050870147,2061
Uncapped,2037,China,EB-5,2014,aged_out,0.0,2061
Uncapped,2037,China,EB-5,2014,exited,4.551539491298527,2061
Uncapped,2037,China,EB-5,2014,still_dependent,0.0,2061
Uncapped,2037,India,EB-1,2014,saved,93.86134363597338,2061
Uncapped,2037,India,EB-1,2014,aged_out,0.77269800386349,2061
Uncapped,2037,India,EB-1,2014,exited,5.365958360163125,2061
Uncapped,2037,India,EB-1,2014,still_dependent,0.0,2061
Uncapped,2037,India,EB-2,2014,saved,0.0,2061
Uncapped,2037,India,EB-2,2014,aged_out,70.91258933479934,2061
Uncapped,2037,India,EB-2,2014,exited,29.08741066520066,2061
Uncapped,2037,India,EB-2,2014,still_dependent,0.0,2061
Uncapped,2037,India,EB-3,2014,saved,46.42934664640764,2061
Uncapped,2037,India,EB-3,2014,aged_out,25.244193618406772,2061
Uncapped,2037,India,EB-3,2014,exited,28.326459735185587,2061
Uncapped,2037,India,EB-3,2014,still_dependent,0.0,2061
Uncapped,2037,India,EB-4,2014,saved,0.0,2061
Uncapped,2037,India,EB-4,2014,aged_out,45.40420819490587,2061
Uncapped,2037,India,EB-4,2014,exited,54.59579180509413,2061
Uncapped,2037,India,EB-4,2014,still_dependent,0.0,2061
Uncapped,2037,India,EB-5,2014,saved,95.09116409537167,2061
Uncapped,2037,India,EB-5,2014,aged_out,1.402524544179523,2061
Uncapped,2037,India,EB-5,2014,exited,3.506311360448808,2061
Uncapped,2037,India,EB-5,2014,still_dependent,0.0,2061
Uncapped,2037,ROW,EB-1,2014,saved,91.0603668164703,2061
Uncapped,2037,ROW,EB-1,2014,aged_out,1.639742499696344,2061
Uncapped,2037,ROW,EB-1,2014,exited,7.299890683833354,2061
Uncapped,2037,ROW,EB-1,2014,still_dependent,0.0,2061
Uncapped,2037,ROW,EB-2,2014,saved,0.0,2061
Uncapped,2037,ROW,EB-2,2014,aged_out,58.778625954198475,2061
Uncapped,2037,ROW,EB-2,2014,exited,41.221374045801525,2061
Uncapped,2037,ROW,EB-2,2014,still_dependent,0.0,2061
Uncapped,2037,ROW,EB-3,2014,saved,26.123778501628664,2061
Uncapped,2037,ROW,EB-3,2014,aged_out,33.02339354456618,2061
Uncapped,2037,ROW,EB-3,2014,exited,40.85282795380515,2061
Uncapped,2037,ROW,EB-3,2014,still_dependent,0.0,2061
Uncapped,2037,ROW,EB-4,2014,saved,0.0,2061
Uncapped,2037,ROW,EB-4,2014,aged_out,43.693322341302554,2061
Uncapped,2037,ROW,EB-4,2014,exited,56.306677658697446,2061
Uncapped,2037,ROW,EB-4,2014,still_dependent,0.0,2061
Uncapped,2037,ROW,EB-5,2014,saved,90.19769357495882,2061
Uncapped,2037,ROW,EB-5,2014,aged_out,2.9654036243822075,2061
Uncapped,2037,ROW,EB-5,2014,exited,6.8369028006589785,2061
Uncapped,2037,ROW,EB-5,2014,still_dependent,0.0,2061
Uncapped,2038,China,EB-1,2014,saved,92.32444202504082,2061
Uncapped,2038,China,EB-1,2014,aged_out,0.9254218835057159,2061
Uncapped,2038,China,EB-1,2014,exited,6.750136091453457,2061
Uncapped,2038,China,EB-1,2014,still_dependent,0.0,2061
Uncapped,2038,China,EB-2,2014,saved,0.0,2061
Uncapped,2038,China,EB-2,2014,aged_out,69.30539386883973,2061
Uncapped,2038,China,EB-2,2014,exited,30.694606131160263,2061
Uncapped,2038,China,EB-2,2014,still_dependent,0.0,2061
Uncapped,2038,China,EB-3,2014,saved,25.591586327782647,2061
Uncapped,2038,China,EB-3,2014,aged_out,31.463628396143733,2061
Uncapped,2038,China,EB-3,2014,exited,42.94478527607362,2061
Uncapped,2038,China,EB-3,2014,still_dependent,0.0,2061
Uncapped,2038,China,EB-4,2014,saved,0.0,2061
Uncapped,2038,China,EB-4,2014,aged_out,64.91228070175438,2061
Uncapped,2038,China,EB-4,2014,exited,35.08771929824562,2061
Uncapped,2038,China,EB-4,2014,still_dependent,0.0,2061
Uncapped,2038,China,EB-5,2014,saved,94.15584415584415,2061
Uncapped,2038,China,EB-5,2014,aged_out,0.0,2061
Uncapped,2038,China,EB-5,2014,exited,5.8441558441558445,2061
Uncapped,2038,China,EB-5,2014,still_dependent,0.0,2061
Uncapped,2038,India,EB-1,2014,saved,95.18502943650127,2061
Uncapped,2038,India,EB-1,2014,aged_out,0.9671993271656855,2061
Uncapped,2038,India,EB-1,2014,exited,3.847771236333053,2061
Uncapped,2038,India,EB-1,2014,still_dependent,0.0,2061
Uncapped,2038,India,EB-2,2014,saved,0.0,2061
Uncapped,2038,India,EB-2,2014,aged_out,71.21384773997504,2061
Uncapped,2038,India,EB-2,2014,exited,28.78615226002496,2061
Uncapped,2038,India,EB-2,2014,still_dependent,0.0,2061
Uncapped,2038,India,EB-3,2014,saved,46.25732262963766,2061
