seed,metric,period,dimension,group,scenario,value
2021,exits,full,nationality,ROW,Uncapped,68.67060476914112
2021,exits,historical,category,EB-1,Uncapped,0.9650930878806339
2021,exits,projection,category,EB-1,Uncapped,1.531846928991221
2021,exits,full,category,EB-1,Uncapped,1.4283809980842692
2021,exits,historical,category,EB-2,Uncapped,28.722472107015598
2021,exits,projection,category,EB-2,Uncapped,26.296255226441062
2021,exits,full,category,EB-2,Uncapped,26.739182596176917
2021,exits,historical,category,EB-3,Uncapped,35.324159455241876
2021,exits,projection,category,EB-3,Uncapped,23.36059577933726
2021,exits,full,category,EB-3,Uncapped,25.544650236324234
2021,exits,historical,category,EB-4,Uncapped,34.20259861640783
2021,exits,projection,category,EB-4,Uncapped,48.492427426200834
2021,exits,full,category,EB-4,Uncapped,45.8836926756626
2021,exits,historical,category,EB-5,Uncapped,0.7856767334540569
2021,exits,projection,category,EB-5,Uncapped,0.31887463902962215
2021,exits,full,category,EB-5,Uncapped,0.40409349375197573
2021,ageouts,historical,overall,All,Capped,100.0
2021,ageouts,projection,overall,All,Capped,100.0
2021,ageouts,full,overall,All,Capped,100.0
2021,ageouts,historical,nationality,India,Capped,61.26319402728911
2021,ageouts,projection,nationality,India,Capped,72.49064224720954
2021,ageouts,full,nationality,India,Capped,71.58895508912912
2021,ageouts,historical,nationality,China,Capped,8.735947824594525
2021,ageouts,projection,nationality,China,Capped,7.045198226991543
2021,ageouts,full,nationality,China,Capped,7.180983952280692
2021,ageouts,historical,nationality,ROW,Capped,30.000858148116365
2021,ageouts,projection,nationality,ROW,Capped,20.464159525798923
2021,ageouts,full,nationality,ROW,Capped,21.230060958590197
2021,ageouts,historical,category,EB-1,Capped,0.012872221745473268
2021,ageouts,projection,category,EB-1,Capped,0.9187271208096189
2021,ageouts,full,category,EB-1,Capped,0.8459770431810115
2021,ageouts,historical,category,EB-2,Capped,27.216167510512314
2021,ageouts,projection,category,EB-2,Capped,56.064835457171654
2021,ageouts,full,category,EB-2,Capped,53.747971205767115
2021,ageouts,historical,category,EB-3,Capped,41.20827254784176
2021,ageouts,projection,category,EB-3,Capped,23.897771000146125
2021,ageouts,full,category,EB-3,Capped,25.287994017856835
2021,ageouts,historical,category,EB-4,Capped,30.725993306444693
2021,ageouts,projection,category,EB-4,Capped,18.674664938120806
2021,ageouts,full,category,EB-4,Capped,19.64251870281223
2021,ageouts,historical,category,EB-5,Capped,0.8366944134557625
2021,ageouts,projection,category,EB-5,Capped,0.4440014837517938
2021,ageouts,full,category,EB-5,Capped,0.4755390303828089
2021,exits,historical,overall,All,Capped,100.0
2021,exits,projection,overall,All,Capped,100.0
2021,exits,full,overall,All,Capped,100.0
2021,exits,historical,nationality,India,Capped,40.117079602446736
2021,exits,projection,nationality,India,Capped,30.62071322442281
2021,exits,full,nationality,India,Capped,32.32680169712598
2021,exits,historical,nationality,China,Capped,13.549272737893569
2021,exits,projection,nationality,China,Capped,9.554312407136996
2021,exits,full,nationality,China,Capped,10.272034902025457
2021,exits,historical,nationality,ROW,Capped,46.33364765965969
2021,exits,projection,nationality,ROW,Capped,59.824974368440195
2021,exits,full,nationality,ROW,Capped,57.40116340084856
2021,exits,historical,category,EB-1,Capped,0.9650930878806339
2021,exits,projection,category,EB-1,Capped,1.443500000913781
2021,exits,full,category,EB-1,Capped,1.357550861306427
2021,exits,historical,category,EB-2,Capped,28.722472107015598
2021,exits,projection,category,EB-2,Capped,28.29249036417832
2021,exits,full,category,EB-2,Capped,28.369739584114182
2021,exits,historical,category,EB-3,Capped,35.324159455241876
2021,exits,projection,category,EB-3,Capped,22.404176345131464
2021,exits,full,category,EB-3,Capped,24.725341449153685
2021,exits,historical,category,EB-4,Capped,34.20259861640783
2021,exits,projection,category,EB-4,Capped,47.52036361177462
2021,exits,full,category,EB-4,Capped,45.12773421687831
2021,exits,historical,category,EB-5,Capped,0.7856767334540569
2021,exits,projection,category,EB-5,Capped,0.3394696780018166
2021,exits,full,category,EB-5,Capped,0.4196338885473981
2022,ageouts,historical,overall,All,Uncapped,100.0
2022,ageouts,projection,overall,All,Uncapped,100.0
2022,ageouts,full,overall,All,Uncapped,100.0
2022,ageouts,historical,nationality,India,Uncapped,61.11230961729301
2022,ageouts,projection,nationality,India,Uncapped,36.9991247572962
2022,ageouts,full,nationality,India,Uncapped,39.51680113884647
2022,ageouts,historical,nationality,China,Uncapped,8.685334598955862
2022,ageouts,projection,nationality,China,Uncapped,7.277592780756732
2022,ageouts,full,nationality,China,Uncapped,7.424576198649421
2022,ageouts,historical,nationality,ROW,Uncapped,30.202355783751134
2022,ageouts,projection,nationality,ROW,Uncapped,55.723282461947065
2022,ageouts,full,nationality,ROW,Uncapped,53.05862266250411
2022,ageouts,historical,category,EB-1,Uncapped,0.008629244509643181
2022,ageouts,projection,category,EB-1,Uncapped,0.36870856430015797
2022,ageouts,full,category,EB-1,Uncapped,0.33111240252456314
2022,ageouts,historical,category,EB-2,Uncapped,26.772231091167967
2022,ageouts,projection,category,EB-2,Uncapped,54.50397883321094
2022,ageouts,full,category,EB-2,Uncapped,51.608485487365925
2022,ageouts,historical,category,EB-3,Uncapped,41.5670708029512
2022,ageouts,projection,category,EB-3,Uncapped,20.037524773392622
2022,ageouts,full,category,EB-3,Uncapped,22.285441415629407
2022,ageouts,historical,category,EB-4,Uncapped,30.862492988738836
2022,ageouts,projection,category,EB-4,Uncapped,24.82520296576493
2022,ageouts,full,category,EB-4,Uncapped,25.455561111636687
2022,ageouts,historical,category,EB-5,Uncapped,0.7895758726323511
2022,ageouts,projection,category,EB-5,Uncapped,0.26458486333135484
2022,ageouts,full,category,EB-5,Uncapped,0.3193995828434221
2022,exits,historical,overall,All,Uncapped,100.0
2022,exits,projection,overall,All,Uncapped,100.0
2022,exits,full,overall,All,Uncapped,100.0
2022,exits,historical,nationality,India,Uncapped,40.09254309768809
2022,exits,projection,nationality,India,Uncapped,17.495040015513936
2022,exits,full,nationality,India,Uncapped,21.61923416968995
2022,exits,historical,nationality,China,Uncapped,13.575354136041694
2022,exits,projection,nationality,China,Uncapped,8.836790405227003
2022,exits,full,nationality,China,Uncapped,9.701609707021127
2022,exits,historical,nationality,ROW,Uncapped,46.33210276627021
2022,exits,projection,nationality,ROW,Uncapped,73.66816957925906
2022,exits,full,nationality,ROW,Uncapped,68.67915612328892
2022,exits,historical,category,EB-1,Uncapped,0.9763797942001871
2022,exits,projection,category,EB-1,Uncapped,1.5531650667919716
2022,exits,full,category,EB-1,Uncapped,1.4478979299411603
2022,exits,historical,category,EB-2,Uncapped,28.57852799679273
2022,exits,projection,category,EB-2,Uncapped,26.37052202904388
2022,exits,full,category,EB-2,Uncapped,26.773497759214656
2022,exits,historical,category,EB-3,Uncapped,35.50213817987438
2022,exits,projection,category,EB-3,Uncapped,23.28349108321586
2022,exits,full,category,EB-3,Uncapped,25.513475198926862
2022,exits,historical,category,EB-4,Uncapped,34.10730990244554
2022,exits,projection,category,EB-4,Uncapped,48.47769498705929
2022,exits,full,category,EB-4,Uncapped,45.855004420596934
2022,exits,historical,category,EB-5,Uncapped,0.8356441266871576
2022,exits,projection,category,EB-5,Uncapped,0.31512683388900076
2022,exits,full,category,EB-5,Uncapped,0.4101246913203866
2022,ageouts,historical,overall,All,Capped,100.0
2022,ageouts,projection,overall,All,Capped,100.0
2022,ageouts,full,overall,All,Capped,100.0
2022,ageouts,historical,nationality,India,Capped,61.11230961729301
2022,ageouts,projection,nationality,India,Capped,72.65085762489456
2022,ageouts,full,nationality,India,Capped,71.72837717573525
2022,ageouts,historical,nationality,China,Capped,8.685334598955862
2022,ageouts,projection,nationality,China,Capped,6.9502296372668475
2022,ageouts,full,nationality,China,Capped,7.088947299432222
2022,ageouts,historical,nationality,ROW,Capped,30.202355783751134
2022,ageouts,projection,nationality,ROW,Capped,20.398912737838597
2022,ageouts,full,nationality,ROW,Capped,21.18267552483253
2022,ageouts,historical,category,EB-1,Capped,0.008629244509643181
2022,ageouts,projection,category,EB-1,Capped,0.9605398819008342
2022,ageouts,full,category,EB-1,Capped,0.8844368096805127
2022,ageouts,historical,category,EB-2,Capped,26.772231091167967
2022,ageouts,projection,category,EB-2,Capped,56.32355422251383
2022,ageouts,full,category,EB-2,Capped,53.960993715117525
2022,ageouts,historical,category,EB-3,Capped,41.5670708029512
2022,ageouts,projection,category,EB-3,Capped,23.73530790139657
2022,ageouts,full,category,EB-3,Capped,25.16091644762713
2022,ageouts,historical,category,EB-4,Capped,30.862492988738836
2022,ageouts,projection,category,EB-4,Capped,18.56031493110882
2022,ageouts,full,category,EB-4,Capped,19.543845851356664
2022,ageouts,historical,category,EB-5,Capped,0.7895758726323511
2022,ageouts,projection,category,EB-5,Capped,0.4202830630799513
2022,ageouts,full,category,EB-5,Capped,0.4498071762181703
2022,exits,historical,overall,All,Capped,100.0
2022,exits,projection,overall,All,Capped,100.0
2022,exits,full,overall,All,Capped,100.0
2022,exits,historical,nationality,India,Capped,40.09254309768809
2022,exits,projection,nationality,India,Capped,30.692646198924056
2022,exits,full,nationality,India,Capped,32.38214619463845
2022,exits,historical,nationality,China,Capped,13.575354136041694
2022,exits,projection,nationality,China,Capped,9.539818943658041
2022,exits,full,nationality,China,Capped,10.265149951398557
2022,exits,historical,nationality,ROW,Capped,46.33210276627021
2022,exits,projection,nationality,ROW,Capped,59.7675348574179
2022,exits,full,nationality,ROW,Capped,57.352703853962986
2022,exits,historical,category,EB-1,Capped,0.9763797942001871
2022,exits,projection,category,EB-1,Capped,1.454142489675689
2022,exits,full,category,EB-1,Capped,1.36827132740108
2022,exits,historical,category,EB-2,Capped,28.57852799679273
2022,exits,projection,category,EB-2,Capped,28.32562689362917
2022,exits,full,category,EB-2,Capped,28.371082329716685
2022,exits,historical,category,EB-3,Capped,35.50213817987438
2022,exits,projection,category,EB-3,Capped,22.397875566544567
2022,exits,full,category,EB-3,Capped,24.753183488269975
2022,exits,historical,category,EB-4,Capped,34.10730990244554
2022,exits,projection,category,EB-4,Capped,47.48386955085472
2022,exits,full,category,EB-4,Capped,45.079620045561505
2022,exits,historical,category,EB-5,Capped,0.8356441266871576
2022,exits,projection,category,EB-5,Capped,0.3384854992958513
2022,exits,full,category,EB-5,Capped,0.4278428090507519
2023,ageouts,historical,overall,All,Uncapped,100.0
2023,ageouts,projection,overall,All,Uncapped,100.0
2023,ageouts,full,overall,All,Uncapped,100.0
2023,ageouts,historical,nationality,India,Uncapped,60.64161399255347
2023,ageouts,projection,nationality,India,Uncapped,36.38157300211862
2023,ageouts,full,nationality,India,Uncapped,38.90248510913966
2023,ageouts,historical,nationality,China,Uncapped,9.477010996623084
2023,ageouts,projection,nationality,China,Uncapped,7.318787464982479
2023,ageouts,full,nationality,China,Uncapped,7.54305303125731
2023,ageouts,historical,nationality,ROW,Uncapped,29.881375010823447
2023,ageouts,projection,nationality,ROW,Uncapped,56.2996395328989
2023,ageouts,full,nationality,ROW,Uncapped,53.55446185960303
2023,ageouts,historical,category,EB-1,Uncapped,0.017317516668109795
2023,ageouts,projection,category,EB-1,Uncapped,0.39410400329340417
2023,ageouts,full,category,EB-1,Uncapped,0.3549513235320581
2023,ageouts,historical,category,EB-2,Uncapped,26.84215083557018
2023,ageouts,projection,category,EB-2,Uncapped,54.148885965881135
2023,ageouts,full,category,EB-2,Uncapped,51.311385434849115
2023,ageouts,historical,category,EB-3,Uncapped,41.74820330764568
2023,ageouts,projection,category,EB-3,Uncapped,20.141475806532586
2023,ageouts,full,category,EB-3,Uncapped,22.386676503931906
2023,ageouts,historical,category,EB-4,Uncapped,30.465841198372154
2023,ageouts,projection,category,EB-4,Uncapped,25.025353187473016
2023,ageouts,full,category,EB-4,Uncapped,25.59068578935056
2023,ageouts,historical,category,EB-5,Uncapped,0.9264871417438739
2023,ageouts,projection,category,EB-5,Uncapped,0.2901810368198568
2023,ageouts,full,category,EB-5,Uncapped,0.3563009483363625
2023,exits,historical,overall,All,Uncapped,100.0
2023,exits,projection,overall,All,Uncapped,100.0
2023,exits,full,overall,All,Uncapped,100.0
2023,exits,historical,nationality,India,Uncapped,40.21600220512692
2023,exits,projection,nationality,India,Uncapped,17.443427302333827
2023,exits,full,nationality,India,Uncapped,21.60239864782407
2023,exits,historical,nationality,China,Uncapped,13.608723615739928
2023,exits,projection,nationality,China,Uncapped,8.874331625654378
2023,exits,full,nationality,China,Uncapped,9.738976959312685
2023,exits,historical,nationality,ROW,Uncapped,46.175274179133154
2023,exits,projection,nationality,ROW,Uncapped,73.68224107201179
2023,exits,full,nationality,ROW,Uncapped,68.65862439286325
2023,exits,historical,category,EB-1,Uncapped,0.971007592652918
2023,exits,projection,category,EB-1,Uncapped,1.5231003238057912
2023,exits,full,category,EB-1,Uncapped,1.4222712406336189
2023,exits,historical,category,EB-2,Uncapped,28.672914526273587
2023,exits,projection,category,EB-2,Uncapped,26.344540559708108
2023,exits,full,category,EB-2,Uncapped,26.76977313221547
2023,exits,historical,category,EB-3,Uncapped,35.42026879160716
2023,exits,projection,category,EB-3,Uncapped,23.311124175321705
2023,exits,full,category,EB-3,Uncapped,25.522625759683677
2023,exits,historical,category,EB-4,Uncapped,34.11515105954678
2023,exits,projection,category,EB-4,Uncapped,48.50498772897362
2023,exits,full,category,EB-4,Uncapped,45.87696175343536
2023,exits,historical,category,EB-5,Uncapped,0.8206580299195629
2023,exits,projection,category,EB-5,Uncapped,0.3162472121907748
2023,exits,full,category,EB-5,Uncapped,0.40836811403187623
2023,ageouts,historical,overall,All,Capped,100.0
2023,ageouts,projection,overall,All,Capped,100.0
2023,ageouts,full,overall,All,Capped,100.0
2023,ageouts,historical,nationality,India,Capped,60.64161399255347
2023,ageouts,projection,nationality,India,Capped,72.40508615531664
2023,ageouts,full,nationality,India,Capped,71.46437981020568
2023,ageouts,historical,nationality,China,Capped,9.477010996623084
2023,ageouts,projection,nationality,China,Capped,7.117080164521094
2023,ageouts,full,nationality,China,Capped,7.305800117020208
2023,ageouts,historical,nationality,ROW,Capped,29.881375010823447
2023,ageouts,projection,nationality,ROW,Capped,20.477833680162263
2023,ageouts,full,nationality,ROW,Capped,21.229820072774107
2023,ageouts,historical,category,EB-1,Capped,0.017317516668109795
2023,ageouts,projection,category,EB-1,Capped,0.9475391452579768
2023,ageouts,full,category,EB-1,Capped,0.8731507864242709
2023,ageouts,historical,category,EB-2,Capped,26.84215083557018
2023,ageouts,projection,category,EB-2,Capped,56.123067197007614
2023,ageouts,full,category,EB-2,Capped,53.78151842375856
2023,ageouts,historical,category,EB-3,Capped,41.74820330764568
2023,ageouts,projection,category,EB-3,Capped,23.819056901268528
2023,ageouts,full,category,EB-3,Capped,25.252822506655956
2023,ageouts,historical,category,EB-4,Capped,30.465841198372154
2023,ageouts,projection,category,EB-4,Capped,18.671187359120346
2023,ageouts,full,category,EB-4,Capped,19.614387253798828
2023,ageouts,historical,category,EB-5,Capped,0.9264871417438739
2023,ageouts,projection,category,EB-5,Capped,0.4391493973455357
2023,ageouts,full,category,EB-5,Capped,0.4781210293623783
2023,exits,historical,overall,All,Capped,100.0
2023,exits,projection,overall,All,Capped,100.0
2023,exits,full,overall,All,Capped,100.0
2023,exits,historical,nationality,India,Capped,40.21600220512692
2023,exits,projection,nationality,India,Capped,30.621930286315887
2023,exits,full,nationality,India,Capped,32.34687449080808
2023,exits,historical,nationality,China,Capped,13.608723615739928
2023,exits,projection,nationality,China,Capped,9.56922161444625
2023,exits,full,nationality,China,Capped,10.295494632319317
2023,exits,historical,nationality,ROW,Capped,46.175274179133154
2023,exits,projection,nationality,ROW,Capped,59.80884809923786
2023,exits,full,nationality,ROW,Capped,57.357630876872605
2023,exits,historical,category,EB-1,Capped,0.971007592652918
2023,exits,projection,category,EB-1,Capped,1.433089968644863
2023,exits,full,category,EB-1,Capped,1.3500109253345367
2023,exits,historical,category,EB-2,Capped,28.672914526273587
2023,exits,projection,category,EB-2,Capped,28.27537591833932
2023,exits,full,category,EB-2,Capped,28.346850462580917
2023,exits,historical,category,EB-3,Capped,35.42026879160716
2023,exits,projection,category,EB-3,Capped,22.376948252580505
2023,exits,full,category,EB-3,Capped,24.722042219096885
2023,exits,historical,category,EB-4,Capped,34.11515105954678
2023,exits,projection,category,EB-4,Capped,47.56459844826402
2023,exits,full,category,EB-4,Capped,45.146485834233765
2023,exits,historical,category,EB-5,Capped,0.8206580299195629
2023,exits,projection,category,EB-5,Capped,0.34998741217128604
2023,exits,full,category,EB-5,Capped,0.43461055875389615
2024,ageouts,historical,overall,All,Uncapped,100.0
2024,ageouts,projection,overall,All,Uncapped,100.0
2024,ageouts,full,overall,All,Uncapped,100.0
2024,ageouts,historical,nationality,India,Uncapped,60.88332177531207
2024,ageouts,projection,nationality,India,Uncapped,36.83181749660821
2024,ageouts,full,nationality,India,Uncapped,39.3305175565782
2024,ageouts,historical,nationality,China,Uncapped,8.989251040221914
2024,ageouts,projection,nationality,China,Uncapped,7.277523742525501
2024,ageouts,full,nationality,China,Uncapped,7.455354328581334
2024,ageouts,historical,nationality,ROW,Uncapped,30.12742718446602
2024,ageouts,projection,nationality,ROW,Uncapped,55.89065876086629
2024,ageouts,full,nationality,ROW,Uncapped,53.21412811484046
2024,ageouts,historical,category,EB-1,Uncapped,0.02167128987517337
2024,ageouts,projection,category,EB-1,Uncapped,0.3849052811416512
2024,ageouts,full,category,EB-1,Uncapped,0.34716906367918154
2024,ageouts,historical,category,EB-2,Uncapped,27.054438280166437
2024,ageouts,projection,category,EB-2,Uncapped,54.435455504748504
2024,ageouts,full,category,EB-2,Uncapped,51.59085382876595
2024,ageouts,historical,category,EB-3,Uncapped,41.18845353675451
2024,ageouts,projection,category,EB-3,Uncapped,20.023616903673183
2024,ageouts,full,category,EB-3,Uncapped,22.222422348501905
2024,ageouts,historical,category,EB-4,Uncapped,30.79490291262136
2024,ageouts,projection,category,EB-4,Uncapped,24.876136877543843
2024,ageouts,full,category,EB-4,Uncapped,25.491034842985925
2024,ageouts,historical,category,EB-5,Uncapped,0.9405339805825242
2024,ageouts,projection,category,EB-5,Uncapped,0.2798854328928195
2024,ageouts,full,category,EB-5,Uncapped,0.3485199160670383
2024,exits,historical,overall,All,Uncapped,100.0
2024,exits,projection,overall,All,Uncapped,100.0
2024,exits,full,overall,All,Uncapped,100.0
2024,exits,historical,nationality,India,Uncapped,40.14875157902636
2024,exits,projection,nationality,India,Uncapped,17.43361924296103
2024,exits,full,nationality,India,Uncapped,21.58498944351193
2024,exits,historical,nationality,China,Uncapped,13.579835155901494
2024,exits,projection,nationality,China,Uncapped,8.912735409285848
2024,exits,full,nationality,China,Uncapped,9.765684823115013
2024,exits,historical,nationality,ROW,Uncapped,46.27141326507215
2024,exits,projection,nationality,ROW,Uncapped,73.65364534775313
2024,exits,full,nationality,ROW,Uncapped,68.64932573337306
2024,exits,historical,category,EB-1,Uncapped,1.0030725872685657
2024,exits,projection,category,EB-1,Uncapped,1.550531418981913
2024,exits,full,category,EB-1,Uncapped,1.4504789849313848
2024,exits,historical,category,EB-2,Uncapped,28.695130136786414
2024,exits,projection,category,EB-2,Uncapped,26.35884765989185
2024,exits,full,category,EB-2,Uncapped,26.785821771737567
2024,exits,historical,category,EB-3,Uncapped,35.285141935188
2024,exits,projection,category,EB-3,Uncapped,23.338709677419356
2024,exits,full,category,EB-3,Uncapped,25.52201471584342
2024,exits,historical,category,EB-4,Uncapped,34.1995222272714
2024,exits,projection,category,EB-4,Uncapped,48.437255267574116
2024,exits,full,category,EB-4,Uncapped,45.83519687793103
2024,exits,historical,category,EB-5,Uncapped,0.8171331134856147
2024,exits,projection,category,EB-5,Uncapped,0.31465597613276153
2024,exits,full,category,EB-5,Uncapped,0.406487649556597
2024,ageouts,historical,overall,All,Capped,100.0
2024,ageouts,projection,overall,All,Capped,100.0
2024,ageouts,full,overall,All,Capped,100.0
2024,ageouts,historical,nationality,India,Capped,60.88332177531207
2024,ageouts,projection,nationality,India,Capped,72.69411112326617
2024,ageouts,full,nationality,India,Capped,71.74847743480298
2024,ageouts,historical,nationality,China,Capped,8.989251040221914
2024,ageouts,projection,nationality,China,Capped,6.98962250983617
2024,ageouts,full,nationality,China,Capped,7.1497232488331335
2024,ageouts,historical,nationality,ROW,Capped,30.12742718446602
2024,ageouts,projection,nationality,ROW,Capped,20.316266366897654
2024,ageouts,full,nationality,ROW,Capped,21.101799316363888
2024,ageouts,historical,category,EB-1,Capped,0.02167128987517337
2024,ageouts,projection,category,EB-1,Capped,0.9777700655996198
2024,ageouts,full,category,EB-1,Capped,0.9012197872746517
2024,ageouts,historical,category,EB-2,Capped,27.054438280166437
2024,ageouts,projection,category,EB-2,Capped,56.162931499511494
2024,ageouts,full,category,EB-2,Capped,53.83235299220932
2024,ageouts,historical,category,EB-3,Capped,41.18845353675451
2024,ageouts,projection,category,EB-3,Capped,23.86935905512405
2024,ageouts,full,category,EB-3,Capped,25.256016518314162
2024,ageouts,historical,category,EB-4,Capped,30.79490291262136
2024,ageouts,projection,category,EB-4,Capped,18.58366686408166
2024,ageouts,full,category,EB-4,Capped,19.561362413894816
2024,ageouts,historical,category,EB-5,Capped,0.9405339805825242
2024,ageouts,projection,category,EB-5,Capped,0.40627251568317535
2024,ageouts,full,category,EB-5,Capped,0.4490482883070463
2024,exits,historical,overall,All,Capped,100.0
2024,exits,projection,overall,All,Capped,100.0
2024,exits,full,overall,All,Capped,100.0
2024,exits,historical,nationality,India,Capped,40.14875157902636
2024,exits,projection,nationality,India,Capped,30.6543139131158
2024,exits,full,nationality,India,Capped,32.361442604075464
2024,exits,historical,nationality,China,Capped,13.579835155901494
2024,exits,projection,nationality,China,Capped,9.534998706781128
2024,exits,full,nationality,China,Capped,10.262272569173753
2024,exits,historical,nationality,ROW,Capped,46.27141326507215
2024,exits,projection,nationality,ROW,Capped,59.810687380103076
2024,exits,full,nationality,ROW,Capped,57.37628482675078
2024,exits,historical,category,EB-1,Capped,1.0030725872685657
2024,exits,projection,category,EB-1,Capped,1.4330510186269214
2024,exits,full,category,EB-1,Capped,1.3557395924535542
2024,exits,historical,category,EB-2,Capped,28.695130136786414
2024,exits,projection,category,EB-2,Capped,28.269398968532283
2024,exits,full,category,EB-2,Capped,28.34594672391667
2024,exits,historical,category,EB-3,Capped,35.285141935188
2024,exits,projection,category,EB-3,Capped,22.44589272772305
2024,exits,full,category,EB-3,Capped,24.75442867937201
2024,exits,historical,category,EB-4,Capped,34.1995222272714
2024,exits,projection,category,EB-4,Capped,47.504453151204245
2024,exits,full,category,EB-4,Capped,45.112186214423645
2024,exits,historical,category,EB-5,Capped,0.8171331134856147
2024,exits,projection,category,EB-5,Capped,0.34720413391349964
2024,exits,full,category,EB-5,Capped,0.4316987898341269
2025,ageouts,historical,overall,All,Uncapped,100.0
2025,ageouts,projection,overall,All,Uncapped,100.0
2025,ageouts,full,overall,All,Uncapped,100.0
2025,ageouts,historical,nationality,India,Uncapped,60.88823984193798
2025,ageouts,projection,nationality,India,Uncapped,36.891871588120395
2025,ageouts,full,nationality,India,Uncapped,39.39771789443468
2025,ageouts,historical,nationality,China,Uncapped,9.20883085645563
2025,ageouts,projection,nationality,China,Uncapped,7.454299594330646
2025,ageouts,full,nationality,China,Uncapped,7.637518389608526
2025,ageouts,historical,nationality,ROW,Uncapped,29.90292930160639
2025,ageouts,projection,nationality,ROW,Uncapped,55.653828817548955
2025,ageouts,full,nationality,ROW,Uncapped,52.9647637159568
2025,ageouts,historical,category,EB-1,Uncapped,0.0042951636457349025
2025,ageouts,projection,category,EB-1,Uncapped,0.3841338208043271
2025,ageouts,full,category,EB-1,Uncapped,0.3444687645771287
2025,ageouts,historical,category,EB-2,Uncapped,27.218452023022078
2025,ageouts,projection,category,EB-2,Uncapped,54.190915009766115
2025,ageouts,full,category,EB-2,Uncapped,51.37428684201084
2025,ageouts,historical,category,EB-3,Uncapped,41.07894510780861
2025,ageouts,projection,category,EB-3,Uncapped,20.011519006360494
2025,ageouts,full,category,EB-3,Uncapped,22.211507409666655
2025,ageouts,historical,category,EB-4,Uncapped,30.73189588523323
2025,ageouts,projection,category,EB-4,Uncapped,25.128461962237694
2025,ageouts,full,category,EB-4,Uncapped,25.713606516200798
2025,ageouts,historical,category,EB-5,Uncapped,0.9664118202903531
2025,ageouts,projection,category,EB-5,Uncapped,0.28497020083137176
2025,ageouts,full,category,EB-5,Uncapped,0.3561304675445836
2025,exits,historical,overall,All,Uncapped,100.0
2025,exits,projection,overall,All,Uncapped,100.0
2025,exits,full,overall,All,Uncapped,100.0
2025,exits,historical,nationality,India,Uncapped,40.39815913871015
2025,exits,projection,nationality,India,Uncapped,17.49457744197186
2025,exits,full,nationality,India,Uncapped,21.688986449484172
2025,exits,historical,nationality,China,Uncapped,13.499510630765707
2025,exits,projection,nationality,China,Uncapped,8.95732822652707
2025,exits,full,nationality,China,Uncapped,9.789153180473711
2025,exits,historical,nationality,ROW,Uncapped,46.102330230524146
2025,exits,projection,nationality,ROW,Uncapped,73.54809433150108
2025,exits,full,nationality,ROW,Uncapped,68.52186037004212
2025,exits,historical,category,EB-1,Uncapped,1.004976989233877
2025,exits,projection,category,EB-1,Uncapped,1.5436199624832747
2025,exits,full,category,EB-1,Uncapped,1.4449764852863334
2025,exits,historical,category,EB-2,Uncapped,28.692863538868412
2025,exits,projection,category,EB-2,Uncapped,26.42184000022409
2025,exits,full,category,EB-2,Uncapped,26.83774008576044
2025,exits,historical,category,EB-3,Uncapped,35.39409841527665
2025,exits,projection,category,EB-3,Uncapped,23.31303122627777
2025,exits,full,category,EB-3,Uncapped,25.52547719690579
2025,exits,historical,category,EB-4,Uncapped,34.10382957456113
2025,exits,projection,category,EB-4,Uncapped,48.4117950791278
2025,exits,full,category,EB-4,Uncapped,45.79152982166038
2025,exits,historical,category,EB-5,Uncapped,0.8042314820599321
2025,exits,projection,category,EB-5,Uncapped,0.30971373188706885
2025,exits,full,category,EB-5,Uncapped,0.4002764103870508
2025,ageouts,historical,overall,All,Capped,100.0
2025,ageouts,projection,overall,All,Capped,100.0
2025,ageouts,full,overall,All,Capped,100.0
2025,ageouts,historical,nationality,India,Capped,60.88823984193798
2025,ageouts,projection,nationality,India,Capped,72.43527905920507
2025,ageouts,full,nationality,India,Capped,71.50727489255942
2025,ageouts,historical,nationality,China,Capped,9.20883085645563
2025,ageouts,projection,nationality,China,Capped,7.128405896108673
2025,ageouts,full,nationality,China,Capped,7.295603997307513
2025,ageouts,historical,nationality,ROW,Capped,29.90292930160639
2025,ageouts,projection,nationality,ROW,Capped,20.436315044686257
2025,ageouts,full,nationality,ROW,Capped,21.19712111013307
2025,ageouts,historical,category,EB-1,Capped,0.0042951636457349025
2025,ageouts,projection,category,EB-1,Capped,0.9605387124502183
2025,ageouts,full,category,EB-1,Capped,0.8836880167072265
2025,ageouts,historical,category,EB-2,Capped,27.218452023022078
2025,ageouts,projection,category,EB-2,Capped,56.163175220428435
2025,ageouts,full,category,EB-2,Capped,53.836966464730146
2025,ageouts,historical,category,EB-3,Capped,41.07894510780861
2025,ageouts,projection,category,EB-3,Capped,23.701546095723558
2025,ageouts,full,category,EB-3,Capped,25.09812043701134
2025,ageouts,historical,category,EB-4,Capped,30.73189588523323
2025,ageouts,projection,category,EB-4,Capped,18.770105062440646
2025,ageouts,full,category,EB-4,Capped,19.731441688672568
2025,ageouts,historical,category,EB-5,Capped,0.9664118202903531
2025,ageouts,projection,category,EB-5,Capped,0.4046349089571455
2025,ageouts,full,category,EB-5,Capped,0.44978339287871727
2025,exits,historical,overall,All,Capped,100.0
2025,exits,projection,overall,All,Capped,100.0
2025,exits,full,overall,All,Capped,100.0
2025,exits,historical,nationality,India,Capped,40.39815913871015
2025,exits,projection,nationality,India,Capped,30.644805502086438
2025,exits,full,nationality,India,Capped,32.402096296363
