Year,Scenario,Nationality,EB_Category,Count
2034,Uncapped,Overall,EB-1,24
2034,Uncapped,Overall,EB-5,5
2035,Uncapped,India,Overall,3217
2035,Uncapped,China,Overall,783
2035,Uncapped,Other,Overall,6741
2035,Uncapped,Overall,EB-2,5969
2035,Uncapped,Overall,EB-4,2519
2035,Uncapped,Overall,EB-3,2209
2035,Uncapped,Overall,EB-1,38
2035,Uncapped,Overall,EB-5,6
2036,Uncapped,India,Overall,3388
2036,Uncapped,Other,Overall,7251
2036,Uncapped,China,Overall,914
2036,Uncapped,Overall,EB-2,6410
2036,Uncapped,Overall,EB-4,2704
2036,Uncapped,Overall,EB-3,2398
2036,Uncapped,Overall,EB-1,37
2036,Uncapped,Overall,EB-5,4
2037,Uncapped,India,Overall,3690
2037,Uncapped,Other,Overall,7552
2037,Uncapped,China,Overall,898
2037,Uncapped,Overall,EB-2,6894
2037,Uncapped,Overall,EB-4,2717
2037,Uncapped,Overall,EB-3,2477
2037,Uncapped,Overall,EB-1,39
2037,Uncapped,Overall,EB-5,13
2038,Uncapped,Other,Overall,7988
2038,Uncapped,India,Overall,4108
2038,Uncapped,China,Overall,998
2038,Uncapped,Overall,EB-4,2752
2038,Uncapped,Overall,EB-2,7544
2038,Uncapped,Overall,EB-3,2746
2038,Uncapped,Overall,EB-1,44
2038,Uncapped,Overall,EB-5,8
2039,Uncapped,Other,Overall,8379
2039,Uncapped,India,Overall,4271
2039,Uncapped,China,Overall,1072
2039,Uncapped,Overall,EB-2,7881
2039,Uncapped,Overall,EB-4,2875
2039,Uncapped,Overall,EB-3,2902
2039,Uncapped,Overall,EB-1,61
2039,Uncapped,Overall,EB-5,3
2040,Uncapped,Other,Overall,8796
2040,Uncapped,India,Overall,4526
2040,Uncapped,China,Overall,1075
2040,Uncapped,Overall,EB-4,3050
2040,Uncapped,Overall,EB-2,8240
2040,Uncapped,Overall,EB-3,3022
2040,Uncapped,Overall,EB-1,76
2040,Uncapped,Overall,EB-5,9
2011,Capped,Other,Overall,31
2011,Capped,India,Overall,1
2011,Capped,Overall,EB-3,32
2012,Capped,China,Overall,30
2012,Capped,Other,Overall,88
2012,Capped,India,Overall,40
2012,Capped,Overall,EB-3,156
2012,Capped,Overall,EB-4,2
2013,Capped,India,Overall,126
2013,Capped,China,Overall,54
2013,Capped,Other,Overall,61
2013,Capped,Overall,EB-3,227
2013,Capped,Overall,EB-2,3
2013,Capped,Overall,EB-4,11
2014,Capped,India,Overall,190
2014,Capped,China,Overall,49
2014,Capped,Other,Overall,28
2014,Capped,Overall,EB-3,214
2014,Capped,Overall,EB-2,27
2014,Capped,Overall,EB-4,26
2015,Capped,India,Overall,177
2015,Capped,China,Overall,71
2015,Capped,Other,Overall,88
2015,Capped,Overall,EB-3,178
2015,Capped,Overall,EB-2,68
2015,Capped,Overall,EB-4,90
2016,Capped,India,Overall,321
2016,Capped,China,Overall,219
2016,Capped,Other,Overall,153
2016,Capped,Overall,EB-3,426
2016,Capped,Overall,EB-2,109
2016,Capped,Overall,EB-4,158
2017,Capped,China,Overall,145
2017,Capped,India,Overall,512
2017,Capped,Other,Overall,249
2017,Capped,Overall,EB-3,479
2017,Capped,Overall,EB-2,159
2017,Capped,Overall,EB-4,268
2018,Capped,India,Overall,733
2018,Capped,China,Overall,40
2018,Capped,Other,Overall,379
2018,Capped,Overall,EB-3,488
2018,Capped,Overall,EB-2,266
2018,Capped,Overall,EB-4,398
2019,Capped,India,Overall,1067
2019,Capped,China,Overall,113
2019,Capped,Other,Overall,518
2019,Capped,Overall,EB-3,792
2019,Capped,Overall,EB-2,362
2019,Capped,Overall,EB-4,542
2019,Capped,Overall,EB-1,2
2020,Capped,India,Overall,1323
2020,Capped,China,Overall,116
2020,Capped,Other,Overall,605
2020,Capped,Overall,EB-3,769
2020,Capped,Overall,EB-2,639
2020,Capped,Overall,EB-4,635
2020,Capped,Overall,EB-1,1
2021,Capped,India,Overall,1410
2021,Capped,China,Overall,161
2021,Capped,Other,Overall,647
2021,Capped,Overall,EB-3,839
2021,Capped,Overall,EB-2,710
2021,Capped,Overall,EB-4,669
2022,Capped,India,Overall,1285
2022,Capped,China,Overall,123
2022,Capped,Other,Overall,640
2022,Capped,Overall,EB-3,730
2022,Capped,Overall,EB-2,654
2022,Capped,Overall,EB-4,659
2022,Capped,Overall,EB-5,5
2023,Capped,India,Overall,1864
2023,Capped,China,Overall,162
2023,Capped,Other,Overall,742
2023,Capped,Overall,EB-3,978
2023,Capped,Overall,EB-2,1017
2023,Capped,Overall,EB-4,765
2023,Capped,Overall,EB-5,8
2024,Capped,India,Overall,2270
2024,Capped,China,Overall,299
2024,Capped,Other,Overall,900
2024,Capped,Overall,EB-3,1054
2024,Capped,Overall,EB-2,1415
2024,Capped,Overall,EB-4,916
2024,Capped,Overall,EB-5,84
2025,Capped,India,Overall,3043
2025,Capped,China,Overall,373
2025,Capped,Other,Overall,1040
2025,Capped,Overall,EB-3,1348
2025,Capped,Overall,EB-2,1953
2025,Capped,Overall,EB-4,1049
2025,Capped,Overall,EB-5,106
2026,Capped,India,Overall,3461
2026,Capped,China,Overall,400
2026,Capped,Other,Overall,1200
2026,Capped,Overall,EB-3,1369
2026,Capped,Overall,EB-2,2433
2026,Capped,Overall,EB-4,1206
2026,Capped,Overall,EB-5,45
2026,Capped,Overall,EB-1,8
2027,Capped,India,Overall,4141
2027,Capped,China,Overall,361
2027,Capped,Other,Overall,1379
2027,Capped,Overall,EB-3,1473
2027,Capped,Overall,EB-2,3041
2027,Capped,Overall,EB-4,1363
2027,Capped,Overall,EB-1,4
2028,Capped,India,Overall,4675
2028,Capped,China,Overall,436
2028,Capped,Other,Overall,1607
2028,Capped,Overall,EB-3,1576
2028,Capped,Overall,EB-2,3554
2028,Capped,Overall,EB-4,1571
2028,Capped,Overall,EB-5,9
2028,Capped,Overall,EB-1,8
2029,Capped,India,Overall,5453
2029,Capped,China,Overall,507
2029,Capped,Other,Overall,1751
2029,Capped,Overall,EB-3,1741
2029,Capped,Overall,EB-2,4257
2029,Capped,Overall,EB-4,1687
2029,Capped,Overall,EB-1,20
2029,Capped,Overall,EB-5,6
2030,Capped,India,Overall,6212
2030,Capped,China,Overall,551
2030,Capped,Other,Overall,1926
2030,Capped,Overall,EB-3,1839
2030,Capped,Overall,EB-2,4968
2030,Capped,Overall,EB-4,1837
