Year,Scenario,Nationality,EB_Category,Count
2021,Uncapped,China,Overall,105
2021,Uncapped,Other,Overall,475
2021,Uncapped,Overall,EB-3,595
2021,Uncapped,Overall,EB-2,400
2021,Uncapped,Overall,EB-4,501
2022,Uncapped,India,Overall,955
2022,Uncapped,China,Overall,67
2022,Uncapped,Other,Overall,507
2022,Uncapped,Overall,EB-3,579
2022,Uncapped,Overall,EB-2,421
2022,Uncapped,Overall,EB-4,529
2023,Uncapped,India,Overall,1328
2023,Uncapped,China,Overall,108
2023,Uncapped,Other,Overall,518
2023,Uncapped,Overall,EB-3,818
2023,Uncapped,Overall,EB-2,597
2023,Uncapped,Overall,EB-4,539
2024,Uncapped,India,Overall,1542
2024,Uncapped,China,Overall,128
2024,Uncapped,Other,Overall,619
2024,Uncapped,Overall,EB-3,771
2024,Uncapped,Overall,EB-2,867
2024,Uncapped,Overall,EB-4,647
2024,Uncapped,Overall,EB-5,4
2025,Uncapped,India,Overall,1248
2025,Uncapped,China,Overall,181
2025,Uncapped,Other,Overall,762
2025,Uncapped,Overall,EB-3,432
2025,Uncapped,Overall,EB-2,986
2025,Uncapped,Overall,EB-4,773
2026,Uncapped,India,Overall,1256
2026,Uncapped,China,Overall,295
2026,Uncapped,Other,Overall,838
2026,Uncapped,Overall,EB-2,1208
2026,Uncapped,Overall,EB-3,355
2026,Uncapped,Overall,EB-4,823
2026,Uncapped,Overall,EB-5,3
2027,Uncapped,India,Overall,1226
2027,Uncapped,China,Overall,274
2027,Uncapped,Other,Overall,1233
2027,Uncapped,Overall,EB-2,1296
2027,Uncapped,Overall,EB-3,353
2027,Uncapped,Overall,EB-4,1083
2027,Uncapped,Overall,EB-5,1
2028,Uncapped,India,Overall,1401
2028,Uncapped,China,Overall,358
2028,Uncapped,Other,Overall,1488
2028,Uncapped,Overall,EB-2,1587
2028,Uncapped,Overall,EB-4,1157
2028,Uncapped,Overall,EB-3,502
2028,Uncapped,Overall,EB-5,1
2029,Uncapped,China,Overall,359
2029,Uncapped,India,Overall,1517
2029,Uncapped,Other,Overall,1913
2029,Uncapped,Overall,EB-2,1876
2029,Uncapped,Overall,EB-4,1272
2029,Uncapped,Overall,EB-3,641
2030,Uncapped,India,Overall,1600
2030,Uncapped,China,Overall,364
2030,Uncapped,Other,Overall,2477
2030,Uncapped,Overall,EB-2,2101
2030,Uncapped,Overall,EB-4,1514
2030,Uncapped,Overall,EB-3,821
2030,Uncapped,Overall,EB-1,5
2031,Uncapped,India,Overall,1747
2031,Uncapped,China,Overall,451
2031,Uncapped,Other,Overall,2962
2031,Uncapped,Overall,EB-2,2522
2031,Uncapped,Overall,EB-4,1635
2031,Uncapped,Overall,EB-3,995
2031,Uncapped,Overall,EB-1,6
2031,Uncapped,Overall,EB-5,2
2032,Uncapped,India,Overall,1881
2032,Uncapped,China,Overall,489
2032,Uncapped,Other,Overall,3270
2032,Uncapped,Overall,EB-2,2871
2032,Uncapped,Overall,EB-4,1675
2032,Uncapped,Overall,EB-3,1093
2032,Uncapped,Overall,EB-1,1
2033,Uncapped,China,Overall,534
2033,Uncapped,India,Overall,2082
2033,Uncapped,Other,Overall,3767
2033,Uncapped,Overall,EB-2,3437
2033,Uncapped,Overall,EB-4,1659
2033,Uncapped,Overall,EB-3,1280
2033,Uncapped,Overall,EB-1,5
2033,Uncapped,Overall,EB-5,2
2034,Uncapped,India,Overall,2225
2034,Uncapped,China,Overall,571
2034,Uncapped,Other,Overall,4205
2034,Uncapped,Overall,EB-2,3784
2034,Uncapped,Overall,EB-4,1808
2034,Uncapped,Overall,EB-3,1402
2034,Uncapped,Overall,EB-1,6
2034,Uncapped,Overall,EB-5,1
2035,Uncapped,India,Overall,2414
2035,Uncapped,China,Overall,598
2035,Uncapped,Other,Overall,4757
2035,Uncapped,Overall,EB-2,4346
2035,Uncapped,Overall,EB-4,2001
2035,Uncapped,Overall,EB-3,1409
2035,Uncapped,Overall,EB-1,13
2036,Uncapped,India,Overall,2455
2036,Uncapped,China,Overall,638
2036,Uncapped,Other,Overall,5193
2036,Uncapped,Overall,EB-2,4610
2036,Uncapped,Overall,EB-4,2055
2036,Uncapped,Overall,EB-3,1612
2036,Uncapped,Overall,EB-1,9
2037,Uncapped,Other,Overall,5609
2037,Uncapped,India,Overall,2688
2037,Uncapped,China,Overall,648
2037,Uncapped,Overall,EB-4,2153
2037,Uncapped,Overall,EB-2,5067
2037,Uncapped,Overall,EB-3,1717
2037,Uncapped,Overall,EB-1,7
2037,Uncapped,Overall,EB-5,1
2038,Uncapped,Other,Overall,5912
2038,Uncapped,India,Overall,2837
2038,Uncapped,China,Overall,702
2038,Uncapped,Overall,EB-4,2177
2038,Uncapped,Overall,EB-2,5437
2038,Uncapped,Overall,EB-3,1826
2038,Uncapped,Overall,EB-1,11
2039,Uncapped,Other,Overall,6154
2039,Uncapped,India,Overall,3125
2039,Uncapped,China,Overall,694
2039,Uncapped,Overall,EB-4,2364
2039,Uncapped,Overall,EB-2,5741
2039,Uncapped,Overall,EB-3,1853
2039,Uncapped,Overall,EB-1,14
2039,Uncapped,Overall,EB-5,1
2040,Uncapped,Other,Overall,6468
2040,Uncapped,India,Overall,3444
2040,Uncapped,China,Overall,774
2040,Uncapped,Overall,EB-4,2450
2040,Uncapped,Overall,EB-2,6234
2040,Uncapped,Overall,EB-3,1987
2040,Uncapped,Overall,EB-1,15
2011,Capped,Other,Overall,21
2011,Capped,India,Overall,1
2011,Capped,Overall,EB-3,22
2012,Capped,China,Overall,21
2012,Capped,India,Overall,42
2012,Capped,Other,Overall,38
2012,Capped,Overall,EB-3,101
2013,Capped,India,Overall,128
2013,Capped,China,Overall,31
2013,Capped,Other,Overall,19
2013,Capped,Overall,EB-3,169
2013,Capped,Overall,EB-4,9
2014,Capped,India,Overall,136
2014,Capped,China,Overall,34
2014,Capped,Other,Overall,20
2014,Capped,Overall,EB-3,165
2014,Capped,Overall,EB-2,3
2014,Capped,Overall,EB-4,22
2015,Capped,India,Overall,88
2015,Capped,China,Overall,72
2015,Capped,Other,Overall,55
2015,Capped,Overall,EB-3,150
2015,Capped,Overall,EB-2,9
2015,Capped,Overall,EB-4,56
2016,Capped,India,Overall,204
2016,Capped,China,Overall,154
2016,Capped,Other,Overall,107
2016,Capped,Overall,EB-3,323
2016,Capped,Overall,EB-2,31
2016,Capped,Overall,EB-4,111
2017,Capped,India,Overall,344
2017,Capped,China,Overall,103
2017,Capped,Other,Overall,183
2017,Capped,Overall,EB-3,364
2017,Capped,Overall,EB-2,74
2017,Capped,Overall,EB-4,192
2018,Capped,India,Overall,478
2018,Capped,China,Overall,30
2018,Capped,Other,Overall,278
2018,Capped,Overall,EB-3,380
2018,Capped,Overall,EB-2,114
2018,Capped,Overall,EB-4,292
2019,Capped,China,Overall,101
2019,Capped,India,Overall,758
2019,Capped,Other,Overall,373
2019,Capped,Overall,EB-3,625
2019,Capped,Overall,EB-2,213
2019,Capped,Overall,EB-4,394
2020,Capped,India,Overall,895
2020,Capped,China,Overall,90
2020,Capped,Other,Overall,463
2020,Capped,Overall,EB-3,639
2020,Capped,Overall,EB-2,322
2020,Capped,Overall,EB-4,487
2021,Capped,India,Overall,916
2021,Capped,China,Overall,105
2021,Capped,Other,Overall,475
2021,Capped,Overall,EB-3,595
2021,Capped,Overall,EB-2,400
2021,Capped,Overall,EB-4,501
2022,Capped,India,Overall,955
2022,Capped,China,Overall,67
2022,Capped,Other,Overall,507
2022,Capped,Overall,EB-3,579
2022,Capped,Overall,EB-2,421
2022,Capped,Overall,EB-4,529
2023,Capped,India,Overall,1328
2023,Capped,China,Overall,108
2023,Capped,Other,Overall,518
2023,Capped,Overall,EB-3,818
2023,Capped,Overall,EB-2,597
2023,Capped,Overall,EB-4,539
